Timestamp,TSX_Computed_Density
2023-04-22 09:19:27,7.952210361793247e-13
2023-04-22 09:19:42,8.029370695531143e-13
2023-04-22 09:19:57,8.074511438489721e-13
2023-04-22 09:20:12,8.130291598794801e-13
2023-04-22 09:20:27,8.157294293403196e-13
2023-04-22 09:20:42,8.216775253207586e-13
2023-04-22 09:20:57,8.249371458913197e-13
2023-04-22 09:21:12,8.273451652352785e-13
2023-04-22 09:21:27,8.330063086966269e-13
2023-04-22 09:21:42,8.336199966285487e-13
2023-04-22 09:21:57,8.326410275899067e-13
2023-04-22 09:22:12,8.298869663813027e-13
2023-04-22 09:22:27,8.308623323559237e-13
2023-04-22 09:22:42,8.295727900570346e-13
2023-04-22 09:22:57,8.274837345979756e-13
2023-04-22 09:23:12,8.232067177960809e-13
2023-04-22 09:23:27,8.151926243546644e-13
2023-04-22 09:23:42,8.119992597666864e-13
2023-04-22 09:23:57,8.04107867179161e-13
2023-04-22 09:24:12,7.979223271730079e-13
2023-04-22 09:24:27,7.939207671964813e-13
2023-04-22 09:24:42,7.892918275622752e-13
2023-04-22 09:24:57,7.870049547217663e-13
2023-04-22 09:25:12,7.796910869865941e-13
2023-04-22 09:25:27,7.733947023693815e-13
2023-04-22 09:25:42,7.677857628769652e-13
2023-04-22 09:25:57,7.624709548869578e-13
2023-04-22 09:26:12,7.572209854002894e-13
2023-04-22 09:26:27,7.504677306415159e-13
2023-04-22 09:26:42,7.455152460069326e-13
2023-04-22 09:26:57,7.404122625373996e-13
2023-04-22 09:27:12,7.361802638208431e-13
2023-04-22 09:27:27,7.343244226845441e-13
2023-04-22 09:27:42,7.307795468272633e-13
2023-04-22 09:27:57,7.297440350839573e-13
2023-04-22 09:28:12,7.273810641826036e-13
2023-04-22 09:28:27,7.232756829595202e-13
2023-04-22 09:28:42,7.210107896097841e-13
2023-04-22 09:28:57,7.185632126688728e-13
2023-04-22 09:29:12,7.189225982302502e-13
2023-04-22 09:29:27,7.199204746591947e-13
2023-04-22 09:29:42,7.197014146672752e-13
2023-04-22 09:29:57,7.195422047421631e-13
2023-04-22 09:30:12,7.199587903427724e-13
2023-04-22 09:30:27,7.22436317963526e-13
2023-04-22 09:30:42,7.250720133785811e-13
2023-04-22 09:30:57,7.295649751682478e-13
2023-04-22 09:31:12,7.33320634655179e-13
2023-04-22 09:31:27,7.254924185700295e-13
2023-04-22 09:31:42,7.236304752824849e-13
2023-04-22 09:31:57,7.338443817291907e-13
2023-04-22 09:32:12,7.425965332934859e-13
2023-04-22 09:32:27,7.563721226158681e-13
2023-04-22 09:32:42,7.561257712303809e-13
2023-04-22 09:32:57,7.478507210265914e-13
2023-04-22 09:33:12,7.523078269978892e-13
2023-04-22 09:33:27,7.594802449046859e-13
2023-04-22 09:33:42,7.664205366429869e-13
2023-04-22 09:33:57,7.777007548781292e-13
2023-04-22 09:34:12,7.832208108962141e-13
2023-04-22 09:34:27,7.845119121276769e-13
2023-04-22 09:34:42,7.903020642690852e-13
2023-04-22 09:34:57,7.968436597260218e-13
2023-04-22 09:35:12,8.052694148722257e-13
2023-04-22 09:35:27,8.185435982530483e-13
2023-04-22 09:35:42,8.26791859779796e-13
2023-04-22 09:35:57,8.339822343811928e-13
2023-04-22 09:36:12,8.398847534584317e-13
2023-04-22 09:36:27,8.506384407606103e-13
2023-04-22 09:36:42,8.590159528246613e-13
2023-04-22 09:36:57,8.647246760732182e-13
2023-04-22 09:37:12,8.650651353185329e-13
2023-04-22 09:37:27,8.65572046856627e-13
2023-04-22 09:37:42,8.716527466943096e-13
2023-04-22 09:37:57,8.575225008624887e-13
2023-04-22 09:38:12,8.454989792783235e-13
2023-04-22 09:38:27,8.373213730634372e-13
2023-04-22 09:38:42,8.383043940604529e-13
2023-04-22 09:38:57,8.353299045568391e-13
2023-04-22 09:39:12,8.224592807945367e-13
2023-04-22 09:39:27,8.149324883411014e-13
2023-04-22 09:39:42,8.102260227826294e-13
2023-04-22 09:39:57,8.070903748677453e-13
2023-04-22 09:40:12,8.047683391141695e-13
2023-04-22 09:40:27,8.036933586097031e-13
2023-04-22 09:40:42,8.023440406407362e-13
2023-04-22 09:40:57,7.964415426470147e-13
2023-04-22 09:41:12,7.995297753662874e-13
2023-04-22 09:41:27,8.033151417906412e-13
2023-04-22 09:41:42,8.037160151244213e-13
2023-04-22 09:41:57,8.111385771561821e-13
2023-04-22 09:42:12,8.196281506921311e-13
2023-04-22 09:42:27,8.297278069139465e-13
2023-04-22 09:42:42,8.342569159666932e-13
2023-04-22 09:42:57,8.297219235036644e-13
2023-04-22 09:43:12,8.367407846782908e-13
2023-04-22 09:43:27,8.397459125522135e-13
2023-04-22 09:43:42,8.501765927320813e-13
2023-04-22 09:43:57,8.627192027668258e-13
2023-04-22 09:44:12,8.682975398911013e-13
2023-04-22 09:44:27,8.690577835176348e-13
2023-04-22 09:44:42,8.767005630131183e-13
2023-04-22 09:44:57,8.742972082366716e-13
2023-04-22 09:45:12,8.843959894642253e-13
2023-04-22 09:45:27,8.907310603773941e-13
2023-04-22 09:45:42,8.962783387739562e-13
2023-04-22 09:45:57,9.011422471404044e-13
2023-04-22 09:46:12,9.104672039889596e-13
2023-04-22 09:46:27,9.107490195728748e-13
2023-04-22 09:46:42,9.188739476425033e-13
2023-04-22 09:46:57,9.228005725172228e-13
2023-04-22 09:47:12,9.290420209930464e-13
2023-04-22 09:47:27,9.374844711109927e-13
2023-04-22 09:47:42,9.460079474220526e-13
2023-04-22 09:47:57,9.556740593993325e-13
2023-04-22 09:48:12,9.616776325601849e-13
2023-04-22 09:48:27,9.674109427162675e-13
2023-04-22 09:48:42,9.742105405713594e-13
2023-04-22 09:48:57,9.805348227433843e-13
2023-04-22 09:49:12,9.860623339927658e-13
2023-04-22 09:49:27,9.912569351393057e-13
2023-04-22 09:49:42,9.97086915677146e-13
2023-04-22 09:49:57,1.003160538729916e-12
2023-04-22 09:50:12,1.0080719259945299e-12
2023-04-22 09:50:27,1.0058292298228838e-12
2023-04-22 09:50:42,1.0021650858949157e-12
2023-04-22 09:50:57,9.972072174660585e-13
2023-04-22 09:51:12,1.0037483591742296e-12
2023-04-22 09:51:27,9.981027569558532e-13
2023-04-22 09:51:42,9.942477444347975e-13
2023-04-22 09:51:57,9.878027961748954e-13
2023-04-22 09:52:12,9.828751487789568e-13
2023-04-22 09:52:27,9.951164626837277e-13
2023-04-22 09:52:42,9.949408781784642e-13
2023-04-22 09:52:57,9.947444124961848e-13
2023-04-22 09:53:12,9.912731900595825e-13
2023-04-22 09:53:27,9.838865563753225e-13
2023-04-22 09:53:42,9.839831782492248e-13
2023-04-22 09:53:57,9.846633462766237e-13
2023-04-22 09:54:12,9.82803834881803e-13
2023-04-22 09:54:27,9.80852206166018e-13
2023-04-22 09:54:42,9.783087234790333e-13
2023-04-22 09:54:57,9.791479658622866e-13
2023-04-22 09:55:12,9.76496627460489e-13
2023-04-22 09:55:27,9.715777980046173e-13
2023-04-22 09:55:42,9.664263461339659e-13
2023-04-22 09:55:57,9.71330080415105e-13
2023-04-22 09:56:12,9.796601136239573e-13
2023-04-22 09:56:27,9.87178211142555e-13
2023-04-22 09:56:42,9.812059835972907e-13
2023-04-22 09:56:57,9.731107003363912e-13
2023-04-22 09:57:12,9.783773462227938e-13
2023-04-22 09:57:27,9.830728636625565e-13
2023-04-22 09:57:42,9.886948095148458e-13
2023-04-22 09:57:57,9.958213269063842e-13
2023-04-22 09:58:12,1.001618017450931e-12
2023-04-22 09:58:27,1.0065666916696902e-12
2023-04-22 09:58:42,1.0118181097246908e-12
2023-04-22 09:58:57,1.0206700894424133e-12
2023-04-22 09:59:12,1.0283887264312754e-12
2023-04-22 09:59:27,1.0278536371225441e-12
2023-04-22 09:59:42,1.0354500640976677e-12
2023-04-22 09:59:57,1.0352907574192216e-12
2023-04-22 10:00:12,1.0390541456668546e-12
2023-04-22 10:00:27,1.03916045433332e-12
2023-04-22 10:00:42,1.0446939837413147e-12
2023-04-22 10:00:57,1.0531364970026588e-12
2023-04-22 10:01:12,1.0557973104365932e-12
2023-04-22 10:01:27,1.0537325280729897e-12
2023-04-22 10:01:42,1.0534266042710764e-12
2023-04-22 10:01:57,1.0577687219290275e-12
2023-04-22 10:02:12,1.063389236429427e-12
2023-04-22 10:02:27,1.0681046260239602e-12
2023-04-22 10:02:42,1.068306744612832e-12
2023-04-22 10:02:57,1.0676381441599512e-12
2023-04-22 10:03:12,1.072583808723394e-12
2023-04-22 10:03:27,1.0788353681987193e-12
2023-04-22 10:03:42,1.0807911868014704e-12
2023-04-22 10:03:57,1.0830876525618121e-12
2023-04-22 10:04:12,1.0876005127785038e-12
2023-04-22 10:04:27,1.087288592560196e-12
2023-04-22 10:04:42,1.0862755221181261e-12
2023-04-22 10:04:57,1.0877335047791447e-12
2023-04-22 10:05:12,1.0899220640098779e-12
2023-04-22 10:05:27,1.0986842778264628e-12
2023-04-22 10:05:42,1.0975227807343199e-12
2023-04-22 10:05:57,1.0939307872340812e-12
2023-04-22 10:06:12,1.093382959009004e-12
2023-04-22 10:06:27,1.081938468514889e-12
2023-04-22 10:06:42,1.0782726016787775e-12
2023-04-22 10:06:57,1.0756564906214992e-12
2023-04-22 10:07:12,1.0755629461820348e-12
2023-04-22 10:07:27,1.0818025530641288e-12
2023-04-22 10:07:42,1.0775069083029372e-12
2023-04-22 10:07:57,1.0637009311183199e-12
2023-04-22 10:08:12,1.0570742457533748e-12
2023-04-22 10:08:27,1.0563395520224076e-12
2023-04-22 10:08:42,1.0540596036246362e-12
2023-04-22 10:08:57,1.0586466559314812e-12
2023-04-22 10:09:12,1.0573217755259639e-12
2023-04-22 10:09:27,1.050688666888842e-12
2023-04-22 10:09:42,1.048312653997935e-12
2023-04-22 10:09:57,1.0397250906289777e-12
2023-04-22 10:10:12,1.0431972958091992e-12
2023-04-22 10:10:27,1.0555947604176959e-12
2023-04-22 10:10:42,1.0607377961789609e-12
2023-04-22 10:10:57,1.0678873466602751e-12
2023-04-22 10:11:12,1.0732066551574783e-12
2023-04-22 10:11:27,1.075711478086598e-12
2023-04-22 10:11:42,1.0838876130325005e-12
2023-04-22 10:11:57,1.0911092422580309e-12
2023-04-22 10:12:12,1.1019041311192141e-12
2023-04-22 10:12:27,1.1118960316895317e-12
2023-04-22 10:12:42,1.1198909787063824e-12
2023-04-22 10:12:57,1.1318899541311822e-12
2023-04-22 10:13:12,1.14347796016151e-12
2023-04-22 10:13:27,1.1504221639981902e-12
2023-04-22 10:13:42,1.1557216061511836e-12
2023-04-22 10:13:57,1.1581291557662762e-12
2023-04-22 10:14:12,1.1659756019883444e-12
2023-04-22 10:14:27,1.1798517763691643e-12
2023-04-22 10:14:42,1.1855878624010933e-12
2023-04-22 10:14:57,1.1848252464834e-12
2023-04-22 10:15:12,1.1863146495062552e-12
2023-04-22 10:15:27,1.1865804609522674e-12
2023-04-22 10:15:42,1.1880206329737919e-12
2023-04-22 10:15:57,1.1912159844636764e-12
2023-04-22 10:16:12,1.1899360978457945e-12
2023-04-22 10:16:27,1.2032646799900566e-12
2023-04-22 10:16:42,1.2075290475875648e-12
2023-04-22 10:16:57,1.1980426363718352e-12
2023-04-22 10:17:12,1.1919979807536123e-12
2023-04-22 10:17:27,1.175709560702729e-12
2023-04-22 10:17:42,1.1780269940723345e-12
2023-04-22 10:17:57,1.1892716665301193e-12
2023-04-22 10:18:12,1.186388657321425e-12
2023-04-22 10:18:27,1.181517885733783e-12
2023-04-22 10:18:42,1.1747979639107523e-12
2023-04-22 10:18:57,1.1630077880817778e-12
2023-04-22 10:19:12,1.156958798892393e-12
2023-04-22 10:19:27,1.1574968398652368e-12
2023-04-22 10:19:42,1.152026467914764e-12
2023-04-22 10:19:57,1.1429676160545928e-12
2023-04-22 10:20:12,1.1320778700514392e-12
2023-04-22 10:20:27,1.1170997053050374e-12
2023-04-22 10:20:42,1.1073568211640634e-12
2023-04-22 10:20:57,1.0986153649051936e-12
2023-04-22 10:21:12,1.0873910403833435e-12
2023-04-22 10:21:27,1.072240822906566e-12
2023-04-22 10:21:42,1.0593283445156394e-12
2023-04-22 10:21:57,1.0485265921927152e-12
2023-04-22 10:22:12,1.041945781327203e-12
2023-04-22 10:22:27,1.0374195273630997e-12
2023-04-22 10:22:42,1.0269274503064964e-12
2023-04-22 10:22:57,1.011472035460324e-12
2023-04-22 10:23:12,1.0082661468421781e-12
2023-04-22 10:23:27,1.0228400272061661e-12
2023-04-22 10:23:42,1.0168942257209167e-12
2023-04-22 10:23:57,1.02399972852039e-12
2023-04-22 10:24:12,1.0282200059359323e-12
2023-04-22 10:24:27,1.018879853273288e-12
2023-04-22 10:24:42,1.010742990731848e-12
2023-04-22 10:24:57,9.877938806921374e-13
2023-04-22 10:25:12,9.880572402090964e-13
2023-04-22 10:25:27,9.89970179698306e-13
2023-04-22 10:25:42,9.872715910424438e-13
2023-04-22 10:25:57,9.8008424942015e-13
2023-04-22 10:26:12,9.663705142712673e-13
2023-04-22 10:26:27,9.562406308643876e-13
2023-04-22 10:26:42,9.567652401780647e-13
2023-04-22 10:26:57,9.476451300209283e-13
2023-04-22 10:27:12,9.315398461128961e-13
2023-04-22 10:27:27,9.123948178059194e-13
2023-04-22 10:27:42,9.062612250963105e-13
2023-04-22 10:27:57,9.15068959632948e-13
2023-04-22 10:28:12,9.046584207935576e-13
2023-04-22 10:28:27,8.982732169151539e-13
2023-04-22 10:28:42,8.844070492307133e-13
2023-04-22 10:28:57,8.709606502841012e-13
2023-04-22 10:29:12,8.650886170324823e-13
2023-04-22 10:29:27,8.609248682971957e-13
2023-04-22 10:29:42,8.505358585012978e-13
2023-04-22 10:29:57,8.496957608469963e-13
2023-04-22 10:30:12,8.391985682921217e-13
2023-04-22 10:30:27,8.268292307014485e-13
2023-04-22 10:30:42,8.16115833851602e-13
2023-04-22 10:30:57,8.056489927986527e-13
2023-04-22 10:31:12,7.902436145566783e-13
2023-04-22 10:31:27,7.902436145566783e-13
2023-04-22 10:31:42,7.813687443792719e-13
2023-04-22 10:31:57,7.700146463460949e-13
2023-04-22 10:32:12,7.619242283037132e-13
2023-04-22 10:32:27,7.205169353652878e-13
2023-04-22 10:32:42,7.053670804581415e-13
2023-04-22 10:32:57,6.938948131817661e-13
2023-04-22 10:33:12,6.944068913492938e-13
2023-04-22 10:33:27,6.819601691701912e-13
2023-04-22 10:33:42,6.687622089496915e-13
2023-04-22 10:33:57,6.546739007990665e-13
2023-04-22 10:34:12,6.471853207447636e-13
2023-04-22 10:34:27,6.41704806195005e-13
2023-04-22 10:34:42,6.348477779127637e-13
2023-04-22 10:34:57,6.313563859056946e-13
2023-04-22 10:35:12,6.255153434176899e-13
2023-04-22 10:35:27,6.328891741022587e-13
2023-04-22 10:35:42,6.401709105786211e-13
2023-04-22 10:35:57,6.456228593839039e-13
2023-04-22 10:36:12,6.38972563404443e-13
2023-04-22 10:36:27,6.453785187533082e-13
2023-04-22 10:36:42,6.530921114536682e-13
2023-04-22 10:36:57,6.593539057287351e-13
2023-04-22 10:37:12,6.661115075001488e-13
2023-04-22 10:37:27,6.628760851637787e-13
2023-04-22 10:37:42,6.706030367051197e-13
2023-04-22 10:37:57,6.76989360153278e-13
2023-04-22 10:38:12,6.836762708562898e-13
2023-04-22 10:38:27,6.884932776428034e-13
2023-04-22 10:38:42,6.951188237500223e-13
2023-04-22 10:38:57,7.009326409239742e-13
2023-04-22 10:39:12,7.068298243425215e-13
2023-04-22 10:39:27,7.139721575374571e-13
2023-04-22 10:39:42,7.198550212236554e-13
2023-04-22 10:39:57,7.257226136656952e-13
2023-04-22 10:40:12,7.30891038182544e-13
2023-04-22 10:40:27,7.347466450178642e-13
2023-04-22 10:40:42,7.401018749707693e-13
2023-04-22 10:40:57,7.338839496717024e-13
2023-04-22 10:41:12,7.261332945586015e-13
2023-04-22 10:41:27,7.203692883280386e-13
2023-04-22 10:41:42,7.257855591670348e-13
2023-04-22 10:41:57,7.303223549839377e-13
2023-04-22 10:42:12,7.222981780474785e-13
2023-04-22 10:42:27,7.151878062755589e-13
2023-04-22 10:42:42,7.091839570810616e-13
2023-04-22 10:42:57,7.035047198478909e-13
2023-04-22 10:43:12,6.965468238781532e-13
2023-04-22 10:43:27,6.878074552030725e-13
2023-04-22 10:43:42,6.824749351424227e-13
2023-04-22 10:43:57,6.781791186598638e-13
2023-04-22 10:44:12,6.732918870199468e-13
2023-04-22 10:44:27,6.76638253774767e-13
2023-04-22 10:44:42,6.701729832919114e-13
2023-04-22 10:44:57,6.687842728655174e-13
2023-04-22 10:45:12,6.664104714850558e-13
2023-04-22 10:45:27,6.668721437284788e-13
2023-04-22 10:45:42,6.616845388944761e-13
2023-04-22 10:45:57,6.521475257215941e-13
2023-04-22 10:46:12,6.48944363251579e-13
2023-04-22 10:46:27,6.498566851813778e-13
2023-04-22 10:46:42,6.493944317585122e-13
2023-04-22 10:46:57,6.421678056595531e-13
2023-04-22 10:47:12,6.346146671826206e-13
2023-04-22 10:47:27,6.334218309404492e-13
2023-04-22 10:47:42,6.33815045319662e-13
2023-04-22 10:47:57,6.353028069637911e-13
2023-04-22 10:48:12,6.282093187261729e-13
2023-04-22 10:48:27,6.162759207294556e-13
2023-04-22 10:48:42,6.162794698705794e-13
2023-04-22 10:48:57,6.176473028187597e-13
2023-04-22 10:49:12,6.187468769192451e-13
2023-04-22 10:49:27,6.252562960493925e-13
2023-04-22 10:49:42,6.323675327548561e-13
2023-04-22 10:49:57,6.393304866330009e-13
2023-04-22 10:50:12,6.458645880374267e-13
2023-04-22 10:50:27,6.46447806133725e-13
2023-04-22 10:50:42,6.541729035376613e-13
2023-04-22 10:50:57,6.616247511671027e-13
2023-04-22 10:51:12,6.678804844880579e-13
2023-04-22 10:51:27,6.818533068943132e-13
2023-04-22 10:51:42,6.889479483655314e-13
2023-04-22 10:51:57,6.956836797555921e-13
2023-04-22 10:52:12,6.992606728636135e-13
2023-04-22 10:52:27,6.923359208830432e-13
2023-04-22 10:52:42,6.955683987598616e-13
2023-04-22 10:52:57,7.093722825817277e-13
2023-04-22 10:53:12,7.173227870969778e-13
2023-04-22 10:53:27,7.244192424248116e-13
2023-04-22 10:53:42,7.273552262842975e-13
2023-04-22 10:53:57,7.19667984779338e-13
2023-04-22 10:54:12,7.217056287529243e-13
2023-04-22 10:54:27,7.253062061591389e-13
2023-04-22 10:54:42,7.30264831242275e-13
2023-04-22 10:54:57,7.43539066248029e-13
2023-04-22 10:55:12,7.439554925290157e-13
2023-04-22 10:55:27,7.382508350237511e-13
2023-04-22 10:55:42,7.372763136762774e-13
2023-04-22 10:55:57,7.286771266241498e-13
2023-04-22 10:56:12,7.258703279087533e-13
2023-04-22 10:56:27,7.315762308509817e-13
2023-04-22 10:56:42,7.304231461300338e-13
2023-04-22 10:56:57,7.296892598055291e-13
2023-04-22 10:57:12,7.217220508368844e-13
2023-04-22 10:57:27,7.140881335806582e-13
2023-04-22 10:57:42,7.113400987052517e-13
2023-04-22 10:57:57,7.040248166029224e-13
2023-04-22 10:58:12,6.982274267122541e-13
2023-04-22 10:58:27,6.968550514972396e-13
2023-04-22 10:58:42,6.961531217841252e-13
2023-04-22 10:58:57,6.921785951787168e-13
2023-04-22 10:59:12,6.867871368125455e-13
2023-04-22 10:59:27,6.790924705099573e-13
2023-04-22 10:59:42,6.772388749011136e-13
2023-04-22 10:59:57,6.82957251624761e-13
2023-04-22 11:00:12,6.820046665209931e-13
2023-04-22 11:00:27,6.797311056957386e-13
2023-04-22 11:00:42,6.776445087340279e-13
2023-04-22 11:00:57,6.730009078793834e-13
2023-04-22 11:01:12,6.725491689080523e-13
2023-04-22 11:01:27,6.717431317414285e-13
2023-04-22 11:01:42,6.716152317341506e-13
2023-04-22 11:01:57,6.721632677652591e-13
2023-04-22 11:02:12,6.708809462987402e-13
2023-04-22 11:02:27,6.730419503701108e-13
2023-04-22 11:02:42,6.728733220988294e-13
2023-04-22 11:02:57,6.725314560917267e-13
2023-04-22 11:03:12,6.719132791463729e-13
2023-04-22 11:03:27,6.708773636556237e-13
2023-04-22 11:03:42,6.707291506147194e-13
2023-04-22 11:03:57,6.712157102643274e-13
2023-04-22 11:04:12,6.719453941582393e-13
2023-04-22 11:04:27,6.690635118575873e-13
2023-04-22 11:04:42,6.673791722971112e-13
2023-04-22 11:04:57,6.668974456873478e-13
2023-04-22 11:05:12,6.673202977549289e-13
2023-04-22 11:05:27,6.709410437779805e-13
2023-04-22 11:05:42,6.703657286122858e-13
2023-04-22 11:05:57,6.687793655883865e-13
2023-04-22 11:06:12,6.689625625817417e-13
2023-04-22 11:06:27,6.687256581802112e-13
2023-04-22 11:06:42,6.701290319341742e-13
2023-04-22 11:06:57,6.707344211012627e-13
2023-04-22 11:07:12,6.708199036604674e-13
2023-04-22 11:07:27,6.657248857836857e-13
2023-04-22 11:07:42,6.639807998137711e-13
2023-04-22 11:07:57,6.905750971221571e-13
2023-04-22 11:08:12,6.993022405093071e-13
2023-04-22 11:08:27,6.862984761390118e-13
2023-04-22 11:08:42,6.822289653289825e-13
2023-04-22 11:08:57,6.727697288988147e-13
2023-04-22 11:09:12,6.766533330833208e-13
2023-04-22 11:09:27,6.909874667136842e-13
2023-04-22 11:09:42,6.982755843058554e-13
2023-04-22 11:09:57,7.157940669300165e-13
2023-04-22 11:10:12,7.146118987862066e-13
2023-04-22 11:10:27,7.129833507965244e-13
2023-04-22 11:10:42,7.159535535210587e-13
2023-04-22 11:10:57,7.265332919912735e-13
2023-04-22 11:11:12,7.342066879603731e-13
2023-04-22 11:11:27,7.421337775780305e-13
2023-04-22 11:11:42,7.414448946754032e-13
2023-04-22 11:11:57,7.416598101649692e-13
2023-04-22 11:12:12,7.469335728358901e-13
2023-04-22 11:12:27,7.55357840613048e-13
2023-04-22 11:12:42,7.580070679468732e-13
2023-04-22 11:12:57,7.548462727140242e-13
2023-04-22 11:13:12,7.579158108955844e-13
2023-04-22 11:13:27,7.648613717878961e-13
2023-04-22 11:13:42,7.707050673019026e-13
2023-04-22 11:13:57,7.771154322220354e-13
2023-04-22 11:14:12,7.796546410063491e-13
2023-04-22 11:14:27,7.876691429750959e-13
2023-04-22 11:14:42,7.952329309069679e-13
2023-04-22 11:14:57,8.028354920202368e-13
2023-04-22 11:15:12,8.070902607134358e-13
2023-04-22 11:15:27,8.185959897606676e-13
2023-04-22 11:15:42,8.304094981822959e-13
2023-04-22 11:15:57,8.451929269574228e-13
2023-04-22 11:16:12,8.57223577505467e-13
2023-04-22 11:16:27,8.645302102644532e-13
2023-04-22 11:16:42,8.727548954891232e-13
2023-04-22 11:16:57,8.727548954891232e-13
2023-04-22 11:17:12,8.821892065157164e-13
2023-04-22 11:17:27,9.165135644206269e-13
2023-04-22 11:17:42,9.296277579144165e-13
2023-04-22 11:17:57,9.295341406382048e-13
2023-04-22 11:18:12,9.190553149525447e-13
2023-04-22 11:18:27,9.281657674484483e-13
2023-04-22 11:18:42,9.397910144201646e-13
2023-04-22 11:18:57,9.529522625744299e-13
2023-04-22 11:19:12,9.607526224908648e-13
2023-04-22 11:19:27,9.678472628902958e-13
2023-04-22 11:19:42,9.740475899983402e-13
2023-04-22 11:19:57,9.691992276017493e-13
2023-04-22 11:20:12,9.75675641444317e-13
2023-04-22 11:20:27,9.77070905518483e-13
2023-04-22 11:20:42,9.805965286208732e-13
2023-04-22 11:20:57,9.891533951013233e-13
2023-04-22 11:21:12,9.958319347735082e-13
2023-04-22 11:21:27,9.921240740969209e-13
2023-04-22 11:21:42,9.966635149857336e-13
2023-04-22 11:21:57,1.0019624722485637e-12
2023-04-22 11:22:12,9.977176003123202e-13
2023-04-22 11:22:27,9.858386859482847e-13
2023-04-22 11:22:42,9.81139874051782e-13
2023-04-22 11:22:57,9.769546280329672e-13
2023-04-22 11:23:12,9.72361597935809e-13
2023-04-22 11:23:27,9.694299968486233e-13
2023-04-22 11:23:42,9.7125559070328e-13
2023-04-22 11:23:57,9.58634754214398e-13
2023-04-22 11:24:12,9.543575335225925e-13
2023-04-22 11:24:27,9.487221236553194e-13
2023-04-22 11:24:42,9.442015641502621e-13
2023-04-22 11:24:57,9.395719583285844e-13
2023-04-22 11:25:12,9.47788576467499e-13
2023-04-22 11:25:27,9.451002220253899e-13
2023-04-22 11:25:42,9.407602147232986e-13
2023-04-22 11:25:57,9.367780975125777e-13
2023-04-22 11:26:12,9.394656215944618e-13
2023-04-22 11:26:27,9.165125037274187e-13
2023-04-22 11:26:42,9.119619676872605e-13
2023-04-22 11:26:57,9.082333611876422e-13
2023-04-22 11:27:12,9.04459013235019e-13
2023-04-22 11:27:27,9.021365898191546e-13
2023-04-22 11:27:42,8.958961683120245e-13
2023-04-22 11:27:57,8.85701684877074e-13
2023-04-22 11:28:12,8.815063540861031e-13
2023-04-22 11:28:27,8.78742216951108e-13
2023-04-22 11:28:42,8.86973795190712e-13
2023-04-22 11:28:57,8.819677897227953e-13
2023-04-22 11:29:12,8.77515648477464e-13
2023-04-22 11:29:27,8.881141428764371e-13
2023-04-22 11:29:42,8.84810619882973e-13
2023-04-22 11:29:57,8.953053492793049e-13
2023-04-22 11:30:12,8.914024139100877e-13
2023-04-22 11:30:27,8.870616923195067e-13
2023-04-22 11:30:42,8.839269593091893e-13
2023-04-22 11:30:57,8.815922702828551e-13
2023-04-22 11:31:12,8.782480252322525e-13
2023-04-22 11:31:27,8.76351871434693e-13
2023-04-22 11:31:42,8.737998867310026e-13
2023-04-22 11:31:57,8.76895061592371e-13
2023-04-22 11:32:12,8.777349595971779e-13
2023-04-22 11:32:27,8.729932458056657e-13
2023-04-22 11:32:42,8.714024856293932e-13
2023-04-22 11:32:57,8.683655213424625e-13
2023-04-22 11:33:12,8.718222783134802e-13
2023-04-22 11:33:27,8.930593911626116e-13
2023-04-22 11:33:42,9.063582431403936e-13
2023-04-22 11:33:57,9.045680296755021e-13
2023-04-22 11:34:12,9.158314310739815e-13
2023-04-22 11:34:27,9.226768895236187e-13
2023-04-22 11:34:42,9.286381084826803e-13
2023-04-22 11:34:57,9.295125761461975e-13
2023-04-22 11:35:12,9.353344079771821e-13
2023-04-22 11:35:27,9.405841863927164e-13
2023-04-22 11:35:42,9.438868779205273e-13
2023-04-22 11:35:57,9.42866231116976e-13
2023-04-22 11:36:12,9.524141465788486e-13
2023-04-22 11:36:27,9.59054426562158e-13
2023-04-22 11:36:42,9.646872016364262e-13
2023-04-22 11:36:57,9.64688814630442e-13
2023-04-22 11:37:12,9.74775280116482e-13
2023-04-22 11:37:27,9.797766940923809e-13
2023-04-22 11:37:42,9.843884744760717e-13
2023-04-22 11:37:57,9.865482990387197e-13
2023-04-22 11:38:12,9.907079643159421e-13
2023-04-22 11:38:27,9.942995733246506e-13
2023-04-22 11:38:42,9.898429572219064e-13
2023-04-22 11:38:57,9.903119882929039e-13
2023-04-22 11:39:12,9.9921063402488e-13
2023-04-22 11:39:27,1.0163536043012873e-12
2023-04-22 11:39:42,1.0199669028259024e-12
2023-04-22 11:39:57,1.0038026797594282e-12
2023-04-22 11:40:12,1.0028944085752735e-12
2023-04-22 11:40:27,1.0014500738495036e-12
2023-04-22 11:40:42,1.0076642141001035e-12
2023-04-22 11:40:57,1.0299747044009498e-12
2023-04-22 11:41:12,1.0330467952317358e-12
2023-04-22 11:41:27,1.02043970929697e-12
2023-04-22 11:41:42,1.0158897699116036e-12
2023-04-22 11:41:57,1.015956768802708e-12
2023-04-22 11:42:12,1.025011115011475e-12
2023-04-22 11:42:27,1.0307025212692267e-12
2023-04-22 11:42:42,1.0275882905017777e-12
2023-04-22 11:42:57,1.0191949362126471e-12
2023-04-22 11:43:12,1.0219638859935484e-12
2023-04-22 11:43:27,1.0269366736517345e-12
2023-04-22 11:43:42,1.0329039607678764e-12
