Timestamp,GFO_Computed_Density,GFO_Accelerometer_Density,GFO_JB08,GFO_DTM2000,GFO_NRLMSISE-00
2023-04-23 06:02:57,6.804027866622718e-13,5.4826033e-13,5.596912897315611e-13,6.471684643762656e-13,6.257377e-13
2023-04-23 06:03:12,6.858465288468934e-13,5.4787322e-13,5.64229150342045e-13,6.525985961481682e-13,6.30049e-13
2023-04-23 06:03:27,6.910405016585104e-13,5.4967716e-13,5.688730414577163e-13,6.578528917225475e-13,6.345122e-13
2023-04-23 06:03:42,6.938695189627393e-13,5.5239468e-13,5.73619997424476e-13,6.62924114600012e-13,6.3912856e-13
2023-04-23 06:03:57,6.959362686635013e-13,5.6423433e-13,5.784684871553183e-13,6.678083035463439e-13,6.4390333e-13
2023-04-23 06:04:12,6.981198335354101e-13,5.7082058e-13,5.834152301451029e-13,6.72501074574756e-13,6.488397e-13
2023-04-23 06:04:27,6.911250767354449e-13,5.8392388e-13,5.884583978818127e-13,6.77001333231418e-13,6.539229e-13
2023-04-23 06:04:42,6.944045256120184e-13,5.8777974e-13,5.935943734215768e-13,6.813074901107232e-13,6.591634e-13
2023-04-23 06:04:57,6.870349827595772e-13,5.9685657e-13,5.988210127537874e-13,6.854212208967119e-13,6.6455e-13
2023-04-23 06:05:12,6.794181180731709e-13,6.0062999e-13,6.041343550451846e-13,6.893436151597509e-13,6.700733e-13
2023-04-23 06:05:27,6.779285947236605e-13,6.0805816e-13,6.095319359902091e-13,6.930789726432331e-13,6.757435e-13
2023-04-23 06:05:42,6.795327697976704e-13,6.1033578e-13,6.150094360450659e-13,6.96630882166984e-13,6.8154065e-13
2023-04-23 06:05:57,6.683765647511591e-13,6.1555494e-13,6.205640559253611e-13,7.00006064021175e-13,6.87475e-13
2023-04-23 06:06:12,6.613442174639451e-13,6.1947529e-13,6.261911082977183e-13,7.032103964338821e-13,6.935196e-13
2023-04-23 06:06:27,6.536751858123613e-13,6.2839857e-13,6.31887452881973e-13,7.06252798796216e-13,6.996836e-13
2023-04-23 06:06:42,6.461180192370572e-13,6.3284511e-13,6.37648022026739e-13,7.091412046361575e-13,7.059581e-13
2023-04-23 06:06:57,6.513470611026443e-13,6.4048485e-13,6.434693220764456e-13,7.11886491017494e-13,7.123284e-13
2023-04-23 06:07:12,6.512071105895385e-13,6.4313845e-13,6.493458998918537e-13,7.144984148533888e-13,7.1879834e-13
2023-04-23 06:07:27,6.515509840353769e-13,6.4755292e-13,6.552739104069974e-13,7.169895853935363e-13,7.253457e-13
2023-04-23 06:07:42,6.43588958948846e-13,6.5110313e-13,6.61247523594145e-13,7.193713700260558e-13,7.319687e-13
2023-04-23 06:07:57,6.349096744979862e-13,6.5515227e-13,6.672625522424809e-13,7.216579003045975e-13,7.386637e-13
2023-04-23 06:08:12,6.397035708416971e-13,6.5723021e-13,6.733127934395864e-13,7.238619462048601e-13,7.454048e-13
2023-04-23 06:08:27,6.39768646037486e-13,6.6665802e-13,6.793937224705853e-13,7.259989594282943e-13,7.5220467e-13
2023-04-23 06:08:42,6.443828696477146e-13,6.7345516e-13,6.854987623942573e-13,7.28082912703694e-13,7.5903726e-13
2023-04-23 06:08:57,6.365920529602427e-13,6.8675969e-13,6.916230501998299e-13,7.30130384435874e-13,7.658956e-13
2023-04-23 06:09:12,6.422605569959555e-13,6.9254807e-13,6.97759639405286e-13,7.321563703687064e-13,7.72772e-13
2023-04-23 06:09:27,6.369337452215574e-13,7.043535e-13,7.039033387496033e-13,7.341784066333192e-13,7.796615e-13
2023-04-23 06:09:42,6.423242190004385e-13,7.1041909e-13,7.10046850502535e-13,7.362123560225212e-13,7.8654607e-13
2023-04-23 06:09:57,6.46082527771992e-13,7.2570395e-13,7.161846758464605e-13,7.382765599777414e-13,7.9341845e-13
2023-04-23 06:10:12,6.502409398061297e-13,7.3295481e-13,7.22309190888688e-13,7.40387599042769e-13,8.00271e-13
2023-04-23 06:10:27,6.517029964057532e-13,7.4121151e-13,7.284146183459176e-13,7.42564469831886e-13,8.0709365e-13
2023-04-23 06:10:42,6.584302727827734e-13,7.4367655e-13,7.344930359232197e-13,7.44824308526681e-13,8.1387853e-13
2023-04-23 06:10:57,6.649024976911745e-13,7.5044852e-13,7.405384135079632e-13,7.471865888380567e-13,8.2061604e-13
2023-04-23 06:11:12,6.691260650548676e-13,7.5597406e-13,7.46542556013391e-13,7.496688035150754e-13,8.2728925e-13
2023-04-23 06:11:27,6.734639153351625e-13,7.6876864e-13,7.524992113608245e-13,7.522906851270523e-13,8.339059e-13
2023-04-23 06:11:42,6.791888830722088e-13,7.7578591e-13,7.583999591263078e-13,7.550698475697933e-13,8.404403e-13
2023-04-23 06:11:57,6.883526377401413e-13,7.8998377e-13,7.642383660109298e-13,7.580260023730444e-13,8.468955e-13
2023-04-23 06:12:12,6.937453680736165e-13,7.9732193e-13,7.7000578388228e-13,7.611765119172257e-13,8.5325236e-13
2023-04-23 06:12:27,6.954450179786832e-13,8.122313e-13,7.756955920815769e-13,7.64540640713941e-13,8.59524e-13
2023-04-23 06:12:42,7.005245437104392e-13,8.197324e-13,7.812989499405764e-13,7.681350553689659e-13,8.6569055e-13
2023-04-23 06:12:57,7.052421347891092e-13,8.3353067e-13,7.868090830280173e-13,7.719780674292e-13,8.717563e-13
2023-04-23 06:13:12,7.102358152601139e-13,8.4269263e-13,7.92216955616537e-13,7.760850354670612e-13,8.776902e-13
2023-04-23 06:13:27,7.100836689234383e-13,8.6312656e-13,7.975156193275601e-13,7.804726256129199e-13,8.835212e-13
2023-04-23 06:13:42,7.080203535939372e-13,8.7334919e-13,8.026958212981955e-13,7.851541287677175e-13,8.8922294e-13
2023-04-23 06:13:57,7.048930796346451e-13,8.906366e-13,8.07750383471336e-13,7.901437259711215e-13,8.9480674e-13
2023-04-23 06:14:12,7.009307328471502e-13,8.9960714e-13,8.12669710630666e-13,7.95451700917099e-13,9.0025605e-13
2023-04-23 06:14:27,6.98585651931935e-13,9.149101e-13,8.174461603152519e-13,8.010887326375114e-13,9.0558697e-13
2023-04-23 06:14:42,6.939220881651673e-13,9.1977558e-13,8.22069332873835e-13,8.070610102206713e-13,9.107777e-13
2023-04-23 06:14:57,6.909422806129132e-13,9.3069492e-13,8.265299149512996e-13,8.133745694663563e-13,9.158341e-13
2023-04-23 06:15:12,6.881008077529179e-13,9.3837373e-13,8.308165358735141e-13,8.200303249459641e-13,9.207677e-13
2023-04-23 06:15:27,6.888103329188674e-13,9.5098417e-13,8.34930384361256e-13,8.270284665331815e-13,9.255754e-13
2023-04-23 06:15:42,6.899023435672886e-13,9.5624549e-13,8.388703032493199e-13,8.34363416664311e-13,9.302495e-13
2023-04-23 06:15:57,6.844759087962067e-13,9.6843647e-13,8.426364891532513e-13,8.420283281190161e-13,9.347945e-13
2023-04-23 06:16:12,6.823061301089837e-13,9.7376075e-13,8.462264939566781e-13,8.500099979042859e-13,9.392122e-13
2023-04-23 06:16:27,6.727363042526286e-13,9.8341669e-13,8.496400949858419e-13,8.58293500669985e-13,9.435087e-13
2023-04-23 06:16:42,6.709172249534133e-13,9.8761058e-13,8.528747347401857e-13,8.668570848854034e-13,9.477036e-13
2023-04-23 06:16:57,6.920709864040765e-13,9.939375e-13,8.559302744847483e-13,8.75676987536342e-13,9.517673e-13
2023-04-23 06:17:12,6.996208742059724e-13,9.9603106e-13,8.588043242209332e-13,8.847223381347967e-13,9.557226e-13
2023-04-23 06:17:27,7.021732908872155e-13,9.9989821e-13,8.61497005397278e-13,8.93960212753681e-13,9.59561e-13
2023-04-23 06:17:42,6.964123021123551e-13,1.0010414e-12,8.64006243043329e-13,9.033506030426186e-13,9.63302e-13
2023-04-23 06:17:57,6.831828985254264e-13,1.0014249e-12,8.663325292898404e-13,9.128517195993665e-13,9.669405e-13
2023-04-23 06:18:12,6.891613231872104e-13,1.002164e-12,8.684741655850973e-13,9.224150211834244e-13,9.704723e-13
2023-04-23 06:18:27,7.037178798076141e-13,1.0014359e-12,8.704320577006322e-13,9.319908202072229e-13,9.739462e-13
2023-04-23 06:18:42,7.091621118216328e-13,1.0000433e-12,8.722049444437709e-13,9.415234149567765e-13,9.773286e-13
2023-04-23 06:18:57,7.016935297207741e-13,9.9887961e-13,8.73794196075382e-13,9.509569700144565e-13,9.806147e-13
2023-04-23 06:19:12,7.014506609780783e-13,9.9967397e-13,8.751990135763699e-13,9.602307193204136e-13,9.8381e-13
2023-04-23 06:19:27,7.012209047134389e-13,9.9990102e-13,8.76421246437733e-13,9.692851179366765e-13,9.869057e-13
2023-04-23 06:19:42,7.073897237526122e-13,9.9875588e-13,8.774605834971267e-13,9.780571043290012e-13,9.899124e-13
2023-04-23 06:19:57,7.223559638283078e-13,9.970583e-13,8.783193711279373e-13,9.86486454630489e-13,9.928376e-13
2023-04-23 06:20:12,7.261973019429974e-13,9.9656533e-13,8.789977861813819e-13,9.94511037419163e-13,9.956603e-13
2023-04-23 06:20:27,7.310008800139913e-13,9.9767661e-13,8.7949866663828e-13,1.0020733132267065e-12,9.983874e-13
2023-04-23 06:20:42,7.333103089224149e-13,9.9846551e-13,8.798226857801127e-13,1.0091155341425774e-12,1.0010326e-12
2023-04-23 06:20:57,7.344517706638817e-13,9.9696933e-13,8.79973169040592e-13,1.0155862715769638e-12,1.0035668e-12
2023-04-23 06:21:12,7.407550836516311e-13,9.9539855e-13,8.799512403354583e-13,1.0214354503345396e-12,1.0060027e-12
2023-04-23 06:21:27,7.504700900633643e-13,9.9081737e-13,8.79760660330416e-13,1.0266208552246097e-12,1.0083359e-12
2023-04-23 06:21:42,7.590650997161216e-13,9.8908995e-13,8.794029799044746e-13,1.031102973197933e-12,1.010557e-12
2023-04-23 06:21:57,7.60353411020428e-13,9.8227929e-13,8.788823698363284e-13,1.0348513614585497e-12,1.0126769e-12
2023-04-23 06:22:12,7.637325790445292e-13,9.8052203e-13,8.782007735211823e-13,1.0378392377706198e-12,1.0146807e-12
2023-04-23 06:22:27,7.656107574011458e-13,9.7397986e-13,8.77362732076756e-13,1.0400496520824924e-12,1.0165536e-12
2023-04-23 06:22:42,7.74170225575585e-13,9.6980573e-13,8.7637053997981e-13,1.0414698057583489e-12,1.0182925e-12
2023-04-23 06:22:57,7.859998099746841e-13,9.5738203e-13,8.75229067044998e-13,1.0420969924907234e-12,1.019911e-12
2023-04-23 06:23:12,7.940948534681818e-13,9.522122e-13,8.73940942014228e-13,1.0419326837119245e-12,1.0213876e-12
2023-04-23 06:23:27,8.011371873242716e-13,9.4635582e-13,8.725113524850681e-13,1.0409882091533365e-12,1.0227105e-12
2023-04-23 06:23:42,8.061131550323723e-13,9.4575277e-13,8.709432611675338e-13,1.039278649762478e-12,1.0239003e-12
2023-04-23 06:23:57,8.121427894035677e-13,9.460878e-13,8.692421645532352e-13,1.0368282540782524e-12,1.0249298e-12
2023-04-23 06:24:12,8.19360331258134e-13,9.4520394e-13,8.674113250685052e-13,1.0336641770042425e-12,1.0258081e-12
2023-04-23 06:24:27,8.288932449775402e-13,9.3572765e-13,8.65456508073253e-13,1.0298216961181802e-12,1.0265235e-12
2023-04-23 06:24:42,8.358992421517586e-13,9.299302e-13,8.633812380872257e-13,1.025337879343968e-12,1.0270683e-12
2023-04-23 06:24:57,8.417848343551066e-13,9.2077193e-13,8.61191505643307e-13,1.0202566424070644e-12,1.0274526e-12
2023-04-23 06:25:12,8.459139797917248e-13,9.1860313e-13,8.588910412390475e-13,1.0146224150037424e-12,1.027665e-12
2023-04-23 06:25:27,8.511926708879125e-13,9.1479967e-13,8.564860035560316e-13,1.0084851070676518e-12,1.027701e-12
2023-04-23 06:25:42,8.572138341180325e-13,9.121016e-13,8.539802862779825e-13,1.0018938631004522e-12,1.0275629e-12
2023-04-23 06:25:57,8.622943741726743e-13,9.1113348e-13,8.51380179081544e-13,9.949019743891716e-13,1.0272577e-12
2023-04-23 06:26:12,8.653015218408558e-13,9.1195847e-13,8.486897205642463e-13,9.87560795563023e-13,1.0267633e-12
2023-04-23 06:26:27,8.67082894577171e-13,9.1671122e-13,8.45915307474009e-13,9.79924610045508e-13,1.0261124e-12
2023-04-23 06:26:42,8.724385596267567e-13,9.194691e-13,8.430610612733909e-13,9.720447130160788e-13,1.0252774e-12
2023-04-23 06:26:57,8.845118597285723e-13,9.2652541e-13,8.401334176457549e-13,9.639742915276945e-13,1.0242817e-12
2023-04-23 06:27:12,8.901447149935769e-13,9.3009531e-13,8.371365279066951e-13,9.557627226240137e-13,1.0231056e-12
2023-04-23 06:27:27,8.895428813414068e-13,9.3331525e-13,8.340768141070751e-13,9.474604595713985e-13,1.0217688e-12
2023-04-23 06:27:42,8.933224046713703e-13,9.3376445e-13,8.3095839317175e-13,9.391135379765128e-13,1.0202646e-12
2023-04-23 06:27:57,8.961781209180461e-13,9.3562414e-13,8.27787610121996e-13,9.307684796040677e-13,1.0185986e-12
2023-04-23 06:28:12,9.031694236218244e-13,9.3599518e-13,8.24568503619539e-13,9.224670196519644e-13,1.0167731e-12
2023-04-23 06:28:27,9.08007535859267e-13,9.361515e-13,8.213073125503726e-13,9.142510093804574e-13,1.0147985e-12
2023-04-23 06:28:42,9.089755433771826e-13,9.3659526e-13,8.180080087628049e-13,9.061573732599404e-13,1.0126713e-12
2023-04-23 06:28:57,9.111823042939346e-13,9.3958054e-13,8.146767375900149e-13,8.982229481453344e-13,1.0103937e-12
2023-04-23 06:29:12,9.144348978017576e-13,9.413767e-13,8.113173914917478e-13,8.90479615752858e-13,1.0079709e-12
2023-04-23 06:29:27,9.19462359068542e-13,9.4639811e-13,8.07936002748408e-13,8.8295907940221e-13,1.0054076e-12
2023-04-23 06:29:42,9.198178668594868e-13,9.4867799e-13,8.04536352459704e-13,8.756881373665647e-13,1.0027173e-12
2023-04-23 06:29:57,9.200841376538294e-13,9.5420824e-13,8.011243283333673e-13,8.686933924274999e-13,9.998793e-13
2023-04-23 06:30:12,9.211812385806762e-13,9.574198e-13,7.977035816004779e-13,8.619966510139377e-13,9.969204e-13
2023-04-23 06:30:27,9.21524742928929e-13,9.6403196e-13,7.942798390754674e-13,8.556195383707644e-13,9.938271e-13
2023-04-23 06:30:42,9.220702955416402e-13,9.6729311e-13,7.90856600468801e-13,8.4957899038488e-13,9.906172e-13
2023-04-23 06:30:57,9.171271795061703e-13,9.6963999e-13,7.874394137286333e-13,8.438917746450099e-13,9.872795e-13
2023-04-23 06:31:12,9.163453509512708e-13,9.6926511e-13,7.840316247259076e-13,8.385700677962884e-13,9.838319e-13
2023-04-23 06:31:27,9.17056732259615e-13,9.7073661e-13,7.80638602029011e-13,8.33625866282318e-13,9.802555e-13
2023-04-23 06:31:42,9.161593527439306e-13,9.7032741e-13,7.77263525255172e-13,8.29066622932952e-13,9.765713e-13
2023-04-23 06:31:57,9.190557173585175e-13,9.6480439e-13,7.73911570129979e-13,8.24899565453115e-13,9.727683e-13
2023-04-23 06:32:12,9.17636208669468e-13,9.6199803e-13,7.70585736489823e-13,8.211273885729395e-13,9.688689e-13
2023-04-23 06:32:27,9.144756753457327e-13,9.601592e-13,7.67290990078453e-13,8.17752490989203e-13,9.648529e-13
2023-04-23 06:32:42,9.118079786308263e-13,9.582203e-13,7.640301113369304e-13,8.1477270601031e-13,9.607408e-13
2023-04-23 06:32:57,9.04866268615474e-13,9.5684383e-13,7.608078237795265e-13,8.121855073586287e-13,9.565133e-13
2023-04-23 06:33:12,9.017801403911201e-13,9.5519365e-13,7.576267054258059e-13,8.09983827246986e-13,9.522067e-13
2023-04-23 06:33:27,9.054370619335902e-13,9.5204626e-13,7.544912599243936e-13,8.081602089240698e-13,9.477886e-13
2023-04-23 06:33:42,9.047777738150268e-13,9.5146333e-13,7.51403850033951e-13,8.067026792186268e-13,9.432869e-13
2023-04-23 06:33:57,9.026766679019843e-13,9.5098129e-13,7.483687470063777e-13,8.05598906387322e-13,9.387122e-13
2023-04-23 06:34:12,8.974978615411816e-13,9.5110365e-13,7.453881167244421e-13,8.048321649554754e-13,9.340542e-13
2023-04-23 06:34:27,8.904959510986941e-13,9.5599014e-13,7.424660199863533e-13,8.043854895181899e-13,9.293097e-13
2023-04-23 06:34:42,8.883246339928235e-13,9.5932014e-13,7.396044241586375e-13,8.042377069799967e-13,9.245021e-13
2023-04-23 06:34:57,8.873897816386421e-13,9.6806796e-13,7.368071821627026e-13,8.0436762682589e-13,9.196401e-13
2023-04-23 06:35:12,8.847334425220724e-13,9.7166469e-13,7.34076094157377e-13,8.047501630284274e-13,9.147255e-13
2023-04-23 06:35:27,8.823978925234858e-13,9.7767791e-13,7.314148388293117e-13,8.053605387142525e-13,9.097673e-13
2023-04-23 06:35:42,8.784179380266959e-13,9.8060289e-13,7.288250562305349e-13,8.06170459392373e-13,9.047699e-13
2023-04-23 06:35:57,8.747914236135721e-13,9.862237e-13,7.263102636370494e-13,8.07152362152248e-13,8.9975076e-13
2023-04-23 06:36:12,8.704047073386535e-13,9.868182e-13,7.238719831734399e-13,8.082756507310669e-13,8.947143e-13
2023-04-23 06:36:27,8.652193613984267e-13,9.8936904e-13,7.215136227623359e-13,8.09510959951917e-13,8.89679e-13
2023-04-23 06:36:42,8.613800199257181e-13,9.9147359e-13,7.19236634943162e-13,8.10826420692807e-13,8.846406e-13
2023-04-23 06:36:57,8.532171667161384e-13,9.9625967e-13,7.170443814921752e-13,8.121919434092267e-13,8.7962314e-13
2023-04-23 06:37:12,8.475750552459219e-13,1.0001054e-12,7.1493833512998e-13,8.1357550411531e-13,8.746369e-13
2023-04-23 06:37:27,8.481917413743636e-13,1.0049679e-12,7.129219237239047e-13,8.149474214426505e-13,8.696986e-13
2023-04-23 06:37:42,8.482625166071503e-13,1.0085958e-12,7.109967696264014e-13,8.162766323678432e-13,8.648114e-13
2023-04-23 06:37:57,8.469781296537946e-13,1.0238108e-12,7.091665447607121e-13,8.175349654825982e-13,8.599825e-13
2023-04-23 06:38:12,8.414084787709961e-13,1.0316312e-12,7.074332811544322e-13,8.186934064878884e-13,8.552455e-13
2023-04-23 06:38:27,8.327392118720782e-13,1.0460444e-12,7.05801253431798e-13,8.197263366128522e-13,8.505959e-13
2023-04-23 06:38:42,8.29603003344166e-13,1.0565412e-12,7.042733869947121e-13,8.20607753098702e-13,8.460479e-13
2023-04-23 06:38:57,8.322211290664949e-13,1.0830489e-12,7.02855264737287e-13,8.213154768180045e-13,8.416251e-13
2023-04-23 06:39:12,8.302974994760674e-13,1.0902531e-12,7.01551773781015e-13,8.21827331766515e-13,8.373166e-13
2023-04-23 06:39:27,8.255043788189356e-13,1.0879096e-12,7.00371455302615e-13,8.221253055590797e-13,8.331503e-13
2023-04-23 06:39:42,8.217053800318302e-13,1.0748592e-12,6.993237816095946e-13,8.221916823432046e-13,8.291263e-13
2023-04-23 06:39:57,8.199157916729681e-13,1.0256677e-12,6.984245673909843e-13,8.22013133290094e-13,8.252662e-13
2023-04-23 06:40:12,8.190043362950149e-13,1.0020769e-12,6.976952617496724e-13,8.215767774241821e-13,8.2156265e-13
2023-04-23 06:40:27,8.163529265789289e-13,9.7960236e-13,6.97172303550168e-13,8.208742306966718e-13,8.1803694e-13
2023-04-23 06:40:42,8.121159518086521e-13,9.7572056e-13,6.969143977964243e-13,8.198976295883747e-13,8.146879e-13
2023-04-23 06:40:57,8.088168835857117e-13,9.4106555e-13,6.970277388549068e-13,8.18643604649247e-13,8.11521e-13
2023-04-23 06:41:12,8.076610982973651e-13,9.0892881e-13,6.976944920276471e-13,8.1710925956769e-13,8.085428e-13
2023-04-23 06:41:27,8.049221792692475e-13,8.5173476e-13,6.99057570290636e-13,8.15296083623157e-13,8.057602e-13
2023-04-23 06:41:42,7.999800548261935e-13,8.2548718e-13,6.98287479666039e-13,8.132058978064305e-13,8.031685e-13
2023-04-23 06:41:57,8.001067401902241e-13,7.7662161e-13,6.807970013196996e-13,8.108447124614019e-13,8.007538e-13
2023-04-23 06:42:12,7.975862065796428e-13,7.878486e-13,6.637748886987058e-13,8.082186632321683e-13,7.985029e-13
2023-04-23 06:42:27,7.964550653015441e-13,9.1224363e-13,6.54998198013361e-13,8.053378194199202e-13,7.9644234e-13
2023-04-23 06:42:42,7.921780209184577e-13,9.8619645e-13,6.492089943598142e-13,8.022121250896916e-13,7.945975e-13
2023-04-23 06:42:57,7.849684421962628e-13,1.0506906e-12,6.445772018913278e-13,7.988551593303347e-13,7.9293093e-13
2023-04-23 06:43:12,7.823934372936971e-13,1.0405431e-12,6.40511590070461e-13,7.952800792868981e-13,7.914651e-13
2023-04-23 06:43:27,7.756206352159266e-13,9.5713908e-13,6.367857454607825e-13,7.915033650176465e-13,7.9018747e-13
2023-04-23 06:43:42,7.708637127228651e-13,8.9768068e-13,6.33296804688423e-13,7.875407998779069e-13,7.8908483e-13
2023-04-23 06:43:57,7.687424926833688e-13,8.194072e-13,6.29994082183357e-13,7.834111907936122e-13,7.881772e-13
2023-04-23 06:44:12,7.67093668709058e-13,8.1358458e-13,6.268481208854216e-13,7.791323948003475e-13,7.8744113e-13
2023-04-23 06:44:27,7.585591553150872e-13,8.6415565e-13,6.2384262899064e-13,7.747250066606668e-13,7.868661e-13
2023-04-23 06:44:42,7.49754519098761e-13,8.9657604e-13,6.209657691340806e-13,7.70208419340794e-13,7.864442e-13
2023-04-23 06:44:57,7.536521503718487e-13,9.4581584e-13,6.182109148903817e-13,7.656044998308474e-13,7.8617316e-13
2023-04-23 06:45:12,7.473780845577815e-13,9.5171429e-13,6.155718547726057e-13,7.60933703903721e-13,7.860539e-13
2023-04-23 06:45:27,7.55568964729717e-13,9.2727478e-13,6.13045369237036e-13,7.56218715316421e-13,7.8604533e-13
2023-04-23 06:45:42,7.511148848442054e-13,9.0766906e-13,6.106273922624776e-13,7.514805934838761e-13,7.8616427e-13
2023-04-23 06:45:57,7.450482981969763e-13,8.7816246e-13,6.083160811176779e-13,7.46742384388123e-13,7.863973e-13
2023-04-23 06:46:12,7.364205659572264e-13,8.7598658e-13,6.061082823825954e-13,7.420253004958518e-13,7.8672024e-13
2023-04-23 06:46:27,7.394252423254214e-13,8.8599809e-13,6.04002756819387e-13,7.37352297864595e-13,7.871316e-13
2023-04-23 06:46:42,7.338089952904777e-13,8.8899167e-13,6.019967688370032e-13,7.32744287719566e-13,7.876096e-13
2023-04-23 06:46:57,7.39661685737303e-13,8.8960119e-13,6.000893562637223e-13,7.282236682609989e-13,7.8816104e-13
2023-04-23 06:47:12,7.308877435238903e-13,8.9252231e-13,5.982779674440146e-13,7.238105492031244e-13,7.8875226e-13
2023-04-23 06:47:27,7.266303078032807e-13,9.1034545e-13,5.965617508730192e-13,7.195262508391499e-13,7.893825e-13
2023-04-23 06:47:42,7.20892583854167e-13,9.2152022e-13,5.949382171945165e-13,7.15389542262453e-13,7.9004956e-13
2023-04-23 06:47:57,7.135304228797015e-13,9.2634479e-13,5.934065366353914e-13,7.114201147369979e-13,7.907099e-13
2023-04-23 06:48:12,7.044624525884706e-13,9.2033368e-13,5.919642145341772e-13,7.0763483539134e-13,7.913881e-13
2023-04-23 06:48:27,6.976766863828517e-13,8.9673421e-13,5.906103922917626e-13,7.040512060512271e-13,7.9205013e-13
2023-04-23 06:48:42,6.926884640490505e-13,8.8695898e-13,5.89342530746909e-13,7.006836374624101e-13,7.9267945e-13
2023-04-23 06:48:57,6.878038274507222e-13,8.8089537e-13,5.881597130024909e-13,6.975469075516094e-13,7.9328276e-13
2023-04-23 06:49:12,6.820163244429151e-13,8.769363e-13,5.870593318291318e-13,6.94652462204807e-13,7.938305e-13
2023-04-23 06:49:27,6.842629405525785e-13,8.6361633e-13,5.86040391724798e-13,6.920118859081e-13,7.943277e-13
2023-04-23 06:49:42,6.782679743285015e-13,8.5895873e-13,5.851001927675664e-13,6.896332292688992e-13,7.9475136e-13
2023-04-23 06:49:57,6.873604473423491e-13,8.3900404e-13,5.842376426849513e-13,6.875245177969012e-13,7.9510124e-13
2023-04-23 06:50:12,6.931709598132869e-13,8.3004778e-13,5.83449947973904e-13,6.856901226388029e-13,7.9534616e-13
2023-04-23 06:50:27,6.935204019355381e-13,8.112363e-13,5.827359241998065e-13,6.84134305375294e-13,7.954947e-13
2023-04-23 06:50:42,6.898821456556256e-13,8.0429974e-13,5.8209269061595e-13,6.82857627685833e-13,7.955403e-13
2023-04-23 06:50:57,6.963472657425351e-13,7.9747395e-13,5.815189774310663e-13,6.818605364222099e-13,7.9547133e-13
2023-04-23 06:51:12,7.015534365413533e-13,7.956727e-13,5.810118139998059e-13,6.811397954133835e-13,7.9526614e-13
2023-04-23 06:51:27,7.064046096527105e-13,7.9131992e-13,5.80569842263491e-13,6.806921209936472e-13,7.949315e-13
2023-04-23 06:51:42,7.123440517685194e-13,7.8964598e-13,5.801900031804244e-13,6.80510629741332e-13,7.944533e-13
2023-04-23 06:51:57,7.098090272637874e-13,7.8497167e-13,5.79870852644173e-13,6.80588516181226e-13,7.9383033e-13
2023-04-23 06:52:12,7.103735284633668e-13,7.8352626e-13,5.796092329064281e-13,6.809154872247491e-13,7.930536e-13
2023-04-23 06:52:27,7.077868101981964e-13,7.8144624e-13,5.794036047771076e-13,6.814814904839772e-13,7.921255e-13
2023-04-23 06:52:42,7.135454110941239e-13,7.7959209e-13,5.792507212290642e-13,6.822731388329654e-13,7.910318e-13
2023-04-23 06:52:57,7.183688900108418e-13,7.5423009e-13,5.791489594382183e-13,6.832774649997029e-13,7.897842e-13
2023-04-23 06:53:12,7.142747055012897e-13,7.5788907e-13,5.790949761648315e-13,6.844783004419113e-13,7.8837495e-13
2023-04-23 06:53:27,7.180759339781333e-13,7.5109846e-13,5.79087059929752e-13,6.858600746804094e-13,7.868009e-13
2023-04-23 06:53:42,7.130317291350325e-13,7.471351e-13,5.791217892036773e-13,6.874041630744994e-13,7.850695e-13
2023-04-23 06:53:57,7.187032360094988e-13,7.3949787e-13,5.791973819688949e-13,6.890927062847765e-13,7.8317225e-13
2023-04-23 06:54:12,7.1380321564872e-13,7.3576595e-13,5.793103292956009e-13,6.909048927672614e-13,7.8113183e-13
2023-04-23 06:54:27,7.202457672575636e-13,7.2450712e-13,5.794587693208832e-13,6.928208332701353e-13,7.789428e-13
2023-04-23 06:54:42,7.164587345868081e-13,7.1735703e-13,5.796391184042162e-13,6.948178054756437e-13,7.765973e-13
2023-04-23 06:54:57,7.132859126018054e-13,7.0282794e-13,5.798494482391609e-13,6.96874168474502e-13,7.7411786e-13
2023-04-23 06:55:12,7.102327650900964e-13,6.9732543e-13,5.80086092158126e-13,6.98965550477989e-13,7.7150374e-13
2023-04-23 06:55:27,7.112544784230107e-13,6.9367613e-13,5.803470506621569e-13,7.010688425683122e-13,7.6877914e-13
2023-04-23 06:55:42,7.083907231099229e-13,6.9361246e-13,5.80628602674869e-13,7.031583733494573e-13,7.659391e-13
2023-04-23 06:55:57,7.020801892718989e-13,6.9508045e-13,5.8092870760761e-13,7.05209957124174e-13,7.629937e-13
2023-04-23 06:56:12,6.985777055537995e-13,6.9422112e-13,5.812435956008699e-13,7.071970312677902e-13,7.5995785e-13
2023-04-23 06:56:27,6.976916921998746e-13,6.9425058e-13,5.815711864877227e-13,7.090947933892635e-13,7.568574e-13
2023-04-23 06:56:42,6.970191782469149e-13,6.9420938e-13,5.819076673601867e-13,7.108763230363853e-13,7.5368997e-13
2023-04-23 06:56:57,6.982322896486476e-13,6.9562949e-13,5.822509271753018e-13,7.125168011186886e-13,7.5046664e-13
2023-04-23 06:57:12,6.974265773289577e-13,6.9739182e-13,5.825971094081048e-13,7.139896096438416e-13,7.472076e-13
2023-04-23 06:57:27,6.980903190491647e-13,6.9837682e-13,5.829440748671047e-13,7.152706497702942e-13,7.4392256e-13
2023-04-23 06:57:42,6.992916257186965e-13,6.9689222e-13,5.832879542506799e-13,7.16334446568898e-13,7.406336e-13
