UTC,x,y,z,xv,yv,zv,accx,accy,accz,nc_accx,nc_accy,nc_accz,Computed Density,JB08,DTM2000,NRLMSISE00
2023-05-06 15:27:27,6622498.858681168,-605244.9529424944,1749643.0123009807,-1926.73742777486,317.5325701214965,7355.9554834044375,,,,3.2882962308633523e-07,-1.0891385571198953e-09,2.0500118314004112e-07,7.432622998238077e-13,8.208178245833198e-13,1.0601845899355389e-12,1.2547174411737202e-12
2023-05-06 15:27:42,6592684.979778555,-600398.6277462719,1859735.053603691,-2048.3581806041,328.6295312315633,7322.643835409972,,,,5.354221936926251e-07,-3.5964862865611735e-08,2.737807216490751e-07,7.643669543039485e-13,8.227318470950084e-13,1.0649713749109283e-12,1.2612310033145762e-12
2023-05-06 15:27:57,6561050.929602551,-595386.5196546075,1969312.1863879394,-2169.4156688271314,339.6359547867465,7287.3041667673715,,,,4.045602040037011e-07,8.929662564938212e-10,3.352604083239896e-07,1.3298465299734065e-12,8.245671834561274e-13,1.0693082676257596e-12,1.267451508212751e-12
2023-05-06 15:28:12,6527605.493756174,-590210.0174706625,2078344.087844319,-2289.876269511187,350.54876164617053,7249.9463243164455,,,,2.4239711393647667e-07,9.421077074023287e-08,5.73658055724735e-07,3.081427064541427e-12,8.263243804176792e-13,1.0731792109108855e-12,1.2733702806321518e-12
2023-05-06 15:28:27,6492357.793538318,-584870.540660621,2186800.5355590805,-2409.706463744109,361.3648860915576,7210.580532896939,,,,2.309431401670281e-07,1.5014693044435035e-08,3.924543880984288e-07,1.93174017090878e-12,8.28006359426777e-13,1.0765739727131758e-12,1.2789827564595298e-12
2023-05-06 15:28:42,6455317.618405248,-579369.5698024845,2294651.519340336,-2528.8729438124615,372.08129437347617,7169.217787337354,,,,1.2774252766689642e-08,3.8619836661979434e-08,1.8880433927392914e-07,1.130881294250856e-12,8.296139145069097e-13,1.0794826150958837e-12,1.2842819629745492e-12
2023-05-06 15:28:57,6416495.090151316,-573708.6156894435,2401867.140868316,-2647.3425233186686,382.6949740206525,7125.86946791592,,,,2.5064832342991394e-07,-2.5734034347912882e-08,2.8105302440906144e-07,1.1285061294448724e-12,8.311502111316159e-13,1.0819014905377795e-12,1.2892651393611592e-12
2023-05-06 15:29:12,6375900.991765852,-567889.2488636309,2508417.73708988,-2765.0822899298405,393.2029657055989,7080.547726721052,,,,3.7772364258614743e-07,-9.466987005435357e-08,2.9080075281129325e-07,8.322325577911939e-13,8.326162638438378e-13,1.0838276296788578e-12,1.2939271767791804e-12
2023-05-06 15:29:27,6333546.434611697,-561913.0693971722,2614273.76822448,-2882.0594768929395,403.602336678478,7033.265091581013,,,,2.9763770914570387e-07,-6.091194981738823e-08,4.86819453193732e-07,2.155798868812059e-12,8.340154553629369e-13,1.0852646581444462e-12,1.2982672644676019e-12
2023-05-06 15:29:42,6289443.182350742,-555781.7357332222,2719405.9523153314,-2998.241625709647,413.8902073562699,6984.0348214733,,,,1.3201406634522073e-07,-5.030721550447481e-08,5.286811015636772e-07,2.7755751138120827e-12,8.353490078026379e-13,1.0862171128692709e-12,1.3022823144589066e-12
