UTC,x,y,z,xv,yv,zv,accx,accy,accz,nc_accx,nc_accy,nc_accz,Computed Density,JB08,DTM2000,NRLMSISE00,DTM-2000
2023-05-06 09:51:12,-6778167.798455713,662803.0010283617,817168.3186915742,-924.902029904246,-47.05878665122701,-7573.847303364792,,,,-2.748110041750351e-07,-2.7452784268078293e-08,-2.0283319912550726e-07,1.5025911787529746e-12,1.0817565173777365e-12,1.343811034875093e-12,1.300633065251552e-12,1.300633065251552e-12
2023-05-06 09:51:27,-6791097.655047716,662004.9486892272,703451.8778702795,-799.042297407854,-59.345426717110406,-7587.991805756067,,,,-2.663014715409418e-07,-6.824133347294038e-08,-1.189213697516678e-07,9.380690222290141e-13,1.0788973707561302e-12,1.332705174582609e-12,1.3005682257131046e-12,1.3005682257131046e-12
2023-05-06 09:51:42,-6802137.969821361,661022.7228591484,589539.1512233142,-672.9630835991001,-71.61524515030881,-7600.018771824883,,,,-2.098969122954486e-07,-6.883324377149337e-08,-1.6441916794729394e-07,1.170594819054384e-12,1.075852301610556e-12,1.321396841652748e-12,1.3008056148520706e-12,1.3008056148520706e-12
2023-05-06 09:51:57,-6811285.628657214,659856.5927755085,475461.9199391023,-546.7000146456464,-83.864786046188,-7609.924784988319,,,,-2.972337949103121e-07,-7.321226991319207e-08,-1.4847926077532494e-07,1.0884446283738769e-12,1.0726225973655633e-12,1.309936807471669e-12,1.3012913226416006e-12,1.3012913226416006e-12
2023-05-06 09:52:12,-6818538.2302193185,658506.8973887803,361252.0251511376,-420.28879493772496,-96.09059899417711,-7617.70726243736,,,,-1.8340680973949477e-07,-5.1742042761482316e-08,-1.6356060739131098e-07,1.1138709671084305e-12,1.069206774625786e-12,1.2983720537061577e-12,1.3019646708498233e-12,1.3019646708498231e-12
2023-05-06 09:52:27,-6823893.730383188,656974.0101949513,246941.3316845864,-293.7651565029768,-108.28923659678168,-7623.364040013787,,,,-2.599957227289451e-07,-1.3539697030218178e-08,-1.770364269626512e-07,1.1968799813760338e-12,1.0656066337792457e-12,1.2867527244832741e-12,1.3027658090898485e-12,1.3027658090898483e-12
2023-05-06 09:52:42,-6827350.801086728,655258.3731589762,132561.73918623495,-167.16486369611076,-120.45725801474966,-7626.893794388597,,,,-1.7235590199504713e-07,-5.131811398051411e-08,-9.865665731578765e-08,6.600980519947699e-13,1.0618211878509022e-12,1.275124471334642e-12,1.3036290396541278e-12,1.3036290396541278e-12
2023-05-06 09:52:57,-6828908.471874931,653360.4625604572,18145.158482455256,-40.52368599129099,-132.59122774531622,-7628.29561962361,,,,-2.2829846635374906e-07,-6.370960037305197e-08,-1.594054033736414e-07,1.0344580236716444e-12,1.0578527083003805e-12,1.2635353905581025e-12,1.304490512956139e-12,1.304490512956139e-12
2023-05-06 09:53:12,-6828566.486658752,651280.8234686183,-96276.48970365692,86.12261898656425,-144.68772507342248,-7627.569438514662,,,,-3.132574857289683e-07,-1.0473473821548397e-07,-8.68247379964826e-08,5.442299212704409e-13,1.0537007250394868e-12,1.25202857158999e-12,1.3052816442412278e-12,1.3052816442412265e-12
2023-05-06 09:53:27,-6826324.946792104,649020.0351383013,-210671.28587138356,212.73830426023005,-156.7433386091371,-7624.715582666224,,,,-2.918054331502163e-07,-8.592818523389668e-08,-1.6444574274521173e-07,1.0102355607534037e-12,1.0493679941732897e-12,1.240648946953254e-12,1.305936829559505e-12,1.305936829559505e-12
2023-05-06 09:53:42,-6822184.669034788,646578.744777197,-325007.32530624134,339.28765359400904,-168.75467947533252,-7619.735190183303,,,,-3.216775290582064e-07,-4.3478477596003984e-08,-2.853448471951126e-07,1.7382768643514345e-12,1.044854513217337e-12,1.2294359817435717e-12,1.306386876645201e-12,1.3063868766452007e-12
2023-05-06 09:53:57,-6816146.827290806,643957.6333728026,-439252.7166476402,465.7349667495685,-180.7183706020922,-7612.629803409223,,,,-2.655206934321086e-07,-2.3017023731419783e-08,-1.8861694250915667e-07,1.1037573231155685e-12,1.0401634625801318e-12,1.218430504278205e-12,1.3065667960929518e-12,1.3065667960929518e-12
2023-05-06 09:54:12,-6808213.30863509,641157.4490789922,-553375.6071643286,592.0445767365104,-192.6310596355405,-7603.401775140057,,,,-1.543989043284455e-07,1.7513942740521315e-08,-1.661448997269943e-07,9.803043944261185e-13,1.035295277957017e-12,1.2076675919924121e-12,1.306409292893792e-12,1.306409292893792e-12
2023-05-06 09:54:27,-6798386.356614123,638178.9735274408,-667344.1698056533,718.1808412925151,-204.4894052845206,-7592.053867976256,,,,-3.163895652136262e-07,-2.8529634987783936e-08,-1.407464037539441e-07,7.094545856741242e-13,1.030253526026223e-12,1.1971833331071714e-12,1.3058525665230773e-12,1.3058525665230771e-12
2023-05-06 09:54:42,-6786668.927489677,635023.0550946528,-781126.6416140168,844.1081838196453,-216.29008579270968,-7578.589673283045,,,,-2.8119948503047e-07,-3.925351799161092e-08,-2.047478165900785e-07,1.1092473589256102e-12,1.0250389999941359e-12,1.1870078532989386e-12,1.304833797480732e-12,1.304833797480732e-12
2023-05-06 09:54:57,-6773064.333074924,631690.5754216416,-894691.2976330427,969.7910717435236,-228.0297881787259,-7563.013196357572,,,,-2.829844820695371e-07,-3.513457891290983e-08,-2.727158261439655e-07,1.506861877978799e-12,1.0196555457209916e-12,1.1771720553895438e-12,1.3032969810098276e-12,1.3032969810098276e-12
2023-05-06 09:55:12,-6757576.594673352,628182.4824626276,-1008006.5008181814,1095.1940829196287,-239.7052150261179,-7545.329269459924,,,,-1.280103045786518e-07,-1.202079586981597e-07,-1.5509798578783318e-07,8.887301372877737e-13,1.0141042272161412e-12,1.1677008210156053e-12,1.3011864386838946e-12,1.3011864386838946e-12
2023-05-06 09:55:27,-6740210.087313946,624499.7569863128,-1121040.6644059748,1220.281860413961,-251.31308039411343,-7525.543135559269,,,,-2.3333013920989745e-07,-7.079563624223796e-08,-1.1752772710593717e-07,5.172605443562538e-13,1.0083890779642294e-12,1.158619695085126e-12,1.298454622052593e-12,1.298454622052593e-12
2023-05-06 09:55:42,-6720969.89143736,620643.4447061154,-1233762.3148455033,1345.0191977047457,-262.85012867972483,-7503.660853498112,,,,-4.650250513549281e-07,-5.351580090184883e-08,-1.3145649457868558e-07,3.1194902819151013e-13,1.00251131588297e-12,1.1499482369913558e-12,1.295055616014953e-12,1.295055616014953e-12
2023-05-06 09:55:57,-6699861.439221635,616614.6237994187,-1346140.041199933,1469.3709667450826,-274.31312122321765,-7479.68888551744,,,,-3.995900570430422e-07,-1.216391689595753e-07,-3.072138312631978e-07,1.4628155365939418e-12,9.964750044329184e-13,1.1417066413322513e-12,1.2909528641424062e-12,1.2909528641424062e-12
2023-05-06 09:56:12,-6676890.864382721,612414.4373547484,-1458142.5697762354,1593.3022029753365,-285.69885680008383,-7453.634491578791,,,,-1.2164289131533226e-07,-1.318467400812651e-07,-4.884879380995244e-07,2.927671088957817e-12,9.902812941807689e-13,1.1339092114510042e-12,1.2861126254301973e-12,1.2861126254301973e-12
2023-05-06 09:56:27,-6652064.64985327,608044.0604251737,-1569738.701536407,1716.778028613606,-297.00415016778703,-7425.505333866986,,,,-1.1256684473437417e-07,-2.015794884346889e-07,-2.562186200982808e-07,1.4861728583330265e-12,9.839339784144322e-13,1.1265709343309724e-12,1.2805115935697397e-12,1.2805115935697395e-12
2023-05-06 09:56:42,-6625389.973894878,603504.7310107951,-1680897.398818741,1839.7637495016504,-308.2258425764484,-7395.309885739462,,,,-4.135115716508153e-08,-2.333898254658351e-07,-4.536895747975222e-09,2.458752356775268e-14,9.774337235473977e-13,1.119701084700659e-12,1.2741303056005852e-12,1.2741303056005852e-12
2023-05-06 09:56:57,-6596874.361036959,598797.7186234397,-1791587.7106536848,1962.224779190535,-319.36078911444037,-7363.057024702189,,,,-3.723697030721951e-07,-1.570880117096607e-07,-1.924238350881069e-07,6.164161090906787e-13,9.707833331851668e-13,1.113309720539695e-12,1.2669605647210569e-12,1.2669605647210569e-12
2023-05-06 09:57:12,-6566526.025551264,593924.3558748083,-1901778.871464011,2084.1267784448887,-330.40587373048135,-7328.756433682714,,,,-5.399161064900682e-07,-1.0187941590356077e-07,-2.431871055641466e-07,5.768534533470162e-13,9.63981405490861e-13,1.1074013718406205e-12,1.2589987384404745e-12,1.2589987384404745e-12
2023-05-06 09:57:27,-6534353.524420781,588886.0065311941,-2011440.2144654845,2205.4355372578207,-341.35799653809585,-7292.418187499099,,,,-3.415245863891414e-07,-5.7845888412622066e-08,-3.803098169719022e-07,1.7126677902715484e-12,9.570272888795204e-13,1.1019814860666904e-12,1.2502529594571617e-12,1.2502529594571617e-12
2023-05-06 09:57:42,-6500366.095731128,583684.0958773864,-2120541.2826535124,2326.1171153227883,-352.21409344968896,-7254.053123109907,,,,-2.4565885325955605e-07,-5.2629271385384875e-08,-4.422044579399653e-07,2.2306303360539097e-12,9.499329038250585e-13,1.0970502182441885e-12,1.2407363219890706e-12,1.2407363219890706e-12
2023-05-06 09:57:57,-6464573.316301425,578320.0795892484,-2229051.7292986815,2446.137707467721,-362.9711194887113,-7213.672458699231,,,,-2.9413154489787985e-07,-9.27639476344666e-09,-3.050612078503434e-07,1.246253553491715e-12,9.427165110229342e-13,1.092608790308361e-12,1.2304737659322065e-12,1.2304737659322065e-12
2023-05-06 09:58:12,-6426985.43678219,572795.4733884467,-2336941.438992649,2565.4637793580914,-373.6260703239181,-7171.288175212868,,,,-2.64336518007724e-07,1.2722000120035661e-09,-2.795053957171945e-07,1.1131228079620084e-12,9.353909603313758e-13,1.0886533418007484e-12,1.2194951242285741e-12,1.2194951242285741e-12
2023-05-06 09:58:27,-6387613.042453888,567111.822990412,-2444180.4180007186,2684.0619418120555,-384.17596368180057,-7126.9126356882625,,,,-4.195162048858947e-07,2.0258177246823553e-08,-3.774456960314865e-07,1.3059169017508974e-12,9.279705620165978e-13,1.0851812250069272e-12,1.207841669139432e-12,1.207841669139432e-12
2023-05-06 09:58:42,-6346467.383285396,561270.7340398277,-2550738.9279617057,2801.899115420944,-394.6178648744864,-7080.558968767781,,,,-3.89511242815388e-07,2.7892072651525268e-08,-3.645863091428226e-07,1.2413833264136085e-12,9.20466229093795e-13,1.0821849065900134e-12,1.1955590113646474e-12,1.1955590113646474e-12
2023-05-06 09:58:57,-6303560.039091168,555273.8414565849,-2656587.3636686937,2918.942384395429,-404.94886285548705,-7032.240679592674,,,,-3.1431334956977253e-07,-3.317385233181369e-08,-4.756770142222422e-07,2.0514998439172896e-12,9.128909243386314e-13,1.0796582021850685e-12,1.1827032851862376e-12,1.1827032851862376e-12
2023-05-06 09:59:12,-6258903.244379545,549122.8373321539,-2761696.397158332,3035.1591776503815,-415.1660935582084,-6981.972013694749,,,,-2.0511564891023681e-07,-9.884047502684012e-08,-4.682459557869834e-07,2.2602426002497277e-12,9.052545683045308e-13,1.0775902285238257e-12,1.169333929670049e-12,1.169333929670049e-12
2023-05-06 09:59:27,-6212509.558500229,542819.4421616829,-2866036.8447391163,3150.517101153032,-425.2667162113893,-6929.7675823279405,,,,-1.8246657340625918e-07,-1.3553618194439565e-07,-4.1553684670958546e-07,1.986874166529803e-12,8.975692534556965e-13,1.0759715667011486e-12,1.1555194979633313e-12,1.1555194979633313e-12
2023-05-06 09:59:42,-6164392.1854744805,536365.4328834517,-2969579.8225633586,3264.9841243758924,-435.24793624520186,-6875.642719244082,,,,-1.701793905795057e-07,-1.244457362714613e-07,-3.262278087667881e-07,1.4646884338791296e-12,8.898441655942348e-13,1.0747882347920668e-12,1.1413303424915906e-12,1.1413303424915906e-12
2023-05-06 09:59:57,-6114564.648663421,529762.614397803,-3072296.601922423,3378.5284054372582,-445.1069830357226,-6819.613115617468,,,,-2.6853749446331676e-07,-4.454837532197332e-08,-4.174732586292862e-07,1.6475853004584176e-12,8.82090680132941e-13,1.0740278089867305e-12,1.126844104964146e-12,1.126844104964146e-12
2023-05-06 10:00:12,-6063041.104116078,523012.8470101969,-3174158.7748200675,3491.118493533322,-454.841135541207,-6761.695169814357,,,,-2.8887338210381586e-07,7.766764009708993e-09,-4.5402309956088516e-07,1.7304238699256874e-12,8.742916631100975e-13,1.0736734360389272e-12,1.112138401822383e-12,1.112138401822383e-12
2023-05-06 10:00:27,-6009836.02133422,516118.0180553173,-3275138.0988866943,3602.723137869471,-464.4476986534769,-6701.905628108419,,,,-1.992165934439072e-07,2.4174024559897592e-08,-5.079284761677627e-07,2.2511081855258465e-12,8.664775281567846e-13,1.0737098942122805e-12,1.0972960255151961e-12,1.0972960255151961e-12
2023-05-06 10:00:42,-5954964.490942683,509080.067579624,-3375206.673546903,3713.31149660996,-473.9240314164375,-6640.261921211014,,,,-1.5420622645478946e-07,-6.6703917944721525e-09,-5.094418940032597e-07,2.3682449216915954e-12,8.586627394635226e-13,1.0741176185490708e-12,1.0823976944759073e-12,1.0823976944759071e-12
2023-05-06 10:00:57,-5898441.910988893,501900.961826633,-3474336.7742382,3822.852935775474,-483.2675202015308,-6576.781819946065,,,,-2.0438887737839198e-07,-6.472304947546803e-08,-4.838854552602356e-07,2.047254079668323e-12,8.508574248784159e-13,1.0748787265482899e-12,1.06752706100041e-12,1.06752706100041e-12
2023-05-06 10:01:12,-5840284.288087558,494582.7191163085,-3572501.038655542,3931.317243853522,-492.4756065382615,-6511.483771150069,,,,-1.446567088336792e-07,-5.847906014988524e-08,-4.99344801063728e-07,2.2833057933586084e-12,8.430690162978899e-13,1.0759710614620633e-12,1.0527636294046202e-12,1.0527636294046202e-12
2023-05-06 10:01:27,-5780507.929760108,487127.38330930314,-3669672.290681232,4038.674428038793,-501.54575869370694,-6444.386557299068,,,,-1.6426632054589166e-07,-5.0706618015539107e-08,-5.604469111020194e-07,2.504379713010544e-12,8.353070365340736e-13,1.0773741914392611e-12,1.0381876545833029e-12,1.0381876545832857e-12
2023-05-06 10:01:42,-5719129.738587563,479537.0483525763,-3765823.736689521,4144.894947887904,-510.47549672717,-6375.509627414709,,,,-8.406506690761263e-08,-4.004189713135986e-08,-4.836011342490565e-07,2.321258672052544e-12,8.275783636232489e-13,1.0790634726663444e-12,1.0238733203198305e-12,1.0238733203198398e-12
2023-05-06 10:01:57,-5656166.911389415,471813.8328394867,-3860928.7791201263,4249.949496747364,-519.2623667743287,-6304.872757756568,,,,-9.971777892303636e-08,-3.3230621698798763e-08,-5.31908592726893e-07,2.483201516363203e-12,8.198919203446413e-13,1.0810160276345637e-12,1.0098936035027946e-12,1.009893603502795e-12
2023-05-06 10:02:12,-5591637.226879455,463959.9038626838,-3954961.2221826874,4353.809250761345,-527.9039674841373,-6232.496366990348,,,,-7.54927915735948e-08,-8.315444155471141e-08,-5.073555344736747e-07,2.425028245579992e-12,8.122540265787992e-13,1.0832048230243557e-12,9.963137783742937e-13,9.963137783742937e-13
2023-05-06 10:02:27,-5525558.750775343,455977.4523356469,-4047895.075806232,4456.44563228955,-536.3979252667427,-6158.401188324365,,,,-1.0335451605669732e-08,-9.694091340772817e-08,-5.611082762868591e-07,2.9185484873234226e-12,8.046730041026697e-13,1.0856046528579114e-12,9.831963233459732e-13,9.831963233459645e-13
2023-05-06 10:02:42,-5457950.114915902,447868.715955884,-4139704.771027441,4557.830565756161,-544.7419250637886,-6082.608570731265,,,,3.4811236560017285e-08,-8.372843440795918e-08,-5.058695071724628e-07,2.767470152365826e-12,7.971546303616418e-13,1.08818625461577e-12,9.705948137047982e-13,9.705948137047982e-13
2023-05-06 10:02:57,-5388830.23056416,439635.9554964299,-4230364.953830604,4657.936229705153,-552.9336818018752,-6005.140165959497,,,,5.031501615349043e-08,-4.0425724212589393e-08,-4.894980749625688e-07,2.696289670750241e-12,7.897066444475818e-13,1.0909222874845969e-12,9.585588901773497e-13,9.585588901773495e-13
2023-05-06 10:03:12,-5318218.560558768,431281.4772483967,-4319850.708882798,4756.735317095206,-560.9709718159323,-5926.018221096384,,,,7.439242111217936e-08,6.362674165316662e-09,-4.888140283654252e-07,2.7397703889688078e-12,7.823342857190144e-13,1.0937814792158105e-12,9.47128543288179e-13,9.47128543288179e-13
2023-05-06 10:03:27,-5246134.839520361,422807.6095307504,-4408137.34483347,4854.200782161932,-568.8516023179905,-5845.26527696955,,,,8.006385776582192e-08,1.979450559019824e-08,-5.322905121118993e-07,2.9442331315855605e-12,7.750447166839047e-13,1.0967346212988772e-12,9.363391697439217e-13,9.363391697439215e-13
2023-05-06 10:03:42,-5172599.337621867,414216.72325579496,-4495200.627578775,4950.306109833946,-576.5734426201525,-5762.904454028947,,,,1.2958580253297214e-07,-2.994765990749215e-09,-4.698742248621102e-07,2.8290271179821973e-12,7.678426500693532e-13,1.0997487551953986e-12,9.262162380432665e-13,9.262162380432665e-13
2023-05-06 10:03:57,-5097632.588778039,405511.21052495827,-4581016.555608719,5045.025055492863,-584.1343933268821,-5678.959156913426,,,,1.1929245236075306e-07,-4.020189897646631e-08,-5.10670536968405e-07,2.9765769908652503e-12,7.60734680542243e-13,1.1027931964050357e-12,9.167804310691612e-13,9.167804310691612e-13
2023-05-06 10:04:12,-5021255.646318642,396693.5056028259,-4665561.6005419865,5138.331925639244,-591.5324181120095,-5593.453347395147,,,,1.217340646064713e-07,-5.54623478810079e-08,-4.908826136684752e-07,2.8746886887987808e-12,7.537250131396912e-13,1.1058337799749626e-12,9.080426722573201e-13,9.080426722573201e-13
2023-05-06 10:04:27,-4943489.8190877745,387766.06291852344,-4748812.474843338,5230.20130530381,-598.7655121196893,-5506.411259505139,,,,2.2460007720326305e-07,-6.438164779076773e-08,-5.077967850652954e-07,3.387311248460596e-12,7.468197007213405e-13,1.1088389054363286e-12,9.000093245965121e-13,9.000093245965121e-13
2023-05-06 10:04:42,-4864356.918571839,378731.3753961804,-4830746.381233128,5320.60834251893,-605.8317333060045,-5417.857659176661,,,,3.159164467803066e-07,-5.3400182442597817e-08,-4.354039369047769e-07,3.4418684396657504e-12,7.40022454590591e-13,1.111773831197286e-12,8.926775206482712e-13,8.926775206482712e-13
2023-05-06 10:04:57,-4783879.003408971,369591.95521336753,-4911340.771518173,5409.528469614462,-612.7291708613767,-5327.817574304261,,,,2.912503100915842e-07,-5.1226118513714176e-08,-3.627240801051812e-07,2.992311139623167e-12,7.333387987104337e-13,1.1146067500004057e-12,8.860404033466865e-13,8.860404033466864e-13
2023-05-06 10:05:12,-4702078.61820193,360350.3530664167,-4990573.603595521,5496.937693108607,-619.4559761016543,-5236.316548725402,,,,2.1712661002482037e-07,-5.292850280280703e-08,-3.3033164026363693e-07,2.4992598230268256e-12,7.26771962292051e-13,1.1173031373055826e-12,8.800827152811411e-13,8.800827152811411e-13
2023-05-06 10:05:27,-4618978.545980632,351009.13804847276,-5068423.091973116,5582.812310069874,-626.0103315193941,-5143.380379718084,,,,2.150685443069733e-07,-6.126911800130587e-08,-4.135382045689085e-07,2.846031315282607e-12,7.203269597471084e-13,1.1198318613368962e-12,8.74786064293382e-13,8.74786064293382e-13
2023-05-06 10:05:42,-4534602.037519015,341570.9143211709,-5144867.971512207,5667.129205579701,-632.3904821885723,-5049.035362379476,,,,3.077975767595831e-07,-7.707721005889567e-08,-4.559693120853581e-07,3.4637538813683725e-12,7.140065764445477e-13,1.1221596048736998e-12,8.701247408388992e-13,8.701247408388992e-13
2023-05-06 10:05:57,-4448972.573193711,332038.3033643956,-5219887.241213813,5749.865561845957,-638.5947049764117,-4953.308037549139,,,,3.567107009772031e-07,-6.91397142871253e-08,-3.629378184655252e-07,3.2939388899965597e-12,7.078153540598668e-13,1.1242569644983526e-12,8.660709572804475e-13,8.660709572804475e-13
2023-05-06 10:06:12,-4362114.084048089,322413.96086253924,-5293460.436284678,5830.999161569323,-644.6213413417182,-4856.225431217076,,,,4.288720827361203e-07,-9.090865960015293e-08,-2.4192744518813925e-07,3.161275945048389e-12,7.017556385086174e-13,1.1260928971036418e-12,8.625908133937339e-13,8.62590813393734e-13
2023-05-06 10:06:27,-4274050.721823492,312700.5589591045,-5365567.363425234,5910.508094631736,-650.4687667597691,-4757.81480808686,,,,3.092718223740576e-07,-5.517482709604949e-08,-2.748715122180556e-07,2.6848012093671232e-12,6.958315041015689e-13,1.1276408326923646e-12,8.596495195332735e-13,8.596495195332735e-13
2023-05-06 10:06:42,-4184807.070386413,302900.8014295264,-5436188.379104932,5988.371079147347,-656.135428180148,-4658.103902565892,,,,3.31175902701375e-07,-6.596531210156797e-08,-1.879490714173926e-07,2.457600855905187e-12,6.900448851075904e-13,1.1288731714718758e-12,8.572074912071952e-13,8.572074912071952e-13
2023-05-06 10:06:57,-4094407.924705725,293017.4073726747,-5505304.118213687,6064.567153819459,-661.6198098830148,-4557.120674335752,,,,3.6981841944339067e-07,-8.335488022037651e-08,-2.8053824596696586e-07,3.02879517680266e-12,6.843994226682766e-13,1.1297673577420333e-12,8.552255049673473e-13,8.552255049673473e-13
2023-05-06 10:07:12,-4002878.4920346774,283053.1255492263,-5572895.77955424,6139.0760114757795,-666.9204739965326,-4454.8935144708685,,,,3.297665509549575e-07,-1.025811332544535e-07,-1.8648564648060528e-07,2.4768498742946248e-12,6.788966668533762e-13,1.1303003976646128e-12,8.536608599762474e-13,8.536608599762474e-13
2023-05-06 10:07:27,-3910244.181071844,273010.71887191746,-5638944.846791614,6211.877672537383,-672.0360216129872,-4351.451020239238,,,,3.661416894118475e-07,-1.1814622208339288e-07,-1.925211359221635e-07,2.704404674968361e-12,6.73539854176878e-13,1.130454871662897e-12,8.524724388853264e-13,8.524724388853263e-13
2023-05-06 10:07:42,-3816530.7940127086,262892.97719991463,-5703433.379127116,6282.952813674423,-676.965131833157,-4246.822182290324,,,,3.253737759223441e-07,-8.377356869315734e-08,-1.495595034484154e-07,2.319069411284058e-12,6.683301839303096e-13,1.1302134668294186e-12,8.516168927907087e-13,8.516168927907086e-13
2023-05-06 10:07:57,-3721764.324685472,252702.70343561936,-5766343.726560568,6352.282438505946,-681.7065221169261,-4141.0361820199305,,,,3.854099439593029e-07,-6.724462159324318e-08,-1.3698319101251857e-07,2.595392699080377e-12,6.632705245647762e-13,1.1295648895881713e-12,8.510535657620442e-13,8.510535657620442e-13
2023-05-06 10:08:12,-3625971.1399522927,242442.72570794448,-5827658.826749563,6419.84820219745,-686.2589853521114,-4034.122570427756,,,,3.358295543876011e-07,-3.471884096883926e-08,-1.648588154878894e-07,2.411929036453037e-12,6.583617566406779e-13,1.1284983899530204e-12,8.507406485560884e-13,8.507406485560884e-13
2023-05-06 10:08:27,-3529177.788488182,232115.8840615838,-5887361.913845268,6485.632084608335,-690.6213508472852,-3926.111081046569,,,,3.4803928983251353e-07,-7.268892465717158e-08,-1.0499228952909335e-07,2.3066604744127604e-12,6.536064113191559e-13,1.1270095448396905e-12,8.506399339204946e-13,8.506399339204946e-13
2023-05-06 10:08:42,-3431411.1731856028,221725.0409778445,-5945436.820315384,6549.616712827141,-694.7925181661091,-3817.031807937516,,,,4.657160745935585e-07,-6.649315936746447e-08,-1.367821598208252e-07,3.069587231506346e-12,6.490050747984075e-13,1.125094758564629e-12,8.507128958070759e-13,8.507128958070758e-13
2023-05-06 10:08:57,-3332698.3690215317,211273.06976926723,-6001867.680411738,6611.785042510897,-698.771420325977,-3706.915025632324,,,,3.917864841440633e-07,-8.727979083911208e-08,-6.621426429376244e-08,2.4581594496619313e-12,6.445599663351983e-13,1.1227568987950165e-12,8.509252574703324e-13,8.509252574703324e-13
2023-05-06 10:09:12,-3233066.785093536,200762.86463671387,-6056639.237206124,6672.1206963614595,-702.557053904131,-3595.791370016631,,,,4.461978457825922e-07,-7.919299219172339e-08,1.2149763684021764e-07,2.2047616415763292e-12,6.40271401632962e-13,1.1199997677947249e-12,8.512429715472427e-13,8.512429715472427e-13
2023-05-06 10:09:27,-3132543.9924700577,190197.32965123316,-6109736.540954293,6730.6076397129145,-706.1484467390089,-3483.6916499841627,,,,3.309849003763077e-07,-6.05016682864168e-08,5.831378935283737e-09,1.9105177095944935e-12,6.361413096929285e-13,1.1168335681033609e-12,8.516365895075888e-13,8.516365895075888e-13
2023-05-06 10:09:42,-3031157.8759824387,179579.38747630117,-6161145.261827872,6787.230541383395,-709.5446881539875,-3370.6470051070683,,,,2.3002048710196735e-07,-8.678406593354283e-08,3.5238042705998396e-08,1.2774757703494588e-12,6.321697426401827e-13,1.113269331257716e-12,8.520771260671903e-13,8.520771260671903e-13
2023-05-06 10:09:57,-2928936.471990953,168911.96967018742,-6210851.382178654,6841.974423416689,-712.7448997248417,-3256.688728212079,,,,3.331671503126188e-07,-6.615933689779753e-08,-6.524886764225357e-08,2.155927246058753e-12,6.283583469356188e-13,1.109324225189445e-12,8.525402575666994e-13,8.525402575666994e-13
2023-05-06 10:10:12,-2825908.1092087068,158198.0247779081,-6258841.513163227,6894.825017275106,-715.7482705519964,-3141.8483944658424,,,,3.692180428060965e-07,-7.91012844114647e-08,4.5011105953562947e-11,2.2103536856986077e-12,6.247069306431052e-13,1.1050159726406018e-12,8.530021038474725e-13,8.530021038474725e-13
2023-05-06 10:10:27,-2722101.2573703215,147440.50935247898,-6305102.582248747,6945.768407383169,-718.5540250392608,-3026.1577132792954,,,,3.8373775490541107e-07,-6.860963067123471e-08,8.488062253064754e-08,2.0887890166627152e-12,6.212168792807942e-13,1.100367982953682e-12,8.534432715603787e-13,8.534432715603786e-13
2023-05-06 10:10:42,-2617544.657943654,136642.39499216736,-6349622.153339849,6994.791380595675,-721.1614612793376,-2909.6486487006273,,,,2.6111722029042994e-07,-7.55542720054514e-08,1.5765436689463288e-07,1.2098465637214265e-12,6.178877728268523e-13,1.0954037710475825e-12,8.538445815087738e-13,8.538445815087737e-13
2023-05-06 10:10:57,-2512267.182721973,125806.66009340594,-6392388.110525716,7041.881074228808,-723.5699147818548,-2792.3532863069627,,,,2.458448093989319e-07,-8.73065169881837e-08,7.242823318875935e-08,1.3536297175715772e-12,6.147207480618824e-13,1.0901519239013582e-12,8.541909998111376e-13,8.541909998111375e-13
2023-05-06 10:11:12,-2406297.9530669698,114936.29520003776,-6433388.982196263,7087.025325014035,-725.778797035256,-2674.303943153899,,,,2.3160757756102157e-07,-5.2681335238613514e-08,-6.491683990361707e-08,1.574509403341115e-12,6.117151573776296e-13,1.084640537339109e-12,8.544673486261629e-13,8.54467348626163e-13
2023-05-06 10:11:27,-2299666.2102039107,104034.29657726023,-6472613.620567693,7130.21231761469,-727.7875560567649,-2555.5330494933423,,,,3.214306918408738e-07,-8.504322079883053e-08,2.1377934977806493e-08,1.9544970076059743e-12,6.088718797696108e-13,1.0789020363223577e-12,8.546621734166209e-13,8.546621734166208e-13
2023-05-06 10:11:42,-2192401.42524394,93103.67122827796,-6510051.528860648,7171.430929006273,-729.5957099999152,-2436.073256883955,,,,4.708537231223886e-07,-1.0244385499624808e-07,1.2894854517497836e-07,2.66827418626985e-12,6.061900133180766e-13,1.0729676515078778e-12,8.547634761464006e-13,8.547634761464006e-13
2023-05-06 10:11:57,-2084533.178770763,82147.43079551928,-6545692.537322352,7210.670387464888,-731.202811259506,-2315.9573259307226,,,,3.1581527260016173e-07,-9.319774216254296e-08,1.5544127585087608e-07,1.68943533268266e-12,6.036701424454799e-13,1.0668721280254457e-12,8.547625710209867e-13,8.547625710210018e-13
2023-05-06 10:12:12,-1976091.259372439,71168.5947403002,-6579527.133301907,7247.920634156874,-732.6084790590876,-2195.2182321171676,,,,1.561445159836694e-07,-1.2208395566704058e-07,2.633751634562032e-07,5.490937399315822e-13,6.013110617159647e-13,1.0606482761920938e-12,8.546498811595837e-13,8.546498811595837e-13
