UTC,Computed Density,JB08,DTM2000,EDR Density,AccelerometerDensity,NRLMSISE-00,NRT Density
2023-05-06 11:03:12,1.2488051369153308e-12,1.0807945057762746e-12,1.6028802897259666e-12,1.1383845353899374e-12,1.4365681e-12,1.1465566e-12,1.0437750866263392e-12
2023-05-06 11:03:27,1.2509582910480959e-12,1.0902187859287665e-12,1.6022576936972278e-12,1.1455105365466004e-12,1.4263071e-12,1.146854e-12,1.0436987044532534e-12
2023-05-06 11:03:42,1.253200442961412e-12,1.1014484364588109e-12,1.600915791772138e-12,1.1534936877366238e-12,1.4290838e-12,1.147269e-12,1.04377895014796e-12
2023-05-06 11:03:57,1.2555328428837406e-12,1.0911078079083924e-12,1.5988926692487786e-12,1.1600402009226631e-12,1.4395406e-12,1.1486178e-12,1.044012061122656e-12
2023-05-06 11:04:12,1.2578286952209783e-12,1.0669929738108408e-12,1.5962261412107825e-12,1.1664774235887126e-12,1.4441961e-12,1.1496098e-12,1.0442666769652889e-12
2023-05-06 11:04:27,1.2601059299570117e-12,1.0550896839102897e-12,1.5929599700186637e-12,1.1829883589546514e-12,1.4450336e-12,1.152285e-12,1.0445649451825851e-12
2023-05-06 11:04:42,1.2621228418167839e-12,1.0490451979794037e-12,1.589136067399472e-12,1.2172950412413507e-12,1.4363483e-12,1.153937e-12,1.0446747326654372e-12
2023-05-06 11:04:57,1.2637149957937393e-12,1.0454089112702872e-12,1.5848007851878805e-12,1.262053979095206e-12,1.423063e-12,1.1578789e-12,1.0444375400300282e-12
2023-05-06 11:05:12,1.2652865100405816e-12,1.042948589272217e-12,1.5799972628639114e-12,1.3058991448360977e-12,1.42564e-12,1.1601283e-12,1.0442595260776014e-12
2023-05-06 11:05:27,1.2667655497735312e-12,1.0411631947512628e-12,1.574771880146868e-12,1.346260344640868e-12,1.4320829e-12,1.1653199e-12,1.044068553809102e-12
2023-05-06 11:05:42,1.2680911861934759e-12,1.0398155561809197e-12,1.569166839545796e-12,1.3866134887801933e-12,1.4320128e-12,1.1681852e-12,1.0438005659736864e-12
2023-05-06 11:05:57,1.2689932208244416e-12,1.0387833647699432e-12,1.5632267562945865e-12,1.4285165007615527e-12,1.4331864e-12,1.174651e-12,1.0431853327456878e-12
2023-05-06 11:06:12,1.2693474242559195e-12,1.0379946182430293e-12,1.5569914572701949e-12,1.470462404074181e-12,1.4354479e-12,1.1781654e-12,1.0421064834685415e-12
2023-05-06 11:06:27,1.2694364260592377e-12,1.0374073568490835e-12,1.5505027189887513e-12,1.5112378913346606e-12,1.4372953e-12,1.1859465e-12,1.0408527990057083e-12
2023-05-06 11:06:42,1.2693274849268196e-12,1.036992133576491e-12,1.5437972744314698e-12,1.5513314203910652e-12,1.4397486e-12,1.1900705e-12,1.0394888368833134e-12
2023-05-06 11:06:57,1.268894401653242e-12,1.0367310939954234e-12,1.5369136843318878e-12,1.5928719925264563e-12,1.4461032e-12,1.19912e-12,1.0378805946800567e-12
2023-05-06 11:07:12,1.2678371050341725e-12,1.0366091986179406e-12,1.5298855396744382e-12,1.6339107789480207e-12,1.4507882e-12,1.203871e-12,1.0357254718933597e-12
2023-05-06 11:07:27,1.2664186853757847e-12,1.0366175790050945e-12,1.5227483948066324e-12,1.6639981686042823e-12,1.456258e-12,1.2141356e-12,1.0332892388917866e-12
2023-05-06 11:07:42,1.2647163095849537e-12,1.0367469711635152e-12,1.5155330860113165e-12,1.6760475099066267e-12,1.4520334e-12,1.2194605e-12,1.030650643140519e-12
2023-05-06 11:07:57,1.2626141444082124e-12,1.0369923255872049e-12,1.5082727088944406e-12,1.6774838085022814e-12,1.4192279e-12,1.2308738e-12,1.0276968831781735e-12
2023-05-06 11:08:12,1.2602132026055256e-12,1.0373469332287942e-12,1.500996013045892e-12,1.6793381328979174e-12,1.3979653e-12,1.2367214e-12,1.0245317968091303e-12
2023-05-06 11:08:27,1.2570161522166754e-12,1.0378074963653546e-12,1.4937343876861169e-12,1.6838275543986693e-12,1.3658619e-12,1.2491376e-12,1.020647552920483e-12
2023-05-06 11:08:42,1.2535091031794606e-12,1.038368534851725e-12,1.4865153255739732e-12,1.687824317020773e-12,1.359112e-12,1.2554453e-12,1.0165094659242046e-12
2023-05-06 11:08:57,1.250143220127367e-12,1.0390276103131062e-12,1.4793693079484762e-12,1.6902709301854038e-12,1.3736418e-12,1.2687187e-12,1.0125601674665343e-12
2023-05-06 11:09:12,1.2464862096052248e-12,1.0397797966636366e-12,1.4723232179437194e-12,1.69231355976843e-12,1.388636e-12,1.2753793e-12,1.0083753792071344e-12
2023-05-06 11:09:27,1.2424062776914638e-12,1.0406230250597456e-12,1.4654071675864165e-12,1.69414481168244e-12,1.3661195e-12,1.289298e-12,1.003825543648694e-12
2023-05-06 11:09:42,1.2379150525534155e-12,1.041552605067996e-12,1.4586478846291938e-12,1.6956136203734265e-12,1.32871e-12,1.2962193e-12,9.98908968448215e-13
2023-05-06 11:09:57,1.233127481625257e-12,1.0425666101293544e-12,1.4520754081981141e-12,1.696672847110676e-12,1.2811852e-12,1.3105398e-12,9.937264230945771e-13
2023-05-06 11:10:12,1.22827184361332e-12,1.0436603820445333e-12,1.445716378306326e-12,1.6977466737696595e-12,1.2713887e-12,1.3175784e-12,9.88501858284691e-13
2023-05-06 11:10:27,1.2233233832429859e-12,1.0448319762919744e-12,1.4396006389095214e-12,1.6992462251456843e-12,1.250069e-12,1.3320453e-12,9.832087906625858e-13
2023-05-06 11:10:42,1.2182365012508474e-12,1.0460766648684665e-12,1.4337544563380937e-12,1.7006686620020961e-12,1.2339177e-12,1.3390664e-12,9.777950201001606e-13
2023-05-06 11:10:57,1.2131241876290446e-12,1.047392412654031e-12,1.4282070125564493e-12,1.7017924892009747e-12,1.2188713e-12,1.3533686e-12,9.723678319810386e-13
2023-05-06 11:11:12,1.208080888239012e-12,1.0487743548922396e-12,1.4229835368826414e-12,1.7024303297736632e-12,1.2155402e-12,1.3602145e-12,9.670162736524175e-13
2023-05-06 11:11:27,1.2029419378156942e-12,1.0502203078816825e-12,1.4181117219899553e-12,1.7024646162703127e-12,1.2113352e-12,1.3740286e-12,9.615698669158026e-13
2023-05-06 11:11:42,1.1977132251086303e-12,1.0517252250471104e-12,1.4136147836236212e-12,1.7024881260439155e-12,1.2119169e-12,1.3805553e-12,9.560279900361386e-13
2023-05-06 11:11:57,1.1927114302585522e-12,1.0532867404471621e-12,1.4095178388282592e-12,1.7028928851198874e-12,1.1950815e-12,1.3935541e-12,9.50703080505524e-13
2023-05-06 11:12:12,1.1880142924161862e-12,1.0548996045545005e-12,1.405840928077019e-12,1.7032888614442254e-12,1.1831733e-12,1.3995622e-12,9.456703163062768e-13
2023-05-06 11:12:27,1.1840344120186955e-12,1.0565612632756016e-12,1.4026053721427962e-12,1.7036937360136612e-12,1.1668636e-12,1.4114466e-12,9.413377510299578e-13
2023-05-06 11:12:42,1.180380426681994e-12,1.0582662460619566e-12,1.3998267567908425e-12,1.7040620996555464e-12,1.1616325e-12,1.4167771e-12,9.373075930980874e-13
2023-05-06 11:12:57,1.1764332540594574e-12,1.0600117900764076e-12,1.3975213257582708e-12,1.7043604012912575e-12,1.1437267e-12,1.4271974e-12,9.329571196597172e-13
2023-05-06 11:13:12,1.1727082471641756e-12,1.061792200302824e-12,1.395698964490575e-12,1.7045075094628938e-12,1.1337856e-12,1.4317289e-12,9.287993578608873e-13
2023-05-06 11:13:27,1.1694162682111196e-12,1.0636045105772597e-12,1.3943696555473885e-12,1.7040189198566158e-12,1.1187315e-12,1.4404071e-12,9.250383320425163e-13
2023-05-06 11:13:42,1.16678814371713e-12,1.0654428181661645e-12,1.3935364821026036e-12,1.7030454242916936e-12,1.1120634e-12,1.4439777e-12,9.218938840845087e-13
2023-05-06 11:13:57,1.1648319922195777e-12,1.0673039681353373e-12,1.3932021595595662e-12,1.7016500847901304e-12,1.1016914e-12,1.450661e-12,9.19377800863629e-13
2023-05-06 11:14:12,1.1633295253847426e-12,1.069181837905726e-12,1.3933620421700125e-12,1.7003645794394503e-12,1.0988696e-12,1.4531735e-12,9.172883016365928e-13
2023-05-06 11:14:27,1.1621892266641524e-12,1.0710730754411253e-12,1.3940107919711145e-12,1.6998459200127594e-12,1.0962064e-12,1.457665e-12,9.155327385442564e-13
2023-05-06 11:14:42,1.1616988196317508e-12,1.0729713620629405e-12,1.3951354293526697e-12,1.6992745986376977e-12,1.0927447e-12,1.4590222e-12,9.143728016233182e-13
2023-05-06 11:14:57,1.1619664475910525e-12,1.074873175557201e-12,1.3967221248987444e-12,1.6977858409205932e-12,1.0836912e-12,1.4611751e-12,9.13899633882212e-13
2023-05-06 11:15:12,1.1630355616694023e-12,1.0767720065667114e-12,1.398749266984676e-12,1.6954747312582122e-12,1.0804077e-12,1.4613462e-12,9.14161995001156e-13
2023-05-06 11:15:27,1.1648043325042973e-12,1.0786641698369676e-12,1.4011944195796037e-12,1.692573481054452e-12,1.0841602e-12,1.4611053e-12,9.150676499342465e-13
2023-05-06 11:15:42,1.1671422750340359e-12,1.0805429919247968e-12,1.4040274268588737e-12,1.6897178783666463e-12,1.0864611e-12,1.4600589e-12,9.164890158542225e-13
2023-05-06 11:15:57,1.1701875942216776e-12,1.0824046509262777e-12,1.407217524718418e-12,1.6874235697004603e-12,1.0891522e-12,1.4574077e-12,9.185587374353292e-13
2023-05-06 11:16:12,1.1738692229855758e-12,1.0842423146786784e-12,1.4107264528780014e-12,1.684657400784551e-12,1.0915757e-12,1.4551846e-12,9.211924752657878e-13
2023-05-06 11:16:27,1.1780557149359377e-12,1.0860520311487029e-12,1.4145157535539719e-12,1.6802743502468837e-12,1.0918819e-12,1.4502376e-12,9.242548225251053e-13
2023-05-06 11:16:42,1.1825707686755575e-12,1.087826839768677e-12,1.4185399110740136e-12,1.6750545031742735e-12,1.0885759e-12,1.4468707e-12,9.275870467095902e-13
2023-05-06 11:16:57,1.1875441255487933e-12,1.089562698962056e-12,1.4227538240202209e-12,1.669893218752757e-12,1.0852729e-12,1.4397901e-12,9.31336430516226e-13
2023-05-06 11:17:12,1.1929922461997625e-12,1.0912525762717572e-12,1.4271059692980365e-12,1.664983044616605e-12,1.0831176e-12,1.4354038e-12,9.355160503142363e-13
2023-05-06 11:17:27,1.1989819641141114e-12,1.0928923871985886e-12,1.4315460133292468e-12,1.6605145312534109e-12,1.0768138e-12,1.4263925e-12,9.401847329866183e-13
2023-05-06 11:17:42,1.205562625644394e-12,1.094475015445551e-12,1.4360179269785364e-12,1.6554526692740346e-12,1.0732126e-12,1.421123e-12,9.453961900093974e-13
2023-05-06 11:17:57,1.212116094972234e-12,1.0959963197738885e-12,1.440467794941569e-12,1.6492454216512595e-12,1.0684848e-12,1.4104759e-12,9.505408740461822e-13
2023-05-06 11:18:12,1.2187352744382775e-12,1.0974491362806385e-12,1.4448369278003216e-12,1.642471696784141e-12,1.0670778e-12,1.4044663e-12,9.557145166025846e-13
2023-05-06 11:18:27,1.2253644876633844e-12,1.0988293207127537e-12,1.4490698145032124e-12,1.6351038095542533e-12,1.0672659e-12,1.3925259e-12,9.608639116721645e-13
2023-05-06 11:18:42,1.2321562484388724e-12,1.1001297406596556e-12,1.453107220881625e-12,1.6275046676316722e-12,1.0575499e-12,1.3859686e-12,9.661456756577724e-13
2023-05-06 11:18:57,1.239148271410384e-12,1.1013463258123726e-12,1.4568942283613565e-12,1.6198936951770166e-12,1.0426885e-12,1.373095e-12,9.715983080969788e-13
2023-05-06 11:19:12,1.2461370166438763e-12,1.102472029147587e-12,1.4603732684373106e-12,1.6122814484814918e-12,1.0397704e-12,1.3661524e-12,9.770195264021274e-13
2023-05-06 11:19:27,1.253006203728403e-12,1.1035029000751462e-12,1.4634922369698517e-12,1.6052056439794892e-12,1.0219073e-12,1.3527671e-12,9.823014372879667e-13
2023-05-06 11:19:42,1.2597726816731646e-12,1.1044320021800114e-12,1.4661974229443617e-12,1.5983052983730032e-12,1.0130557e-12,1.3456342e-12,9.874883268949283e-13
2023-05-06 11:19:57,1.26657104354133e-12,1.1052555263667004e-12,1.468441686368413e-12,1.5913661169172825e-12,1.009344e-12,1.332119e-12,9.927091149013984e-13
2023-05-06 11:20:12,1.273180893785755e-12,1.1059666878857377e-12,1.470177283897097e-12,1.5843843283704739e-12,1.0086456e-12,1.3250112e-12,9.976162745285153e-13
2023-05-06 11:20:27,1.2796619769166522e-12,1.106561861249052e-12,1.4713640529641537e-12,1.576797067796022e-12,1.0087728e-12,1.311678e-12,1.0023239119619719e-12
2023-05-06 11:20:42,1.2858763910043231e-12,1.1070344479957954e-12,1.4719621003832125e-12,1.5690849691533817e-12,1.0065884e-12,1.3047763e-12,1.00735781045726e-12
2023-05-06 11:20:57,1.291695587366859e-12,1.1073810415878897e-12,1.4719399693056502e-12,1.561792123731626e-12,9.9900944e-13,1.2920011e-12,1.0130616835312693e-12
2023-05-06 11:21:12,1.2974311650004752e-12,1.1075952784899689e-12,1.4712671888483384e-12,1.5550825571388653e-12,9.9554885e-13,1.2854706e-12,1.0189893823938415e-12
2023-05-06 11:21:27,1.3027809171623984e-12,1.107674018265614e-12,1.469922375000068e-12,1.5493237133168795e-12,9.9219852e-13,1.2735644e-12,1.023856492222487e-12
2023-05-06 11:21:42,1.307718103592221e-12,1.1076111812747353e-12,1.4678856345220781e-12,1.5436092049253658e-12,9.9433951e-13,1.2675463e-12,1.0276368509779059e-12
2023-05-06 11:21:57,1.3123789239754563e-12,1.1074039380962445e-12,1.4651465711928777e-12,1.5369603469344264e-12,9.9806358e-13,1.2567902e-12,1.0308340108493214e-12
2023-05-06 11:22:12,1.3166607150705023e-12,1.107046539519172e-12,1.461696538185314e-12,1.5301380647927698e-12,1.0003798e-12,1.2513738e-12,1.0333949248124406e-12
2023-05-06 11:22:27,1.320607680056767e-12,1.106536508561302e-12,1.4575365350556614e-12,1.5242740430127517e-12,1.0026761e-12,1.2419294e-12,1.035305584039574e-12
2023-05-06 11:22:42,1.3242088005588378e-12,1.1058684643528885e-12,1.4526693285243629e-12,1.5194080841406858e-12,1.0025588e-12,1.2372315e-12,1.036594558941186e-12
2023-05-06 11:22:57,1.3274212552709608e-12,1.1050403263410568e-12,1.4471072170019205e-12,1.5147125440797066e-12,9.9637998e-13,1.2292767e-12,1.0372891339939536e-12
2023-05-06 11:23:12,1.3302586013552535e-12,1.1040471218253764e-12,1.4408640327765865e-12,1.5096007521406887e-12,9.935272e-13,1.2253283e-12,1.0374496494568836e-12
2023-05-06 11:23:27,1.3326403872309812e-12,1.1028871965752646e-12,1.4339627773050558e-12,1.5044520292164761e-12,9.8726467e-13,1.2189288e-12,1.037029690868729e-12
2023-05-06 11:23:42,1.3346050999948567e-12,1.1015560219336285e-12,1.4264275368157276e-12,1.500032265892428e-12,9.8445725e-13,1.2157741e-12,1.0360932470136695e-12
2023-05-06 11:23:57,1.33616929627552e-12,1.1000524023872545e-12,1.4182909857453197e-12,1.4965744131274766e-12,9.7824954e-13,1.2109396e-12,1.0346826771069564e-12
2023-05-06 11:24:12,1.337436783575033e-12,1.0983722905813284e-12,1.4095862543039517e-12,1.4931440846178252e-12,9.751839e-13,1.2085665e-12,1.0329350314283588e-12
2023-05-06 11:24:27,1.3383497770874417e-12,1.0965149852214129e-12,1.4003543039782442e-12,1.488703425147544e-12,9.7131052e-13,1.2052754e-12,1.0308272021657226e-12
2023-05-06 11:24:42,1.3388456744648081e-12,1.0944769602433253e-12,1.3906357858144317e-12,1.4845719821574663e-12,9.7403579e-13,1.2036341e-12,1.028327823888886e-12
2023-05-06 11:24:57,1.3389613320708507e-12,1.0922580403845974e-12,1.3804782891085745e-12,1.4824427746539573e-12,9.8064034e-13,1.2017565e-12,1.0255030459645198e-12
2023-05-06 11:25:12,1.3388494090189026e-12,1.0898552439708213e-12,1.3699282225093905e-12,1.4815729739672337e-12,9.8208825e-13,1.2007998e-12,1.02253299409834e-12
2023-05-06 11:25:27,1.3385615572856978e-12,1.087268935391537e-12,1.3590379542742905e-12,1.4804738905906399e-12,9.8226642e-13,1.2002207e-12,1.0194988678638248e-12
2023-05-06 11:25:42,1.3380557000223e-12,1.0844966685193476e-12,1.347857731584593e-12,1.478762601484782e-12,9.838703e-13,1.1998465e-12,1.0163894954651467e-12
2023-05-06 11:25:57,1.3373008435514803e-12,1.0815393261920445e-12,1.336442746561103e-12,1.4771044832407055e-12,9.8900717e-13,1.2003272e-12,1.0132019664193662e-12
2023-05-06 11:26:12,1.3363493296225602e-12,1.0783949789586978e-12,1.3248451414173022e-12,1.4762547131727066e-12,9.9101914e-13,1.200447e-12,1.0100150598402673e-12
2023-05-06 11:26:27,1.3353460833749875e-12,1.0750650138606577e-12,1.3131210233169772e-12,1.4758159632256912e-12,9.917701e-13,1.2017346e-12,1.0070046617928027e-12
2023-05-06 11:26:42,1.3341639930699514e-12,1.0715480428087936e-12,1.301322621089165e-12,1.475483299272802e-12,9.910735e-13,1.2021968e-12,1.004068178772282e-12
2023-05-06 11:26:57,1.332774709177646e-12,1.0678459738875009e-12,1.2895052112501102e-12,1.475551210325763e-12,9.9310602e-13,1.2040466e-12,1.0011834409842036e-12
2023-05-06 11:27:12,1.3314388536197062e-12,1.0639579337069773e-12,1.2777194025783745e-12,1.4762012579039351e-12,9.9558157e-13,1.2046993e-12,9.986168993245701e-13
2023-05-06 11:27:27,1.329995221317388e-12,1.0598863159115874e-12,1.2660180333139289e-12,1.4775391741510636e-12,9.9568891e-13,1.2067832e-12,9.962366819474384e-13
2023-05-06 11:27:42,1.3285686521543268e-12,1.0556307568819206e-12,1.2544486429287684e-12,1.478696166959914e-12,9.9322815e-13,1.2074638e-12,9.941993750241877e-13
2023-05-06 11:27:57,1.3267175970131181e-12,1.0511941230338376e-12,1.243060309112299e-12,1.4790555849202973e-12,9.822847e-13,1.209335e-12,9.920746197838236e-13
2023-05-06 11:28:12,1.3243767428642578e-12,1.046576515463728e-12,1.231896283916435e-12,1.47965918538668e-12,9.7549284e-13,1.2098125e-12,9.897980027162195e-13
2023-05-06 11:28:27,1.3219285754920858e-12,1.0417812119015057e-12,1.2210008001571934e-12,1.48178733476832e-12,9.6187348e-13,1.2112413e-12,9.877536065125573e-13
2023-05-06 11:28:42,1.3194408433408697e-12,1.036808704036755e-12,1.2104118728428157e-12,1.4840854827278646e-12,9.5707056e-13,1.211442e-12,9.860153074763237e-13
2023-05-06 11:28:57,1.3168127736121494e-12,1.031662598104263e-12,1.2001680970655893e-12,1.4848730776561465e-12,9.470336e-13,1.2121591e-12,9.845003256527336e-13
2023-05-06 11:29:12,1.3136504020495165e-12,1.026343731000804e-12,1.1903016517136717e-12,1.484860954233086e-12,9.4470294e-13,1.2118997e-12,9.828311331368343e-13
2023-05-06 11:29:27,1.3102484679800588e-12,1.0208559903285236e-12,1.180845039794631e-12,1.4849511191383135e-12,9.3909224e-13,1.2115858e-12,9.812974931539758e-13
2023-05-06 11:29:42,1.3066963828980928e-12,1.0152004628429742e-12,1.17182425054118e-12,1.4855059904202724e-12,9.3573466e-13,1.2107605e-12,9.799749102088377e-13
2023-05-06 11:29:57,1.3030044244367172e-12,1.0093812013879505e-12,1.1632654712998036e-12,1.486107092483339e-12,9.2876162e-13,1.2091533e-12,9.788762500441476e-13
2023-05-06 11:30:12,1.2991087434228282e-12,1.0033994389628352e-12,1.1551884258526145e-12,1.4860724804125365e-12,9.2638282e-13,1.2076207e-12,9.779477573640711e-13
2023-05-06 11:30:27,1.2946034292266043e-12,9.972592439617436e-13,1.147613011141341e-12,1.4856542503185848e-12,9.1937046e-13,1.2045086e-12,9.767830998527168e-13
2023-05-06 11:30:42,1.2898787079616267e-12,9.909617402763262e-13,1.1405527400877037e-12,1.4851701428151101e-12,9.1550213e-13,1.202175e-12,9.757657782478354e-13
2023-05-06 11:30:57,1.2851094606743902e-12,9.845106657424749e-13,1.1340213618925245e-12,1.4841846677733005e-12,9.0419243e-13,1.1973945e-12,9.750677355419279e-13
2023-05-06 11:31:12,1.2800132078082656e-12,9.779065805704221e-13,1.128026454645922e-12,1.482101923958506e-12,8.9762948e-13,1.1941809e-12,9.744059610592565e-13
2023-05-06 11:31:27,1.2745706521536306e-12,9.711520673038808e-13,1.1225759615050941e-12,1.478442160134248e-12,8.8425989e-13,1.187637e-12,9.737604531371592e-13
2023-05-06 11:31:42,1.26916532993728e-12,9.642450507540852e-13,1.1176718680586314e-12,1.474732445329841e-12,8.7834343e-13,1.1835443e-12,9.735113574522912e-13
2023-05-06 11:31:57,1.2637132698725089e-12,9.57186755122742e-13,1.1133166844711884e-12,1.472505304605556e-12,8.6561887e-13,1.1751688e-12,9.735702654745742e-13
2023-05-06 11:32:12,1.2583949411045713e-12,9.499924845229498e-13,1.1095072031346304e-12,1.4703409285807083e-12,8.5797226e-13,1.1701972e-12,9.741123598179884e-13
2023-05-06 11:32:27,1.2527792853776771e-12,9.426795420783232e-13,1.1062409227206564e-12,1.4669046018599325e-12,8.3933433e-13,1.1600719e-12,9.74678702147008e-13
2023-05-06 11:32:42,1.246201349067273e-12,9.352604655456896e-13,1.1035098766911097e-12,1.462201167332924e-12,8.3059799e-13,1.1542443e-12,9.746014162232705e-13
2023-05-06 11:32:57,1.2395929761657486e-12,9.27749399381618e-13,1.1013069853152366e-12,1.4570521139027807e-12,8.1482113e-13,1.1424616e-12,9.749569412470175e-13
2023-05-06 11:33:12,1.2334829946274373e-12,9.201571442705688e-13,1.0996199118010633e-12,1.4522710536308114e-12,8.0741151e-13,1.1358654e-12,9.76257413191506e-13
2023-05-06 11:33:27,1.227618728008847e-12,9.12496577497876e-13,1.0984373779885805e-12,1.4478031901296346e-12,7.9386558e-13,1.1226432e-12,9.774760945621217e-13
2023-05-06 11:33:42,1.2221318700968373e-12,9.047775469084464e-13,1.0977430714171026e-12,1.4426858415730341e-12,7.8834424e-13,1.1153839e-12,9.778918430428523e-13
2023-05-06 11:33:57,1.2162863863853806e-12,8.970120819557021e-13,1.097521902516652e-12,1.4364719008993987e-12,7.8308294e-13,1.1009494e-12,9.771344572056832e-13
2023-05-06 11:34:12,1.2098806042280303e-12,8.892093210397999e-13,1.0977539386165213e-12,1.4300194309959165e-12,7.8287351e-13,1.0931669e-12,9.759066950328442e-13
2023-05-06 11:34:27,1.2035729875196231e-12,8.813805960452645e-13,1.0984206163230469e-12,1.4235774099203427e-12,7.8806915e-13,1.0778133e-12,9.74997791995674e-13
2023-05-06 11:34:42,1.1972013317315903e-12,8.735344399992137e-13,1.099498705384216e-12,1.4172442267366404e-12,7.9226437e-13,1.0696872e-12,9.739522628550382e-13
2023-05-06 11:34:57,1.1910419143398183e-12,8.656815593666755e-13,1.100966479353439e-12,1.4109467486187214e-12,8.0445628e-13,1.0537628e-12,9.730010062808496e-13
2023-05-06 11:35:12,1.185339817819089e-12,8.578299277903992e-13,1.1027976972275741e-12,1.4047461389962843e-12,8.1216066e-13,1.0454388e-12,9.724756233401066e-13
2023-05-06 11:35:27,1.179759398389204e-12,8.499896513571315e-13,1.104967739559376e-12,1.3990711805742767e-12,8.3212909e-13,1.0293039e-12,9.72053577231722e-13
2023-05-06 11:35:42,1.1741674214256707e-12,8.42168140985182e-13,1.1074475898202589e-12,1.393829618181457e-12,8.439429e-13,1.0209534e-12,9.715719671214902e-13
2023-05-06 11:35:57,1.1685847992648935e-12,8.343748923147981e-13,1.1102099688921605e-12,1.3889223715855017e-12,8.7084105e-13,1.0049442e-12,9.710337717264027e-13
2023-05-06 11:36:12,1.163393453094429e-12,8.266167502206588e-13,1.1132233314216287e-12,1.3843609623564653e-12,8.8691604e-13,9.967717e-13,9.708153346133439e-13
2023-05-06 11:36:27,1.1585999738288028e-12,8.189025986252465e-13,1.1164580013726494e-12,1.380224543379055e-12,9.2699056e-13,9.812117e-13,9.709273706467622e-13
2023-05-06 11:36:42,1.1540539459801011e-12,8.112387186746831e-13,1.1198801881086379e-12,1.376575785725303e-12,9.4738062e-13,9.733607e-13,9.712296308025186e-13
2023-05-06 11:36:57,1.1494542536364586e-12,8.036333868675464e-13,1.1234581292858924e-12,1.373395984518827e-12,9.7364357e-13,9.585524e-13,9.714269426538692e-13
2023-05-06 11:37:12,1.144627355521631e-12,7.960923313185099e-13,1.1271561381888538e-12,1.3705865465334906e-12,9.7886314e-13,9.511699e-13,9.7134792200743e-13
2023-05-06 11:37:27,1.140164215388194e-12,7.88623239802714e-13,1.1309407624075984e-12,1.3680805505379302e-12,9.7407699e-13,9.37385e-13,9.715845897564237e-13
2023-05-06 11:37:42,1.136358937784814e-12,7.812313164027708e-13,1.1347748807064808e-12,1.3659738556108445e-12,9.6531494e-13,9.305713e-13,9.724292529029802e-13
2023-05-06 11:37:57,1.1328120406274785e-12,7.739236876454214e-13,1.1386238594912013e-12,1.364504271777602e-12,9.5217709e-13,9.179951e-13,9.73484354741088e-13
2023-05-06 11:38:12,1.1293005382414187e-12,7.667050389198314e-13,1.1424496724688132e-12,1.3637738770605287e-12,9.5188558e-13,9.118612e-13,9.745346533500893e-13
2023-05-06 11:38:27,1.125833937298603e-12,7.595819362281406e-13,1.1462170971498265e-12,1.3638296184872393e-12,9.7181132e-13,9.0064116e-13,9.755946062611943e-13
2023-05-06 11:38:42,1.122667964923644e-12,7.525585643385349e-13,1.1498878888863152e-12,1.364516568957903e-12,9.9090157e-13,8.952359e-13,9.769172105754042e-13
2023-05-06 11:38:57,1.1199770057759344e-12,7.456409502790446e-13,1.1534269888814832e-12,1.3654622039529146e-12,1.0423824e-12,8.854631e-13,9.786707163031356e-13
2023-05-06 11:39:12,1.1173136960247117e-12,7.388327743760647e-13,1.1567967241976037e-12,1.3666831547957365e-12,1.0695339e-12,8.807924e-13,9.804015304285485e-13
2023-05-06 11:39:27,1.114753817305465e-12,7.321395247440871e-13,1.1599630584189237e-12,1.3683312551472301e-12,1.1120501e-12,8.7250557e-13,9.821829788229189e-13
2023-05-06 11:39:42,1.1126859052227978e-12,7.255644011354635e-13,1.162889850695816e-12,1.3708937371271e-12,1.1115182e-12,8.6858846e-13,9.844053495697588e-13
2023-05-06 11:39:57,1.1108698800537339e-12,7.191123825496265e-13,1.1655451094398663e-12,1.3747313818528934e-12,1.0934435e-12,8.617373e-13,9.868281465226311e-13
2023-05-06 11:40:12,1.1092093926679526e-12,7.127862087335651e-13,1.1678952876438573e-12,1.3794464997048952e-12,1.0815661e-12,8.5853763e-13,9.893499455919864e-13
2023-05-06 11:40:27,1.1072977767028168e-12,7.065903694206291e-13,1.1699115303488502e-12,1.3849652276350997e-12,1.0922109e-12,8.5305303e-13,9.915601237363725e-13
2023-05-06 11:40:42,1.1050505043522996e-12,7.005271646095566e-13,1.1715640032734205e-12,1.3910730413553265e-12,1.1032641e-12,8.5053394e-13,9.93373489680193e-13
2023-05-06 11:40:57,1.1032902197247586e-12,6.946006212078928e-13,1.1728281154457221e-12,1.3975149667006924e-12,1.1251816e-12,8.4629705e-13,9.956129683822067e-13
2023-05-06 11:41:12,1.1021983396881124e-12,6.888126319596022e-13,1.1736788742939297e-12,1.4045061258256664e-12,1.1437015e-12,8.4437595e-13,9.984598186678378e-13
2023-05-06 11:41:27,1.1011759763128211e-12,6.831667923816533e-13,1.17409704041262e-12,1.4121630271520837e-12,1.1848736e-12,8.412395e-13,1.0013131653301984e-12
2023-05-06 11:41:42,1.0999840966186146e-12,6.776646048914632e-13,1.1740634784516312e-12,1.420573096125601e-12,1.2155605e-12,8.39843e-13,1.0039275506233969e-12
2023-05-06 11:41:57,1.0987953426835025e-12,6.723092550788588e-13,1.1735652391667365e-12,1.4298336757666075e-12,1.33885e-12,8.376328e-13,1.0064703967549867e-12
2023-05-06 11:42:12,1.097621887242606e-12,6.671018981510066e-13,1.172589924408638e-12,1.4398687992228458e-12,1.4248731e-12,8.3666315e-13,1.008955139069827e-12
