UTC,AccelerometerDensity,EDR_rolling,POD_rolling,NRT_rolling,DTM2000,JB08,NRLMSISE00
2023-05-06 09:57:42,8.395436e-13,1.337806159805903e-12,1.101054691527324e-12,1.14308609941704e-12,1.0970502946144145e-12,9.499329716516596e-13,1.2407364083596882e-12
2023-05-06 09:57:57,8.5515064e-13,1.33866986498912e-12,1.0997599622114827e-12,1.14369132131286e-12,1.0926088814370386e-12,9.427165915692858e-13,1.2304738688247685e-12
2023-05-06 09:58:12,8.6324088e-13,1.339487992713829e-12,1.0951245801726167e-12,1.1407908009381942e-12,1.0886534477999613e-12,9.353910535509185e-13,1.2194952435244978e-12
2023-05-06 09:58:27,8.810248e-13,1.3403297604650003e-12,1.0824222977657238e-12,1.1300299638637005e-12,1.0851813461605354e-12,9.279706679914702e-13,1.2078418048542002e-12
2023-05-06 09:58:42,8.9068245e-13,1.3410823663195016e-12,1.0747966293840002e-12,1.124481030276875e-12,1.082185025599897e-12,9.20466332998465e-13,1.1955591445802722e-12
2023-05-06 09:58:57,9.0730055e-13,1.3418418499509755e-12,1.0630617957439045e-12,1.1144008648637517e-12,1.0796583025446397e-12,9.128910122375165e-13,1.1827033981927173e-12
2023-05-06 09:59:12,9.1567938e-13,1.3424712917628367e-12,1.0586387136898596e-12,1.1112205732970164e-12,1.0775903814406426e-12,9.052546999728203e-13,1.1693340980612617e-12
2023-05-06 09:59:27,9.3041496e-13,1.3431837911147648e-12,1.0600712566407377e-12,1.1140291543653081e-12,1.0759719008355964e-12,8.975695353981032e-13,1.155519855727593e-12
2023-05-06 09:59:42,9.3621917e-13,1.3438693640995499e-12,1.057217755019165e-12,1.1127524067086277e-12,1.0747887417311445e-12,8.898445887760407e-13,1.141330877088407e-12
2023-05-06 09:59:57,9.4820084e-13,1.3446425967651902e-12,1.0563411662623603e-12,1.113305794313091e-12,1.0740283495111864e-12,8.820911280859732e-13,1.1268446690689625e-12
2023-05-06 10:00:12,9.5442107e-13,1.34539813750164e-12,1.0537837710493201e-12,1.1119604424559726e-12,1.0736739409265253e-12,8.742920788397164e-13,1.1121389238237317e-12
2023-05-06 10:00:27,9.6320649e-13,1.3461803101260153e-12,1.0420754547697853e-12,1.101464260943819e-12,1.0737103872547134e-12,8.66477931234703e-13,1.0972965299163758e-12
2023-05-06 10:00:42,9.6481922e-13,1.3467996853757322e-12,1.0365308312519194e-12,1.0972082285464982e-12,1.074118118897542e-12,8.586631452875359e-13,1.0823982003537381e-12
2023-05-06 10:00:57,9.6440772e-13,1.347531600570631e-12,1.0362540024926422e-12,1.0982111221399423e-12,1.0748792301071625e-12,8.508578299525644e-13,1.0675275638782596e-12
2023-05-06 10:01:12,9.6131487e-13,1.3481995008187016e-12,1.0367596082814995e-12,1.0999472877198439e-12,1.0759715619817168e-12,8.430694155089555e-13,1.0527641228878614e-12
2023-05-06 10:01:27,9.5279163e-13,1.3490517302713696e-12,1.0505030582550607e-12,1.1148557592092761e-12,1.077374685881719e-12,8.353074274257936e-13,1.0381881356444582e-12
2023-05-06 10:01:42,9.4979978e-13,1.3500177020134307e-12,1.0506806293548227e-12,1.1161683212119655e-12,1.0790639624647369e-12,8.275787473427072e-13,1.0238737904294116e-12
2023-05-06 10:01:57,9.4545436e-13,1.3509619780245272e-12,1.0362493903441194e-12,1.1029420543749885e-12,1.0810165177551012e-12,8.198923007922247e-13,1.0098940675067261e-12
2023-05-06 10:02:12,9.440841e-13,1.3517491598030195e-12,1.0280174409447644e-12,1.0958617947244422e-12,1.0832053143952682e-12,8.12254404436765e-13,9.96314237159496e-13
2023-05-06 10:02:27,9.3865466e-13,1.3525661709392627e-12,1.0262813375934705e-12,1.094992577087052e-12,1.0856051418251433e-12,8.046733765248458e-13,9.831967735387172e-13
2023-05-06 10:02:42,9.3473053e-13,1.3533335344747164e-12,1.0288322304247767e-12,1.0981981785275932e-12,1.0881867410716616e-12,7.971549972683882e-13,9.705952553271385e-13
2023-05-06 10:02:57,9.2689462e-13,1.3542242635194107e-12,1.0249303522545096e-12,1.095059304027545e-12,1.0909227750974665e-12,7.897070086120677e-13,9.585593266920968e-13
2023-05-06 10:03:12,9.2423567e-13,1.3550278672431079e-12,1.0206321474865248e-12,1.0916275476933068e-12,1.0937819670497185e-12,7.823346464627976e-13,9.471289740284397e-13
2023-05-06 10:03:27,9.1975859e-13,1.355876548474792e-12,1.0134969795071936e-12,1.0851909957468089e-12,1.0967351042760125e-12,7.750450703325588e-13,9.363395905118668e-13
2023-05-06 10:03:42,9.2081671e-13,1.3566161697331576e-12,1.012347961855504e-12,1.0845712760496928e-12,1.0997492342010733e-12,7.678429973822529e-13,9.26216649939995e-13
2023-05-06 10:03:57,9.2972141e-13,1.357481197976029e-12,1.0217137743606284e-12,1.0944889752166566e-12,1.1027936782378488e-12,7.607350265196334e-13,9.167808401950442e-13
2023-05-06 10:04:12,9.3830975e-13,1.358296599125859e-12,1.0167631996525993e-12,1.0900801595967175e-12,1.1058342672049989e-12,7.537253596493513e-13,9.080430809856397e-13
2023-05-06 10:04:27,9.5998473e-13,1.3591132000833571e-12,1.0053040709175501e-12,1.0789654775805866e-12,1.1088393948757401e-12,7.468200455291214e-13,9.00009730473851e-13
2023-05-06 10:04:42,9.6974681e-13,1.3598413308837108e-12,1.0013149013928248e-12,1.0751589028845194e-12,1.1117743176463293e-12,7.400227941347362e-13,8.9267791967635e-13
2023-05-06 10:04:57,9.8574387e-13,1.3606470697478924e-12,9.99416967857997e-13,1.0734850294415233e-12,1.1146072281299558e-12,7.333391294515505e-13,8.860407915625057e-13
2023-05-06 10:05:12,9.8944435e-13,1.3613715963620881e-12,9.987060950077098e-13,1.0730295077790313e-12,1.1173036058658689e-12,7.267722835752934e-13,8.800830921069641e-13
2023-05-06 10:05:27,9.8955011e-13,1.3621145058575968e-12,9.946267075788884e-13,1.0690625297037988e-12,1.1198323233046429e-12,7.203272738066525e-13,8.747864325289407e-13
2023-05-06 10:05:42,9.9343944e-13,1.3627487881826533e-12,9.890673868465738e-13,1.0634370620983183e-12,1.1221600642451158e-12,7.140068861780284e-13,8.701251040411116e-13
2023-05-06 10:05:57,1.0382828e-12,1.3634558282452135e-12,9.859317088318302e-13,1.0601708816202336e-12,1.12425742482466e-12,7.078156620263093e-13,8.660713185905936e-13
2023-05-06 10:06:12,1.0516699e-12,1.3640967713629591e-12,9.857504950897781e-13,1.0597622658859736e-12,1.1260933575488666e-12,7.017559442820345e-13,8.62591172449398e-13
2023-05-06 10:06:27,1.028281e-12,1.3648150484607645e-12,9.853184576671759e-13,1.0588621992667903e-12,1.1276412881303148e-12,6.958318044172921e-13,8.596498726326052e-13
2023-05-06 10:06:42,1.0188753e-12,1.365436363531543e-12,9.806001567679005e-13,1.0535159356658492e-12,1.1288736180666182e-12,6.9004517762829e-13,8.572078357053321e-13
2023-05-06 10:06:57,1.058619e-12,1.3660736446904685e-12,9.774757210072672e-13,1.0498987932249898e-12,1.1297677947155693e-12,6.84399707110238e-13,8.552258406021018e-13
2023-05-06 10:07:12,1.0721925e-12,1.3666403890484505e-12,9.769663188194114e-13,1.04901448033788e-12,1.1303008280266969e-12,6.7889694538483e-13,8.536611893683021e-13
2023-05-06 10:07:27,1.0621975e-12,1.3672682260510657e-12,9.747750045909826e-13,1.0461980629436732e-12,1.1304553006378442e-12,6.735401303554436e-13,8.524727663058411e-13
2023-05-06 10:07:42,1.0601006e-12,1.3677841707725633e-12,9.705472993229817e-13,1.0411013202604015e-12,1.130213895213452e-12,6.683304584463151e-13,8.516172191028865e-13
2023-05-06 10:07:57,1.0784776e-12,1.3683340977753248e-12,9.652276011996122e-13,1.0350229000917708e-12,1.1295653138609885e-12,6.63270795358913e-13,8.510538885310587e-13
2023-05-06 10:08:12,1.090068e-12,1.3687869232849574e-12,9.626160246330962e-13,1.0317835162333439e-12,1.128498808582296e-12,6.583620229105642e-13,8.507409668372878e-13
2023-05-06 10:08:27,1.090011e-12,1.3693333055965526e-12,9.647403599474535e-13,1.0331318821619718e-12,1.1270099588815986e-12,6.536066738808751e-13,8.506402487122121e-13
2023-05-06 10:08:42,1.0874757e-12,1.3698295511242808e-12,9.648608436638039e-13,1.0322931689590281e-12,1.1250951688052114e-12,6.490053343040977e-13,8.507132078966145e-13
2023-05-06 10:08:57,1.0836321e-12,1.3703625110066285e-12,9.61093862264777e-13,1.0276078787097242e-12,1.1227573050421313e-12,6.445602228272481e-13,8.509255668934194e-13
2023-05-06 10:09:12,1.0819642e-12,1.3707789877814443e-12,9.567923945875026e-13,1.0224402805337333e-12,1.1200001681163669e-12,6.402716540217924e-13,8.512432769811124e-13
2023-05-06 10:09:27,1.0500561e-12,1.3712200856170113e-12,9.551852354986244e-13,1.0199030691421643e-12,1.116833958846498e-12,6.3614155577322e-13,8.516368882750218e-13
2023-05-06 10:09:42,1.0341556e-12,1.3715864244199141e-12,9.546819543073904e-13,1.0183871324243711e-12,1.113269708618591e-12,6.321699801251411e-13,8.520774153454416e-13
2023-05-06 10:09:57,1.0075215e-12,1.3720000237608114e-12,9.524088279626753e-13,1.0150278467520363e-12,1.1093245870138062e-12,6.283585745975266e-13,8.525405357714113e-13
2023-05-06 10:10:12,9.97786e-13,1.3722956853311422e-12,9.491265536321432e-13,1.0105941202483975e-12,1.10501632331063e-12,6.247071513996882e-13,8.530023744313611e-13
2023-05-06 10:10:27,9.90062e-13,1.3726132437912712e-12,9.45383110739427e-13,1.0056196949323415e-12,1.100368331636941e-12,6.212170990883646e-13,8.534435417225932e-13
2023-05-06 10:10:42,1.0003333e-12,1.3728088485170568e-12,9.444225374590755e-13,1.0033953496881175e-12,1.0954041200540158e-12,6.17887993264531e-13,8.538448531444142e-13
2023-05-06 10:10:57,1.0143543e-12,1.373102248114055e-12,9.42860778910003e-13,1.0006990795852579e-12,1.0901522677409219e-12,6.147209657084038e-13,8.541912686882953e-13
2023-05-06 10:11:12,1.0146558e-12,1.3733002968318625e-12,9.394411444927067e-13,9.962563249262096e-13,1.0846408703040494e-12,6.117153686384669e-13,8.544676102790132e-13
2023-05-06 10:11:27,9.9887505e-13,1.373523012504031e-12,9.34330974123222e-13,9.900074334223248e-13,1.0789023552115104e-12,6.088720826263629e-13,8.54662425299256e-13
2023-05-06 10:11:42,9.9597693e-13,1.3736063795018032e-12,9.31167271361794e-13,9.855286537296608e-13,1.072967960179392e-12,6.061902102805181e-13,8.547637212831327e-13
2023-05-06 10:11:57,9.7341601e-13,1.3737377399102832e-12,9.3025682330524e-13,9.833251311663898e-13,1.0668724354684942e-12,6.036703393535023e-13,8.547628165720511e-13
2023-05-06 10:12:12,9.6292009e-13,1.3737852019094562e-12,9.26841639140362e-13,9.786909308606892e-13,1.0606485829686777e-12,6.013112589724916e-13,8.546501275766299e-13
2023-05-06 10:12:27,9.5759138e-13,1.373862585291196e-12,9.231288608600121e-13,9.737973842124563e-13,1.0543318790651534e-12,5.991131813216762e-13,8.544190450770034e-13
2023-05-06 10:12:42,9.6107438e-13,1.3738217743621162e-12,9.18542664126361e-13,9.680541770772366e-13,1.047955122442855e-12,5.970744848300734e-13,8.540618144193486e-13
2023-05-06 10:12:57,9.7554805e-13,1.3738095583214195e-12,9.168861881329428e-13,9.651648433094666e-13,1.041552973740647e-12,5.951948686994437e-13,8.535734314476855e-13
2023-05-06 10:13:12,9.7801275e-13,1.3737374311920223e-12,9.148801175520202e-13,9.618919358538294e-13,1.0351566991377253e-12,5.934720831430242e-13,8.529475949460897e-13
2023-05-06 10:13:27,9.7405126e-13,1.3737164093973221e-12,9.12363237768755e-13,9.58207871625691e-13,1.0287986797186214e-12,5.919050195552738e-13,8.521806486727378e-13
2023-05-06 10:13:42,9.7354587e-13,1.373604425167686e-12,9.080924012020647e-13,9.52865276109847e-13,1.0225072889582664e-12,5.904904130907485e-13,8.512676201195211e-13
2023-05-06 10:13:57,9.4747456e-13,1.3734710812765512e-12,9.037361223125921e-13,9.4734017203941e-13,1.0163113753915772e-12,5.89225829215825e-13,8.50206190340679e-13
2023-05-06 10:14:12,9.2097676e-13,1.373167267366987e-12,9.004902102794622e-13,9.428317288624166e-13,1.010235277563303e-12,5.881063027867008e-13,8.489928085070237e-13
2023-05-06 10:14:27,8.8499455e-13,1.3729474356633239e-12,8.949729543530562e-13,9.36077456844725e-13,1.004303288721561e-12,5.87127230490509e-13,8.47626686806013e-13
2023-05-06 10:14:42,8.798002e-13,1.3726559952454457e-12,8.910777406761699e-13,9.310167022539916e-13,9.98534792103116e-13,5.86281110793164e-13,8.461059956620111e-13
2023-05-06 10:14:57,8.8755232e-13,1.3724430965190975e-12,8.872573746059756e-13,9.261065885364634e-13,9.929487497886004e-13,5.855611792363516e-13,8.44431977706837e-13
2023-05-06 10:15:12,8.8455661e-13,1.3721381803647972e-12,8.838548974083371e-13,9.216649079762707e-13,9.875589928218328e-13,5.84961442966022e-13,8.426054258129639e-13
2023-05-06 10:15:27,8.3446641e-13,1.3718285769312668e-12,8.823401295699568e-13,9.190665219413418e-13,9.82378701487562e-13,5.844937091468721e-13,8.406312912518446e-13
2023-05-06 10:15:42,8.1078305e-13,1.3714621340980405e-12,8.791033933787688e-13,9.146942656724392e-13,9.774157985655796e-13,5.842477068143214e-13,8.385163538914252e-13
2023-05-06 10:15:57,7.7897891e-13,1.3711587105510309e-12,8.800855597405583e-13,9.14515272909852e-13,9.726774737278748e-13,5.847347371416672e-13,8.362760687118184e-13
2023-05-06 10:16:12,7.5411264e-13,1.3708335279342117e-12,8.784056651910358e-13,9.116404615362924e-13,9.68165709307102e-13,5.894047419074086e-13,8.339272775222262e-13
2023-05-06 10:16:27,6.8238766e-13,1.3705340169302785e-12,8.746880643112607e-13,9.066810166795892e-13,9.6388182419863e-13,5.919900648556466e-13,8.31330143073785e-13
2023-05-06 10:16:42,6.5359054e-13,1.3701787634396447e-12,8.721926707179486e-13,9.02990935057982e-13,9.598221060137014e-13,5.90353099902452e-13,8.279413951909776e-13
2023-05-06 10:16:57,6.4087959e-13,1.3698908748262679e-12,8.656646108071381e-13,8.954595797781196e-13,9.559823883267168e-13,5.951646782286458e-13,8.248487611469356e-13
2023-05-06 10:17:12,6.4861597e-13,1.3695325834514554e-12,8.636741384442043e-13,8.925471133315265e-13,9.523537843560297e-13,5.969475672616168e-13,8.218444585197771e-13
2023-05-06 10:17:27,6.6438615e-13,1.3692459775667588e-12,8.639547769149929e-13,8.916654974623108e-13,9.489272939568476e-13,5.970757798873348e-13,8.187026571075309e-13
2023-05-06 10:17:42,6.6183939e-13,1.368871504020486e-12,8.622535623371387e-13,8.885763915794603e-13,9.456896244986368e-13,5.965293832509799e-13,8.154109606503769e-13
2023-05-06 10:17:57,6.5287634e-13,1.3685891898455793e-12,8.676829579874337e-13,8.927117737442483e-13,9.426278263800821e-13,5.957188778987516e-13,8.119779605470698e-13
2023-05-06 10:18:12,6.5627359e-13,1.3683414995777538e-12,8.690205580477569e-13,8.928816790785716e-13,9.397251794732077e-13,5.948300044780153e-13,8.084098266483731e-13
2023-05-06 10:18:27,6.7331507e-13,1.3682146348031127e-12,8.68929754055185e-13,8.915145530292203e-13,9.36965857844417e-13,5.939579938124649e-13,8.04713170906479e-13
2023-05-06 10:18:42,6.7998636e-13,1.3680770903154727e-12,8.657733375336591e-13,8.869919502633477e-13,9.34330858302148e-13,5.931541687405762e-13,8.008917794834362e-13
2023-05-06 10:18:57,6.7811654e-13,1.3679125218968168e-12,8.566882813841519e-13,8.767966474622051e-13,9.318027083236251e-13,5.924499936818537e-13,7.969508155759947e-13
2023-05-06 10:19:12,6.7840403e-13,1.3676438977742632e-12,8.566205161372735e-13,8.758208397980048e-13,9.293614551109543e-13,5.91863684279633e-13,7.92893407376495e-13
2023-05-06 10:19:27,6.8872343e-13,1.367533688598891e-12,8.653777309329541e-13,8.834179333196245e-13,9.269893581183925e-13,5.914081973597795e-13,7.887246397630567e-13
2023-05-06 10:19:42,6.9925462e-13,1.3674851057155138e-12,8.698186445977811e-13,8.864080616800641e-13,9.2466686257361e-13,5.910907554878339e-13,7.844480604465663e-13
2023-05-06 10:19:57,7.1718808e-13,1.3675796856517899e-12,8.713885582720188e-13,8.865552474374989e-13,9.223773168720518e-13,5.90917460846163e-13,7.800696573111092e-13
2023-05-06 10:20:12,7.2470228e-13,1.3677100739569453e-12,8.706298588508262e-13,8.845688226198313e-13,9.201029576519962e-13,5.90891102238152e-13,7.755944014311202e-13
2023-05-06 10:20:27,7.3713879e-13,1.3678662040829766e-12,8.658628352539276e-13,8.787595490222407e-13,9.178295826175542e-13,5.910148023175984e-13,7.710301909661006e-13
2023-05-06 10:20:42,7.414946e-13,1.367922688421874e-12,8.689907565850127e-13,8.806255873180752e-13,9.155424573887692e-13,5.91289258117015e-13,7.663843698952212e-13
2023-05-06 10:20:57,7.4595834e-13,1.3681267166385547e-12,8.735726050379076e-13,8.830825237023974e-13,9.13230987872147e-13,5.917160949662483e-13,7.616676708100346e-13
2023-05-06 10:21:12,7.4662768e-13,1.3683259478773875e-12,8.767195274840434e-13,8.843122522372305e-13,9.10884589657257e-13,5.922949259335923e-13,7.568907313127786e-13
2023-05-06 10:21:27,7.4343003e-13,1.3687143502079865e-12,8.791039124882337e-13,8.875288499600507e-13,9.084972811147206e-13,5.93026569807249e-13,7.520679497353645e-13
2023-05-06 10:21:42,7.3756093e-13,1.3692194473948603e-12,8.777456800048447e-13,8.863178871764348e-13,9.06063452910772e-13,5.939100142292196e-13,7.47213927822873e-13
2023-05-06 10:21:57,7.2448603e-13,1.3696910594334997e-12,8.883488374592573e-13,8.879809673583755e-13,9.035823926896384e-13,5.949455928462082e-13,7.423472300768389e-13
2023-05-06 10:22:12,7.1833958e-13,1.3701233242910134e-12,9.024650552782068e-13,8.873844173646883e-13,9.010539650713089e-13,5.961319135347498e-13,7.374867458800326e-13
2023-05-06 10:22:27,7.0306185e-13,1.3705393743676923e-12,9.12689570699904e-13,8.901913471649466e-13,8.984830253915132e-13,5.974690060130337e-13,7.326553061515532e-13
2023-05-06 10:22:42,6.9499502e-13,1.3708618956916913e-12,9.12501026295348e-13,8.913194271294721e-13,8.958749654204957e-13,5.989552058055597e-13,7.278759214645402e-13
2023-05-06 10:22:57,6.7923024e-13,1.3713662719567542e-12,9.131398256197857e-13,8.937843695574278e-13,8.932400437420975e-13,6.005903110128599e-13,7.231752799243392e-13
2023-05-06 10:23:12,6.7083106e-13,1.3719575666533114e-12,9.14843348789607e-13,8.951458267772169e-13,8.90588817210759e-13,6.023724408441452e-13,7.185798819855973e-13
2023-05-06 10:23:27,6.5272025e-13,1.3725718744061822e-12,9.128801597675657e-13,8.926132259926006e-13,8.879363885501836e-13,6.043012065166519e-13,7.141194310106499e-13
2023-05-06 10:23:42,6.4179549e-13,1.3731525544799459e-12,9.151843958993782e-13,8.947931609124552e-13,8.852977483110839e-13,6.06374553695762e-13,7.098228968678079e-13
2023-05-06 10:23:57,6.1697355e-13,1.3736901002889785e-12,9.132243496293913e-13,8.92812956362517e-13,8.826919333204066e-13,6.08591936908155e-13,7.057218120494802e-13
2023-05-06 10:24:12,6.0455251e-13,1.3741648900790561e-12,9.139559818737883e-13,8.934555580626776e-13,8.801372632226966e-13,6.109511166569757e-13,7.018462662333032e-13
2023-05-06 10:24:27,5.8372398e-13,1.374720493365058e-12,9.163171191229347e-13,8.956057108976409e-13,8.776554805219185e-13,6.134513732875811e-13,6.982281853852169e-13
2023-05-06 10:24:42,5.7292157e-13,1.3752881194022216e-12,9.16920173518693e-13,8.959038665379753e-13,8.752669532265509e-13,6.16090286138558e-13,6.948973279243742e-13
2023-05-06 10:24:57,5.548072e-13,1.3758099320441218e-12,9.211451007669246e-13,8.998728079352657e-13,8.729947942964442e-13,6.188669663344092e-13,6.918845606516756e-13
2023-05-06 10:25:12,5.4827644e-13,1.376202838582871e-12,9.209546560416776e-13,8.994852652662581e-13,8.70860042565825e-13,6.217788002122902e-13,6.892178722061109e-13
2023-05-06 10:25:27,5.3672848e-13,1.3765921978376125e-12,9.21626288472435e-13,8.999245315165002e-13,8.688858118827131e-13,6.248247167315566e-13,6.8692569566212e-13
2023-05-06 10:25:42,5.3215766e-13,1.376916287541731e-12,9.21874435224083e-13,8.998739549621051e-13,8.670924968882649e-13,6.280019037743936e-13,6.850329742571202e-13
2023-05-06 10:25:57,5.2640667e-13,1.3772805054070517e-12,9.204320249857498e-13,8.981135501566707e-13,8.655019707546913e-13,6.31309105630556e-13,6.835645479556165e-13
2023-05-06 10:26:12,5.2514643e-13,1.3775918945640884e-12,9.20760753495003e-13,8.981901190463925e-13,8.641328413119762e-13,6.347433102130329e-13,6.825412821116971e-13
2023-05-06 10:26:27,5.2887819e-13,1.3778235191941084e-12,9.226205796368763e-13,8.999684022028826e-13,8.630047153612499e-13,6.383030758465764e-13,6.819835293392035e-13
2023-05-06 10:26:42,5.3220894e-13,1.3779706668370972e-12,9.226947393600142e-13,9.000726767381191e-13,8.621335120786012e-13,6.419851802546273e-13,6.81907312268539e-13
2023-05-06 10:26:57,5.3657534e-13,1.3780344678541522e-12,9.226552229642993e-13,8.99960957126344e-13,8.615358074757716e-13,6.457879787562269e-13,6.823278670118071e-13
2023-05-06 10:27:12,5.3770798e-13,1.377998875289874e-12,9.18875839575601e-13,8.96000613283151e-13,8.61224186390494e-13,6.497079940852738e-13,6.832558497703877e-13
2023-05-06 10:27:27,5.3858609e-13,1.377833651027111e-12,9.176805487816487e-13,8.948161377624133e-13,8.612117142917878e-13,6.537433398673839e-13,6.8470099751262e-13
2023-05-06 10:27:42,5.3740245e-13,1.3775744290884515e-12,9.178488667376723e-13,8.952880123163204e-13,8.615073823120449e-13,6.578902936670568e-13,6.866683914973287e-13
2023-05-06 10:27:57,5.3531712e-13,1.3772398984589718e-12,9.199894356332857e-13,8.979736450533394e-13,8.621206430108392e-13,6.621467429943098e-13,6.891621856494894e-13
2023-05-06 10:28:12,5.3233213e-13,1.3768589715928227e-12,9.19202091509857e-13,8.978572358130802e-13,8.630568834946627e-13,6.665086992272081e-13,6.921818672815142e-13
2023-05-06 10:28:27,5.2649801e-13,1.3763572228859806e-12,9.116515221253777e-13,8.909343974320087e-13,8.643220530268707e-13,6.709737954667958e-13,6.957260832618484e-13
2023-05-06 10:28:42,5.2315117e-13,1.3756997365920495e-12,9.084347149381178e-13,8.883248514262589e-13,8.659181623668177e-13,6.755377513158162e-13,6.997888953756757e-13
2023-05-06 10:28:57,5.1473377e-13,1.3749436199926453e-12,9.059157214531052e-13,8.865632464095532e-13,8.67847996012749e-13,6.801979286242736e-13,7.043637108323674e-13
2023-05-06 10:29:12,5.0981503e-13,1.3740613816638162e-12,9.056020802305286e-13,8.872037414788904e-13,8.701106341158313e-13,6.849497589294966e-13,7.094395333292129e-13
2023-05-06 10:29:27,5.0949104e-13,1.3731523520978651e-12,9.061665600891184e-13,8.888681852476252e-13,8.727062053408619e-13,6.897903353137762e-13,7.150049763655555e-13
2023-05-06 10:29:42,5.1173354e-13,1.3721500482922697e-12,9.022205385299936e-13,8.861085125913332e-13,8.756313729423367e-13,6.947147719667602e-13,7.21044466363626e-13
2023-05-06 10:29:57,5.1333726e-13,1.3710579555070644e-12,9.003420063138677e-13,8.853734086029872e-13,8.788841529122755e-13,6.99719862492981e-13,7.275423737667392e-13
2023-05-06 10:30:12,5.142147e-13,1.3699049188999825e-12,8.979534302843663e-13,8.841409400754269e-13,8.824593731312508e-13,7.048003932210969e-13,7.344791811068239e-13
2023-05-06 10:30:27,5.1453016e-13,1.3686628559417282e-12,8.966928325334613e-13,8.843557398037029e-13,8.863535285484928e-13,7.099528557833299e-13,7.418357200420679e-13
2023-05-06 10:30:42,5.1722517e-13,1.3673867647538931e-12,8.934647068230035e-13,8.828971841104136e-13,8.905601887154624e-13,7.151717078107654e-13,7.49589286111715e-13
2023-05-06 10:30:57,5.1893254e-13,1.3660036270264926e-12,8.911562695867475e-13,8.822307977137821e-13,8.950748754321536e-13,7.204531352110438e-13,7.577179754315678e-13
2023-05-06 10:31:12,5.2260856e-13,1.3645739620544071e-12,8.886721272711021e-13,8.811949591914644e-13,8.99890388637267e-13,7.257912469659398e-13,7.661967180766355e-13
2023-05-06 10:31:27,5.3210732e-13,1.3630460349523488e-12,8.799282663825046e-13,8.740924684095191e-13,9.050017240346332e-13,7.311819049421135e-13,7.750017296165965e-13
2023-05-06 10:31:42,5.3750504e-13,1.3614191088891225e-12,8.74983294029625e-13,8.710642815969512e-13,9.10401321895571e-13,7.366188645406963e-13,7.841064613192739e-13
2023-05-06 10:31:57,5.5118638e-13,1.3597734323478372e-12,8.713771050744844e-13,8.694234626358933e-13,9.16084010084949e-13,7.420976613455898e-13,7.934861478604009e-13
2023-05-06 10:32:12,5.5892441e-13,1.3580936674489287e-12,8.69585529652273e-13,8.695560804466418e-13,9.220421645850249e-13,7.476116940885595e-13,8.031136547640809e-13
2023-05-06 10:32:27,5.6745815e-13,1.3563806737835183e-12,8.708158712983709e-13,8.726593091278081e-13,9.282706830128356e-13,7.531561700402153e-13,8.129641157747909e-13
2023-05-06 10:32:42,5.7192706e-13,1.3546396195247047e-12,8.653850195235126e-13,8.690827630903644e-13,9.34762048155279e-13,7.587241262369912e-13,8.230106580998214e-13
2023-05-06 10:32:57,5.7940536e-13,1.3527881034724713e-12,8.592760254711713e-13,8.65023863867505e-13,9.415113354447155e-13,7.643104313300763e-13,8.332291180938895e-13
2023-05-06 10:33:12,5.8441053e-13,1.3509079887734334e-12,8.530005455675455e-13,8.610450939345207e-13,9.485111666806177e-13,7.699077354687446e-13,8.43593620685396e-13
2023-05-06 10:33:27,5.9460058e-13,1.348974068244653e-12,8.506193423018364e-13,8.610347452133931e-13,9.557567806560836e-13,7.755105444534278e-13,8.540813844676139e-13
2023-05-06 10:33:42,5.9901497e-13,1.3470593660167864e-12,8.471422932563991e-13,8.598910368375614e-13,9.632409100555621e-13,7.81111123235663e-13,8.646681759769881e-13
2023-05-06 10:33:57,6.0839717e-13,1.3450722816670484e-12,8.415549322030153e-13,8.565056534818479e-13,9.709588881036832e-13,7.867036102277136e-13,8.753331651565138e-13
2023-05-06 10:34:12,6.1220899e-13,1.3430451105166225e-12,8.357876182964528e-13,8.528152563184501e-13,9.789034142160209e-13,7.922798424795994e-13,8.860542161164417e-13
2023-05-06 10:34:27,6.1856965e-13,1.3409282574367691e-12,8.237863452534222e-13,8.429453184860044e-13,9.87069736050584e-13,7.978335271528547e-13,8.968128164718404e-13
2023-05-06 10:34:42,6.2307225e-13,1.3387561480291237e-12,8.162524866670807e-13,8.37620373555288e-13,9.954503225155056e-13,8.03355992932345e-13,9.07589219596239e-13
2023-05-06 10:34:57,6.3196515e-13,1.3365636486948964e-12,8.169205243957724e-13,8.403065507695488e-13,1.0040401206302978e-12,8.08840392511433e-13,9.18367438016612e-13
2023-05-06 10:35:12,6.3650247e-13,1.3344139863519927e-12,8.140810144854795e-13,8.393965397865823e-13,1.0128311338160284e-12,8.142773465314895e-13,9.291302374095785e-13
2023-05-06 10:35:27,6.455957e-13,1.3321836327071416e-12,8.119510371427403e-13,8.39626267004701e-13,1.0218177631424496e-12,8.196591077531035e-13,9.39864196769314e-13
2023-05-06 10:35:42,6.5152724e-13,1.3299615770429734e-12,8.050968013636644e-13,8.354610675095193e-13,1.0309912780336738e-12,8.249749060493553e-13,9.505545481581424e-13
2023-05-06 10:35:57,6.6428315e-13,1.3276119216798413e-12,7.965496318207646e-13,8.291121501178873e-13,1.0403452649347672e-12,8.3021426689087e-13,9.611903219994945e-13
2023-05-06 10:36:12,6.6986587e-13,1.3252447308573445e-12,7.967090308093072e-13,8.308775460658323e-13,1.0498700067394028e-12,8.353663469308261e-13,9.717590574308485e-13
