UTC,nc_x,nc_y,nc_z,c_x,c_y,c_z
2021-02-27 22:01:28,-1.071045699937313e-09,4.069991091264206e-09,2.4610890087712192e-09,1.749881948985174,-7.381642996679546,-3.787254585041427
2021-02-27 22:01:29,-1.0703198868786493e-09,4.065913015666196e-09,2.4654848794303222e-09,1.74906718075799,-7.3774826038525365,-3.7957017015157226
2021-02-27 22:01:30,-1.0695933340907934e-09,4.061829778882843e-09,2.4698720635025693e-09,1.7482502294317805,-7.373312997544096,-3.8041440088460567
2021-02-27 22:01:31,-1.0688661365739178e-09,4.0577415154740886e-09,2.474250492029911e-09,1.7474310960637476,-7.369134183385373,-3.8125814962600337
2021-02-27 22:01:32,-1.068138055128417e-09,4.053647914887875e-09,2.4786203812517926e-09,1.7466097817212267,-7.364946167044054,-3.821014153004849
2021-02-27 22:01:33,-1.067409317473997e-09,4.04954924861475e-09,2.4829815513235623e-09,1.7457862874818197,-7.360748954224262,-3.8294419683473397
2021-02-27 22:01:34,-1.0666798059143207e-09,4.045445375070986e-09,2.48733408380317e-09,1.7449606144335301,-7.356542550666491,-3.8378649315740434
2021-02-27 22:01:35,-1.0659496379016528e-09,4.04133649850431e-09,2.491677841798939e-09,1.7441327636748913,-7.352326962147591,-3.846283031991278
2021-02-27 22:01:36,-1.0652189872598065e-09,4.0372227008235334e-09,2.496012787160202e-09,1.7433027363150846,-7.348102194480761,-3.854696258925219
2021-02-27 22:01:37,-1.0644878319799755e-09,4.0331040033571494e-09,2.5003388989611142e-09,1.7424705334740505,-7.343868253515587,-3.8631046017219988
2021-02-27 22:01:38,-1.0637558284116404e-09,4.028980112561482e-09,2.5046564464172194e-09,1.7416361562825902,-7.339625145138073,-3.8715080497478116
2021-02-27 22:01:39,-1.063023200615067e-09,4.024851179775395e-09,2.5089653165647753e-09,1.740799605882463,-7.335372875270744,-3.8799065923890588
2021-02-27 22:01:40,-1.06228991443219e-09,4.020717246727852e-09,2.5132654942560907e-09,1.7399608834264655,-7.331111449872737,-3.8883002190525042
2021-02-27 22:01:41,-1.0615559308205473e-09,4.016578265306278e-09,2.517557000421126e-09,1.739119990078502,-7.326840874939901,-3.8966889191654452
2021-02-27 22:01:42,-1.060821068772266e-09,4.0124341113007215e-09,2.5218399498703916e-09,1.7382769270136524,-7.322561156504967,-3.905072682175947
2021-02-27 22:01:43,-1.0600854567945286e-09,4.008284895715782e-09,2.52611425638489e-09,1.737431695390726,-7.318272300522102,-3.9134514974914696
2021-02-27 22:01:44,-1.059349175417079e-09,4.0041308137100225e-09,2.530379856333953e-09,1.736584296270021,-7.313974312521283,-3.9218253542928285
2021-02-27 22:01:45,-1.0586123362660831e-09,3.999971866902747e-09,2.5346367504199166e-09,1.7357347306960562,-7.3096671979564665,-3.9301942417164324
2021-02-27 22:01:46,-1.057874849143373e-09,3.99580794897494e-09,2.5388850324312762e-09,1.734882999725123,-7.30535096232157,-3.938558148915855
2021-02-27 22:01:47,-1.0571366161056506e-09,3.991638994579974e-09,2.5431247174908565e-09,1.7340291044252665,-7.301025611150603,-3.9469170650621757
2021-02-27 22:01:48,-1.0563977262909807e-09,3.9874651339396744e-09,2.5473557433326208e-09,1.733173045876277,-7.2966911500178755,-3.9552709793444105
2021-02-27 22:01:49,-1.0556582537886554e-09,3.983286552279325e-09,2.55157803549907e-09,1.7323148251696467,-7.292347584538134,-3.963619880969925
2021-02-27 22:01:50,-1.0549185140240789e-09,3.979103579260104e-09,2.5557913970283656e-09,1.731454443408525,-7.287994920366711,-3.9719637591649217
2021-02-27 22:01:51,-1.0541784168382034e-09,3.9749161249773586e-09,2.559995816469774e-09,1.7305919017076443,-7.283633163199652,-3.980302603174917
2021-02-27 22:01:52,-1.0534377995195257e-09,3.970723983461203e-09,2.5641914829855446e-09,1.729727201193238,-7.279262318773823,-3.9886364022652576
2021-02-27 22:01:53,-1.052696996362702e-09,3.966527545693837e-09,2.5683781508084954e-09,1.7288603430029452,-7.274882392866991,-3.9969651457216817
2021-02-27 22:01:54,-1.0519556167932872e-09,3.96232643111622e-09,2.5725560854048883e-09,1.727991328285688,-7.270493391297881,-4.005288822850862
2021-02-27 22:01:55,-1.0512136935007363e-09,3.95812061724166e-09,2.5767253808238427e-09,1.7271201582015385,-7.266095319926186,-4.013607422980996
2021-02-27 22:01:56,-1.0504712835673615e-09,3.953910306896469e-09,2.5808858726087537e-09,1.7262468339215753,-7.261688184652566,-4.021920935462401
2021-02-27 22:01:57,-1.0497282108286025e-09,3.949695334035126e-09,2.5850376019071775e-09,1.7253713566277178,-7.257271991418604,-4.0302293496681285
2021-02-27 22:01:58,-1.0489844389502834e-09,3.945475702893759e-09,2.5891805849030457e-09,1.724493727512547,-7.252846746206726,-4.038532654994581
2021-02-27 22:01:59,-1.0482402649869344e-09,3.9412516754381285e-09,2.593314649873371e-09,1.7236139477791121,-7.248412455040066,-4.046830840862133
