MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff,HOT_plus_total_diff
60068.924791666665,3112105.314290631,-396102.429821669,-6118552.816783513,6748.122253329366,-559.5581236933092,3458.7196077984036,-62.72668196363658,157.61800091244808,13230868.072488993,28906500.282519657,57970176.30767212,36992.55860366919,-0.0,-8669.192834675312,-8669.192834675312
60068.92513888889,3312802.0339467674,-412668.4847221029,-6011439.068171329,6630.432053416994,-544.7442091883447,3681.5441787899713,-60.8272967930132,157.64224604122336,13231720.286962714,28906571.50440302,57967989.5761019,34751.23230504873,-0.0,-10927.146288260818,-10927.146288260818
60068.92548611111,3509858.2639376186,-428781.08232840616,-5897700.546221099,6505.444740108998,-529.3302972014949,3900.3308929474456,-58.92782918330661,157.64970473630146,13232590.475938814,28906791.45231374,57965857.85918646,32417.024713851315,-0.0,-13278.811114415526,-13278.811114415526
60068.925833333335,3703057.093649106,-444422.4680906598,-5777461.991161412,6373.295131256273,-513.3329362475813,4114.840106052456,-57.02829812604456,157.6432987106307,13233475.299783532,28907155.315954626,57963786.11434677,30000.20747267392,-0.0,-15714.419594991952,-15714.419594991952
60068.92618055556,3892185.7712442856,-459575.3944759085,-5650855.267567799,6234.125728791248,-496.7692649359911,4324.836647840059,-55.12871704729903,157.6253148751748,13234371.326468492,28907657.66773124,57961779.30215453,27511.407147664424,-0.0,-18223.583563845605,-18223.583563845605
60068.92652777778,4077035.937406868,-474223.13763958425,-5518019.226887337,6088.086602373084,-479.65708098245176,4530.0899142623075,-53.22909523960767,157.59756932673957,13235275.045685701,28908292.012316167,57959842.376819365,24961.558720128618,-0.0,-20794.853483941406,-20794.853483941406
60068.926875,4257403.844088177,-488349.51856979774,-5379099.565929515,5935.335385074654,-462.01488498375153,4730.374091099576,-51.32943895360846,157.56152296468966,13236182.880020488,28909051.464505993,57957980.30355538,22361.857966524574,-0.0,-23416.37893775478,-23416.37893775478
60068.92722222222,4433090.58773668,-501938.9225687329,-5234248.680389642,5776.037200222616,-443.86187080823953,4925.468509125443,-49.42975209376931,157.5183646943806,13237091.208705828,28909929.566549655,57956197.972030416,19723.712514118833,-0.0,-26076.812506377697,-26076.812506377697
60068.927569444444,4603902.328054861,-514976.32108779135,-5083625.5063396,5610.364451611568,-425.2178502223872,5115.158002876697,-47.53003676601436,157.46907226931535,13237996.38257432,28910920.447224017,57954500.18512455,17058.69224523838,-0.0,-28765.48008660972,-28765.48008660972
60068.92791666667,4769650.501225325,-527447.2872946982,-4927395.346706411,5438.49655584109,-406.10317087403973,5299.233133552979,-45.6302936511122,157.41445758188127,13238894.732547045,28912018.18851754,57952891.70296511,14378.479063425451,-0.0,-31471.70353956893,-31471.70353956893
60068.92826388889,4930152.030713826,-539338.0128561943,-4765729.699745219,5260.619756554943,-386.5386804560224,5477.49033813343,-43.73052230810081,157.3552007921301,13239782.587344903,28913216.389444973,57951377.20932892,11694.816191365777,-0.0,-34184.39810319245,-34184.39810319245
60068.928611111114,5085229.525369487,-550635.3227846154,-4598806.082483884,5076.926974306901,-366.54571564872083,5649.732124714174,-41.8307214649081,157.2918763966531,13240656.286918312,28914508.17256639,57949961.31359669,9019.457388104396,-0.0,-36892.076956842095,-36892.076956842095
60068.92895833333,5234711.4815933965,-561326.6887495839,-4426807.841176622,4887.61763894856,-346.1460978127862,5815.7672829852745,-39.93088916399108,157.22497339410646,13241512.197813796,28915886.19771702,57948648.53583303,6364.1160338023765,-0.0,-39582.879871126264,-39582.879871126264
60068.92930555555,5378432.472981207,-571400.2447483554,-4249923.96072953,4692.897531689767,-325.3621173329385,5975.411103885695,-38.03102294072289,157.154910999611,13242346.727737736,28917342.805387873,57947443.29708022,3740.414547729131,-0.0,-42244.72629479319,-42244.72629479319
60068.92965277778,5516233.34251905,-580844.7997217581,-4068348.8701318633,4492.978604591174,-304.2165053919366,6128.485620108636,-36.1311199486328,157.08205107707673,13243156.347282331,28918870.20967263,57946349.847601496,1159.8342066089242,-0.0,-44865.58005827293,-44865.58005827293
60068.93,5647961.378294337,-589649.8497749001,-3882282.228850249,4288.078772230673,-282.73241281062946,6274.819837469633,-34.23117703551766,157.0067080281403,13243937.595614795,28920460.58340573,57945372.328069165,-1366.3343863519037,-0.0,-47433.47332370281,-47433.47332370281
60068.930347222224,5773470.495025128,-597805.594869802,-3691928.7232358833,4078.4216883674553,-260.9333956282317,6414.249951108527,-32.331190845955874,156.92915669989983,13244687.105858069,28922106.070197932,57944514.6620716,-3827.0399423307103,-0.0,-49936.626113470644,-49936.626113470644
60068.93069444445,5892621.397841876,-605302.9442483385,-3497497.8398921024,3864.2365358988195,-238.8433902929761,6546.619547461253,-30.431157858848035,156.84963887897266,13245401.610374978,28923798.834831867,57943780.61499984,-6211.518120420066,-0.0,-52363.43781916797,-52363.43781916797
60068.93104166666,6005281.750195537,-612133.5311790293,-3299203.6460509803,3645.7578172956764,-216.48667010074303,6671.779835530039,-28.53107444744631,156.76836851382092,13246077.963148478,28925531.357244544,57943173.70537054,-8509.337850279393,-0.0,-54702.86986114457,-54702.86986114457
60068.93138888889,6111326.324815764,-618289.7227205911,-3097264.5549119576,3423.2250808566673,-193.88780033468578,6789.589878497914,-26.63093691494345,156.6855360390098,13246713.14818993,28927296.575763036,57942697.2300775,-10710.446237968965,-0.0,-56944.56367267668,-56944.56367267668
60068.93173611111,6210637.155651925,-623764.6253243999,-2891903.0879827486,3196.8826064247137,-171.07162754440753,6899.916765235062,-24.730741507234892,156.60131199777607,13247304.296099711,28929087.634091724,57942354.21686004,-12805.211835013675,-0.0,-59078.635218821466,-59078.635218821466
60068.93208333333,6303103.670383774,-628552.098051849,-2683345.6313764015,2966.9791347034075,-148.06328448312303,7002.635726807696,-22.8304844569908,156.51584998270553,13247848.690362178,28930897.522170432,57942147.45867685,-14784.466093282605,-0.0,-61095.281480718404,-61095.281480718404
60068.93243055556,6388622.82276532,-632646.7549083461,-2471822.191108248,2733.767669658872,-124.8881611586512,7097.630278421522,-20.930162025466398,156.42928920121048,13248343.780540202,28932719.14681783,57942079.48522147,-16639.54281788788,-0.0,-62984.879583500326,-62984.879583500326
60068.93277777778,6467099.2194695305,-636043.975869247,-2257566.141380265,2497.5052431346394,-101.57187518974007,7184.79244955052,-19.0297705168198,156.34175657097225,13248787.197114294,28934545.914216366,57942152.51563356,-18362.315477206997,-0.0,-64738.616569943726,-64738.616569943726
60068.933125,6538445.233108355,-638739.9136814836,-2040813.9628344283,2258.452575273887,-78.14022595852555,7264.02298419931,-17.12930626743952,156.25336853035083,13249176.758701047,28936371.922324974,57942368.47017087,-19945.2322754141,-0.0,-66348.67014124244,-66348.67014124244
60068.93347222222,6602581.111464698,-640731.4954165772,-1821804.9857977477,2016.873737502955,-54.619147778025706,7335.23145985951,-15.228765693366014,156.16423263673818,13249510.48599149,28938191.747022912,57942728.919673905,-21381.34867347835,-0.0,-67808.04533614591,-67808.04533614591
60068.93381944444,6659435.066158905,-642016.4286350869,-1600781.1144808782,1773.035820315235,-31.034734117544986,7398.336371257399,-13.32814524266229,156.07444889921842,13249786.599863965,28940000.118556377,57943235.16280573,-22664.357544856462,-0.0,-69110.17373778671,-69110.17373778671
60068.934166666666,6708943.366674608,-642593.2080038888,-1377986.5671888008,1527.2086583263588,-7.4132305389913995,7453.265171971724,-11.427441465846412,155.98411094429545,13250003.53836058,28941791.48289036,57943888.13833383,-23788.616370258518,-0.0,-70248.56254367158,-70248.56254367158
60068.93451388889,6751050.416074983,-642461.1144791399,-1153667.603490561,1279.6646474611498,16.21909848250823,7499.954360940937,-9.52665103318347,155.8933070924516,13250159.960173644,28943560.04265721,57944688.4451304,-24749.171783988564,-0.0,-71216.81551394984,-71216.81551394984
60068.93486111111,6785708.823836012,-641620.2157794489,-928072.2463824525,1030.678548077454,39.83607517609397,7538.349756203291,-7.625770721332119,155.80212130925847,13250254.753552726,28945301.114601348,57945636.31038481,-25541.781165965735,-0.0,-72010.0222036764,-72010.0222036764
60068.935208333336,6812879.473893786,-640071.3656828394,-701450.0044404811,780.5269364407002,63.41153210552454,7568.406807932769,-5.724797422033425,155.71063407309865,13250287.049820404,28947012.46563828,57946731.51266218,-26162.93114740983,-0.0,-72626.17096323892,-72626.17096323892
60068.93555555555,6832531.5623122305,-637816.2015504646,-474051.57590456033,529.4875639256643,86.9192640170748,7590.090420080461,-3.8237280445573356,155.61892316364802,13250256.21428206,28948692.311903194,57947973.48903864,-26609.853302351592,-0.0,-73064.0408516936,-73064.0408516936
60068.935902777775,6844642.637764663,-634857.1480196193,-246128.5747688996,277.8392627612847,110.3331682142437,7603.374766281873,-1.9225595908814461,155.52706434865365,13250161.852997722,28950337.95023593,57949361.30198537,-26880.536443012476,-0.0,-73321.86623769999,-73321.86623769999
60068.93625,6849198.626066663,-631197.409089203,-17933.24883686074,25.861763218678227,133.62732040388192,7608.243552266248,-0.021289179943934592,155.43513211685953,13250003.809912914,28951947.52107802,57950893.681011416,-26973.735851209945,-0.0,-73399.0580537431,-73399.0580537431
60068.93659722222,6846193.852787526,-626840.9650412523,210281.81222866868,-226.16481080181686,156.77589212917536,7604.690051692945,1.8800860095922485,155.34320034440594,13249782.171475282,28953519.992157787,57952568.994657025,-26888.979171211122,-0.0,-73296.21548790112,-73296.21548790112
