UTC,Lat,Lon,Alt,dens_x
2022-02-03 05:29:50,-58.014,-160.676,527472.590,4.1994675e-13
2022-02-03 05:30:00,-57.385,-160.679,527283.809,4.1928555e-13
2022-02-03 05:30:10,-56.756,-160.683,527090.905,4.2209534e-13
2022-02-03 05:30:20,-56.126,-160.689,526893.967,4.2659915e-13
2022-02-03 05:30:30,-55.497,-160.695,526693.084,4.2999558e-13
2022-02-03 05:30:40,-54.867,-160.703,526488.349,4.3206001e-13
2022-02-03 05:30:50,-54.237,-160.711,526279.852,4.3233049e-13
2022-02-03 05:31:00,-53.608,-160.721,526067.688,4.3306176e-13
2022-02-03 05:31:10,-52.978,-160.732,525851.952,4.3342012e-13
2022-02-03 05:31:20,-52.348,-160.743,525632.737,4.3231921e-13
2022-02-03 05:31:30,-51.718,-160.755,525410.140,4.2970777e-13
2022-02-03 05:31:40,-51.088,-160.768,525184.259,4.2492484e-13
2022-02-03 05:31:50,-50.457,-160.782,524955.192,4.1962931e-13
2022-02-03 05:32:00,-49.827,-160.797,524723.035,4.1387375e-13
2022-02-03 05:32:10,-49.196,-160.812,524487.890,4.0789966e-13
2022-02-03 05:32:20,-48.566,-160.828,524249.856,4.0191584e-13
2022-02-03 05:32:30,-47.935,-160.845,524009.033,3.9927457e-13
2022-02-03 05:32:40,-47.304,-160.862,523765.522,3.9631145e-13
2022-02-03 05:32:50,-46.673,-160.880,523519.426,3.939821e-13
2022-02-03 05:33:00,-46.042,-160.898,523270.845,3.9082648e-13
2022-02-03 05:33:10,-45.411,-160.917,523019.884,3.8918832e-13
2022-02-03 05:33:20,-44.780,-160.937,522766.644,3.8812672e-13
2022-02-03 05:33:30,-44.149,-160.956,522511.229,3.8718545e-13
2022-02-03 05:33:40,-43.517,-160.977,522253.742,3.8760645e-13
2022-02-03 05:33:50,-42.886,-160.997,521994.287,3.860069e-13
2022-02-03 05:34:00,-42.254,-161.019,521732.968,3.8459024e-13
2022-02-03 05:34:10,-41.623,-161.040,521469.890,3.8246168e-13
2022-02-03 05:34:20,-40.991,-161.062,521205.156,3.8050638e-13
2022-02-03 05:34:30,-40.359,-161.085,520938.871,3.7881263e-13
2022-02-03 05:34:40,-39.727,-161.107,520671.139,3.7722673e-13
2022-02-03 05:34:50,-39.095,-161.130,520402.065,3.7660306e-13
2022-02-03 05:35:00,-38.463,-161.154,520131.753,3.7700012e-13
2022-02-03 05:35:10,-37.830,-161.177,519860.307,3.776308e-13
2022-02-03 05:35:20,-37.198,-161.201,519587.832,3.7790448e-13
2022-02-03 05:35:30,-36.565,-161.226,519314.432,3.7849083e-13
2022-02-03 05:35:40,-35.933,-161.250,519040.210,3.7797453e-13
2022-02-03 05:35:50,-35.300,-161.275,518765.270,3.7724913e-13
2022-02-03 05:36:00,-34.667,-161.300,518489.714,3.7679946e-13
2022-02-03 05:36:10,-34.034,-161.326,518213.646,3.7617197e-13
2022-02-03 05:36:20,-33.401,-161.351,517937.168,3.7497433e-13
2022-02-03 05:36:30,-32.768,-161.377,517660.381,3.7388789e-13
2022-02-03 05:36:40,-32.134,-161.403,517383.387,3.7424851e-13
2022-02-03 05:36:50,-31.501,-161.429,517106.286,3.758852e-13
2022-02-03 05:37:00,-30.868,-161.456,516829.178,3.7762575e-13
2022-02-03 05:37:10,-30.234,-161.483,516552.162,3.7801333e-13
2022-02-03 05:37:20,-29.600,-161.509,516275.338,3.7796187e-13
2022-02-03 05:37:30,-28.967,-161.536,515998.802,3.7828734e-13
2022-02-03 05:37:40,-28.333,-161.564,515722.651,3.8001866e-13
2022-02-03 05:37:50,-27.699,-161.591,515446.982,3.8236575e-13
2022-02-03 05:38:00,-27.065,-161.619,515171.890,3.8419752e-13
2022-02-03 05:38:10,-26.431,-161.646,514897.468,3.862202e-13
2022-02-03 05:38:20,-25.796,-161.674,514623.809,3.875857e-13
2022-02-03 05:38:30,-25.162,-161.702,514351.007,3.8894863e-13
2022-02-03 05:38:40,-24.528,-161.730,514079.150,3.9080368e-13
2022-02-03 05:38:50,-23.893,-161.759,513808.331,3.9136237e-13
2022-02-03 05:39:00,-23.258,-161.787,513538.636,3.9093372e-13
2022-02-03 05:39:10,-22.624,-161.816,513270.153,3.8901066e-13
2022-02-03 05:39:20,-21.989,-161.844,513002.969,3.8784522e-13
2022-02-03 05:39:30,-21.354,-161.873,512737.168,3.8669371e-13
2022-02-03 05:39:40,-20.719,-161.902,512472.834,3.8494382e-13
2022-02-03 05:39:50,-20.084,-161.931,512210.050,3.8367614e-13
2022-02-03 05:40:00,-19.449,-161.960,511948.895,3.8185673e-13
2022-02-03 05:40:10,-18.814,-161.989,511689.451,3.8017565e-13
2022-02-03 05:40:20,-18.178,-162.019,511431.794,3.7914527e-13
2022-02-03 05:40:30,-17.543,-162.048,511176.001,3.7629482e-13
2022-02-03 05:40:40,-16.907,-162.078,510922.147,3.7353693e-13
2022-02-03 05:40:50,-16.272,-162.107,510670.306,3.6867114e-13
2022-02-03 05:41:00,-15.636,-162.137,510420.550,3.6457116e-13
2022-02-03 05:41:10,-15.001,-162.166,510172.949,3.6142508e-13
2022-02-03 05:41:20,-14.365,-162.196,509927.571,3.5990745e-13
2022-02-03 05:41:30,-13.729,-162.226,509684.483,3.5936483e-13
2022-02-03 05:41:40,-13.093,-162.256,509443.750,3.570278e-13
2022-02-03 05:41:50,-12.457,-162.286,509205.435,3.5464601e-13
2022-02-03 05:42:00,-11.821,-162.316,508969.601,3.5278405e-13
2022-02-03 05:42:10,-11.185,-162.346,508736.306,3.5121918e-13
2022-02-03 05:42:20,-10.549,-162.376,508505.608,3.5109287e-13
2022-02-03 05:42:30,-9.913,-162.406,508277.564,3.5168754e-13
2022-02-03 05:42:40,-9.276,-162.437,508052.228,3.5247033e-13
2022-02-03 05:42:50,-8.640,-162.467,507829.653,3.5358867e-13
2022-02-03 05:43:00,-8.004,-162.497,507609.888,3.5560061e-13
2022-02-03 05:43:10,-7.367,-162.527,507392.983,3.5669467e-13
2022-02-03 05:43:20,-6.731,-162.558,507178.985,3.5663809e-13
2022-02-03 05:43:30,-6.094,-162.588,506967.937,3.5587727e-13
2022-02-03 05:43:40,-5.457,-162.619,506759.883,3.5345226e-13
2022-02-03 05:43:50,-4.821,-162.649,506554.864,3.5118463e-13
2022-02-03 05:44:00,-4.184,-162.680,506352.918,3.4827784e-13
2022-02-03 05:44:10,-3.547,-162.710,506154.082,3.4419053e-13
2022-02-03 05:44:20,-2.910,-162.741,505958.391,3.4166746e-13
2022-02-03 05:44:30,-2.274,-162.771,505765.879,3.4126396e-13
2022-02-03 05:44:40,-1.637,-162.802,505576.574,3.4373721e-13
2022-02-03 05:44:50,-1.000,-162.832,505390.508,3.4544471e-13
2022-02-03 05:45:00,-0.363,-162.863,505207.705,3.4630399e-13
2022-02-03 05:45:10,0.274,-162.893,505028.191,3.4419353e-13
2022-02-03 05:45:20,0.911,-162.924,504851.988,3.4020808e-13
2022-02-03 05:45:30,1.548,-162.954,504679.117,3.3656286e-13
2022-02-03 05:45:40,2.185,-162.985,504509.596,3.3453337e-13
2022-02-03 05:45:50,2.823,-163.015,504343.441,3.3417713e-13
2022-02-03 05:46:00,3.460,-163.046,504180.667,3.3365497e-13
2022-02-03 05:46:10,4.097,-163.076,504021.286,3.3456973e-13
2022-02-03 05:46:20,4.734,-163.107,503865.309,3.3625319e-13
2022-02-03 05:46:30,5.371,-163.137,503712.742,3.3570144e-13
2022-02-03 05:46:40,6.008,-163.167,503563.593,3.3447733e-13
2022-02-03 05:46:50,6.646,-163.198,503417.866,3.3121043e-13
2022-02-03 05:47:00,7.283,-163.228,503275.562,3.27713e-13
2022-02-03 05:47:10,7.920,-163.258,503136.681,3.2442999e-13
2022-02-03 05:47:20,8.558,-163.289,503001.223,3.2084776e-13
2022-02-03 05:47:30,9.195,-163.319,502869.182,3.1653181e-13
2022-02-03 05:47:40,9.832,-163.349,502740.552,3.119872e-13
2022-02-03 05:47:50,10.469,-163.379,502615.327,3.0698714e-13
2022-02-03 05:48:00,11.107,-163.410,502493.495,3.0165153e-13
2022-02-03 05:48:10,11.744,-163.440,502375.045,2.9667093e-13
2022-02-03 05:48:20,12.381,-163.470,502259.963,2.9200478e-13
2022-02-03 05:48:30,13.019,-163.500,502148.234,2.896104e-13
2022-02-03 05:48:40,13.656,-163.529,502039.839,2.8953769e-13
2022-02-03 05:48:50,14.293,-163.559,501934.759,2.9094783e-13
2022-02-03 05:49:00,14.930,-163.589,501832.972,2.9307401e-13
2022-02-03 05:49:10,15.568,-163.619,501734.455,2.9513791e-13
2022-02-03 05:49:20,16.205,-163.648,501639.182,2.9644078e-13
2022-02-03 05:49:30,16.842,-163.678,501547.127,2.9697319e-13
2022-02-03 05:49:40,17.479,-163.707,501458.259,2.9671611e-13
2022-02-03 05:49:50,18.117,-163.737,501372.547,2.9471752e-13
2022-02-03 05:50:00,18.754,-163.766,501289.960,2.9256337e-13
2022-02-03 05:50:10,19.391,-163.795,501210.461,2.9176294e-13
2022-02-03 05:50:20,20.028,-163.824,501134.016,2.9322565e-13
2022-02-03 05:50:30,20.665,-163.853,501060.586,2.9564957e-13
2022-02-03 05:50:40,21.303,-163.882,500990.131,2.9596855e-13
2022-02-03 05:50:50,21.940,-163.911,500922.609,2.9454512e-13
2022-02-03 05:51:00,22.577,-163.939,500857.980,2.9193091e-13
2022-02-03 05:51:10,23.214,-163.968,500796.197,2.9091225e-13
2022-02-03 05:51:20,23.851,-163.996,500737.216,2.9160166e-13
2022-02-03 05:51:30,24.488,-164.025,500680.989,2.9515227e-13
2022-02-03 05:51:40,25.125,-164.053,500627.469,2.998589e-13
2022-02-03 05:51:50,25.762,-164.081,500576.606,3.0435648e-13
2022-02-03 05:52:00,26.399,-164.108,500528.349,3.0883408e-13
2022-02-03 05:52:10,27.035,-164.136,500482.645,3.1402956e-13
2022-02-03 05:52:20,27.672,-164.164,500439.441,3.174096e-13
2022-02-03 05:52:30,28.309,-164.191,500398.683,3.1798741e-13
2022-02-03 05:52:40,28.946,-164.218,500360.315,3.1641179e-13
2022-02-03 05:52:50,29.582,-164.245,500324.279,3.1392062e-13
2022-02-03 05:53:00,30.219,-164.272,500290.518,3.1095104e-13
2022-02-03 05:53:10,30.856,-164.299,500258.971,3.070889e-13
2022-02-03 05:53:20,31.492,-164.325,500229.579,3.0273627e-13
2022-02-03 05:53:30,32.129,-164.351,500202.279,2.9851122e-13
2022-02-03 05:53:40,32.765,-164.377,500177.009,2.9754683e-13
2022-02-03 05:53:50,33.402,-164.403,500153.705,2.9836204e-13
2022-02-03 05:54:00,34.038,-164.429,500132.303,3.0103531e-13
2022-02-03 05:54:10,34.674,-164.454,500112.735,3.0470963e-13
2022-02-03 05:54:20,35.311,-164.479,500094.937,3.0745714e-13
2022-02-03 05:54:30,35.947,-164.504,500078.839,3.1054433e-13
2022-02-03 05:54:40,36.583,-164.528,500064.374,3.1304959e-13
2022-02-03 05:54:50,37.219,-164.552,500051.472,3.1753181e-13
2022-02-03 05:55:00,37.855,-164.576,500040.064,3.2218241e-13
2022-02-03 05:55:10,38.491,-164.600,500030.077,3.2486707e-13
2022-02-03 05:55:20,39.127,-164.623,500021.443,3.2505618e-13
2022-02-03 05:55:30,39.763,-164.646,500014.087,3.2177116e-13
2022-02-03 05:55:40,40.399,-164.669,500007.938,3.173428e-13
2022-02-03 05:55:50,41.035,-164.691,500002.923,3.1394082e-13
2022-02-03 05:56:00,41.671,-164.713,499998.968,3.0997889e-13
2022-02-03 05:56:10,42.306,-164.734,499996.000,3.0491454e-13
2022-02-03 05:56:20,42.942,-164.755,499993.944,3.0027364e-13
2022-02-03 05:56:30,43.578,-164.776,499992.726,2.94865e-13
2022-02-03 05:56:40,44.213,-164.796,499992.270,2.8940544e-13
2022-02-03 05:56:50,44.849,-164.815,499992.503,2.839906e-13
2022-02-03 05:57:00,45.484,-164.835,499993.348,2.7990247e-13
2022-02-03 05:57:10,46.119,-164.853,499994.730,2.7762407e-13
2022-02-03 05:57:20,46.755,-164.871,499996.575,2.7621437e-13
2022-02-03 05:57:30,47.390,-164.889,499998.806,2.7481167e-13
2022-02-03 05:57:40,48.025,-164.906,500001.349,2.7203547e-13
2022-02-03 05:57:50,48.660,-164.922,500004.128,2.6721067e-13
2022-02-03 05:58:00,49.295,-164.938,500007.069,2.6123933e-13
2022-02-03 05:58:10,49.930,-164.953,500010.097,2.5602938e-13
2022-02-03 05:58:20,50.565,-164.967,500013.139,2.5215279e-13
2022-02-03 05:58:30,51.200,-164.981,500016.119,2.5038753e-13
2022-02-03 05:58:40,51.835,-164.994,500018.966,2.5063329e-13
2022-02-03 05:58:50,52.470,-165.006,500021.606,2.5282813e-13
2022-02-03 05:59:00,53.104,-165.017,500023.966,2.5646664e-13
2022-02-03 05:59:10,53.739,-165.027,500025.974,2.6333284e-13
2022-02-03 05:59:20,54.374,-165.036,500027.558,2.7293942e-13
2022-02-03 05:59:30,55.008,-165.044,500028.647,2.8492216e-13
2022-02-03 05:59:40,55.642,-165.052,500029.169,2.9779932e-13
2022-02-03 05:59:50,56.277,-165.057,500029.056,3.0997531e-13
2022-02-03 06:00:00,56.911,-165.062,500028.239,3.2221306e-13
2022-02-03 06:00:10,57.546,-165.066,500026.648,3.3211412e-13
2022-02-03 06:00:20,58.180,-165.068,500024.217,3.3966422e-13
2022-02-03 06:00:30,58.814,-165.069,500020.879,3.4516791e-13
2022-02-03 06:00:40,59.448,-165.068,500016.569,3.501565e-13
2022-02-03 06:00:50,60.082,-165.065,500011.222,3.5484521e-13
2022-02-03 06:01:00,60.716,-165.061,500004.775,3.5981692e-13
2022-02-03 06:01:10,61.350,-165.055,499997.165,3.6156135e-13
2022-02-03 06:01:20,61.984,-165.047,499988.330,3.5883739e-13
2022-02-03 06:01:30,62.618,-165.037,499978.211,3.5188327e-13
2022-02-03 06:01:40,63.251,-165.025,499966.747,3.4105509e-13
2022-02-03 06:01:50,63.885,-165.010,499953.880,3.2997598e-13
2022-02-03 06:02:00,64.519,-164.992,499939.554,3.1759173e-13
2022-02-03 06:02:10,65.152,-164.972,499923.712,3.0801851e-13
2022-02-03 06:02:20,65.786,-164.949,499906.299,3.0063799e-13
2022-02-03 06:02:30,66.419,-164.922,499887.262,2.941423e-13
2022-02-03 06:02:40,67.052,-164.892,499866.548,2.8625785e-13
2022-02-03 06:02:50,67.686,-164.858,499844.107,2.7618852e-13
2022-02-03 06:03:00,68.319,-164.820,499819.890,2.6758423e-13
2022-02-03 06:03:10,68.952,-164.777,499793.847,2.5716572e-13
2022-02-03 06:03:20,69.585,-164.730,499765.932,2.534212e-13
2022-02-03 06:03:30,70.218,-164.677,499736.100,2.4891654e-13
2022-02-03 06:03:40,70.851,-164.617,499704.307,2.4170252e-13
2022-02-03 06:03:50,71.484,-164.552,499670.509,2.2933129e-13
2022-02-03 06:04:00,72.116,-164.478,499634.666,2.1458237e-13
2022-02-03 06:04:10,72.749,-164.397,499596.739,2.0264637e-13
2022-02-03 06:04:20,73.382,-164.307,499556.689,1.949156e-13
2022-02-03 06:04:30,74.014,-164.206,499514.481,1.9093135e-13
2022-02-03 06:04:40,74.646,-164.094,499470.078,1.9156358e-13
2022-02-03 06:04:50,75.278,-163.970,499423.448,1.9580915e-13
2022-02-03 06:05:00,75.910,-163.830,499374.560,2.0297624e-13
2022-02-03 06:05:10,76.542,-163.674,499323.384,2.0876436e-13
2022-02-03 06:05:20,77.174,-163.499,499269.891,2.1323604e-13
2022-02-03 06:05:30,77.805,-163.302,499214.054,2.1471725e-13
2022-02-03 06:05:40,78.437,-163.079,499155.850,2.1234482e-13
2022-02-03 06:05:50,79.067,-162.826,499095.256,2.0783289e-13
2022-02-03 06:06:00,79.698,-162.538,499032.250,2.0779084e-13
2022-02-03 06:06:10,80.328,-162.207,498966.813,2.1666911e-13
2022-02-03 06:06:20,80.958,-161.824,498898.927,2.3336008e-13
2022-02-03 06:06:30,81.587,-161.379,498828.577,2.5186989e-13
2022-02-03 06:06:40,82.216,-160.855,498755.749,2.6994187e-13
2022-02-03 06:06:50,82.843,-160.233,498680.431,2.8552025e-13
2022-02-03 06:07:00,83.470,-159.484,498602.612,3.0139297e-13
2022-02-03 06:07:10,84.095,-158.568,498522.284,3.1842186e-13
2022-02-03 06:07:20,84.718,-157.427,498439.440,3.3762651e-13
2022-02-03 06:07:30,85.338,-155.971,498354.076,3.4907404e-13
2022-02-03 06:07:40,85.954,-154.058,498266.188,3.5742494e-13
2022-02-03 06:07:50,86.564,-151.450,498175.778,3.6333597e-13
2022-02-03 06:08:00,87.163,-147.712,498082.844,3.6332173e-13
2022-02-03 06:08:10,87.743,-141.995,497987.392,3.6132229e-13
2022-02-03 06:08:20,88.286,-132.482,497889.425,3.5647354e-13
2022-02-03 06:08:30,88.740,-115.234,497788.952,3.5215752e-13
2022-02-03 06:08:40,88.980,-85.307,497685.981,3.5514726e-13
2022-02-03 06:08:50,88.862,-51.761,497580.523,3.6127069e-13
2022-02-03 06:09:00,88.466,-30.217,497472.591,3.7461349e-13
2022-02-03 06:09:10,87.947,-18.488,497362.201,3.9529522e-13
2022-02-03 06:09:20,87.377,-11.676,497249.368,4.2067086e-13
2022-02-03 06:09:30,86.784,-7.347,497134.112,4.466611e-13
2022-02-03 06:09:40,86.177,-4.392,497016.453,4.6109877e-13
2022-02-03 06:09:50,85.563,-2.260,496896.414,4.6136284e-13
2022-02-03 06:10:00,84.944,-0.658,496774.019,4.4754354e-13
2022-02-03 06:10:10,84.321,0.586,496649.295,4.2867137e-13
2022-02-03 06:10:20,83.697,1.576,496522.270,4.0324175e-13
2022-02-03 06:10:30,83.070,2.381,496392.975,3.7874846e-13
2022-02-03 06:10:40,82.442,3.045,496261.441,3.5646075e-13
2022-02-03 06:10:50,81.814,3.602,496127.702,3.3845392e-13
2022-02-03 06:11:00,81.184,4.074,495991.795,3.2492452e-13
2022-02-03 06:11:10,80.554,4.479,495853.756,3.1705474e-13
2022-02-03 06:11:20,79.924,4.827,495713.627,3.1407692e-13
2022-02-03 06:11:30,79.292,5.131,495571.448,3.1272243e-13
2022-02-03 06:11:40,78.661,5.396,495427.262,3.1288051e-13
2022-02-03 06:11:50,78.029,5.629,495281.115,3.13565e-13
2022-02-03 06:12:00,77.397,5.835,495133.052,3.1521689e-13
2022-02-03 06:12:10,76.765,6.018,494983.124,3.1444065e-13
2022-02-03 06:12:20,76.132,6.181,494831.380,3.1304451e-13
2022-02-03 06:12:30,75.499,6.326,494677.872,3.0834279e-13
2022-02-03 06:12:40,74.866,6.456,494522.653,3.0024218e-13
2022-02-03 06:12:50,74.233,6.572,494365.781,2.9098057e-13
2022-02-03 06:13:00,73.600,6.676,494207.310,2.8803237e-13
2022-02-03 06:13:10,72.966,6.770,494047.302,2.9492885e-13
2022-02-03 06:13:20,72.333,6.855,493885.815,2.9996812e-13
2022-02-03 06:13:30,71.699,6.931,493722.913,2.9127852e-13
2022-02-03 06:13:40,71.065,6.999,493558.659,2.7407729e-13
2022-02-03 06:13:50,70.431,7.061,493393.119,2.5986932e-13
2022-02-03 06:14:00,69.797,7.116,493226.360,2.5213848e-13
2022-02-03 06:14:10,69.163,7.166,493058.451,2.5054966e-13
2022-02-03 06:14:20,68.528,7.210,492889.461,2.4978157e-13
2022-02-03 06:14:30,67.894,7.250,492719.461,2.4776395e-13
2022-02-03 06:14:40,67.259,7.285,492548.526,2.4546871e-13
2022-02-03 06:14:50,66.625,7.317,492376.727,2.4556002e-13
2022-02-03 06:15:00,65.990,7.345,492204.142,2.4606211e-13
2022-02-03 06:15:10,65.355,7.369,492030.846,2.4712822e-13
2022-02-03 06:15:20,64.720,7.390,491856.917,2.4835518e-13
2022-02-03 06:15:30,64.085,7.409,491682.433,2.4790347e-13
2022-02-03 06:15:40,63.450,7.425,491507.475,2.4624296e-13
2022-02-03 06:15:50,62.814,7.438,491332.124,2.4308816e-13
2022-02-03 06:16:00,62.179,7.449,491156.460,2.4232925e-13
2022-02-03 06:16:10,61.543,7.458,490980.568,2.4535637e-13
2022-02-03 06:16:20,60.908,7.464,490804.531,2.5155235e-13
2022-02-03 06:16:30,60.272,7.469,490628.435,2.5781798e-13
2022-02-03 06:16:40,59.636,7.472,490452.365,2.6354945e-13
2022-02-03 06:16:50,59.001,7.474,490276.409,2.6484421e-13
2022-02-03 06:17:00,58.365,7.473,490100.654,2.6561084e-13
2022-02-03 06:17:10,57.729,7.472,489925.189,2.6790182e-13
2022-02-03 06:17:20,57.092,7.469,489750.103,2.6992003e-13
2022-02-03 06:17:30,56.456,7.465,489575.486,2.7392973e-13
2022-02-03 06:17:40,55.820,7.459,489401.429,2.7530584e-13
2022-02-03 06:17:50,55.183,7.452,489228.022,2.7623658e-13
2022-02-03 06:18:00,54.547,7.445,489055.357,2.7786577e-13
2022-02-03 06:18:10,53.910,7.436,488883.527,2.8073732e-13
2022-02-03 06:18:20,53.274,7.426,488712.622,2.8252176e-13
2022-02-03 06:18:30,52.637,7.415,488542.737,2.8098288e-13
2022-02-03 06:18:40,52.000,7.403,488373.963,2.767282e-13
2022-02-03 06:18:50,51.363,7.391,488206.393,2.7066535e-13
2022-02-03 06:19:00,50.726,7.378,488040.122,2.6348039e-13
2022-02-03 06:19:10,50.089,7.364,487875.242,2.5622214e-13
2022-02-03 06:19:20,49.451,7.349,487711.848,2.4953847e-13
2022-02-03 06:19:30,48.814,7.333,487550.033,2.4386032e-13
2022-02-03 06:19:40,48.177,7.317,487389.892,2.3942924e-13
2022-02-03 06:19:50,47.539,7.301,487231.519,2.3271212e-13
2022-02-03 06:20:00,46.902,7.283,487075.008,2.2759826e-13
2022-02-03 06:20:10,46.264,7.265,486920.453,2.2353118e-13
2022-02-03 06:20:20,45.626,7.247,486767.950,2.2160799e-13
2022-02-03 06:20:30,44.988,7.228,486617.591,2.1896747e-13
2022-02-03 06:20:40,44.350,7.208,486469.471,2.1809939e-13
2022-02-03 06:20:50,43.712,7.188,486323.685,2.1802472e-13
2022-02-03 06:21:00,43.074,7.168,486180.324,2.1937714e-13
2022-02-03 06:21:10,42.436,7.147,486039.484,2.2079917e-13
2022-02-03 06:21:20,41.798,7.126,485901.257,2.2353375e-13
2022-02-03 06:21:30,41.159,7.104,485765.735,2.2768455e-13
2022-02-03 06:21:40,40.521,7.082,485633.010,2.3172561e-13
2022-02-03 06:21:50,39.882,7.060,485503.174,2.3630283e-13
2022-02-03 06:22:00,39.244,7.037,485376.317,2.3943471e-13
2022-02-03 06:22:10,38.605,7.014,485252.531,2.4080453e-13
2022-02-03 06:22:20,37.966,6.990,485131.903,2.4481779e-13
2022-02-03 06:22:30,37.327,6.967,485014.524,2.4514045e-13
2022-02-03 06:22:40,36.688,6.942,484900.481,2.4614362e-13
2022-02-03 06:22:50,36.049,6.918,484789.862,2.4810164e-13
2022-02-03 06:23:00,35.410,6.893,484682.754,2.4820867e-13
2022-02-03 06:23:10,34.771,6.869,484579.241,2.4885051e-13
2022-02-03 06:23:20,34.132,6.843,484479.410,2.4973915e-13
2022-02-03 06:23:30,33.493,6.818,484383.344,2.5139396e-13
2022-02-03 06:23:40,32.853,6.792,484291.126,2.5226469e-13
2022-02-03 06:23:50,32.214,6.766,484202.837,2.5245485e-13
2022-02-03 06:24:00,31.574,6.740,484118.559,2.5231512e-13
2022-02-03 06:24:10,30.935,6.714,484038.369,2.5165992e-13
2022-02-03 06:24:20,30.295,6.687,483962.345,2.5086512e-13
2022-02-03 06:24:30,29.655,6.661,483890.563,2.5062714e-13
2022-02-03 06:24:40,29.016,6.634,483823.098,2.5069091e-13
2022-02-03 06:24:50,28.376,6.607,483760.022,2.5169011e-13
2022-02-03 06:25:00,27.736,6.579,483701.406,2.5325323e-13
2022-02-03 06:25:10,27.096,6.552,483647.320,2.5444627e-13
2022-02-03 06:25:20,26.456,6.524,483597.831,2.5609243e-13
2022-02-03 06:25:30,25.816,6.497,483553.007,2.5870466e-13
2022-02-03 06:25:40,25.176,6.469,483512.911,2.6079874e-13
2022-02-03 06:25:50,24.536,6.441,483477.607,2.6228881e-13
2022-02-03 06:26:00,23.895,6.413,483447.156,2.6444875e-13
2022-02-03 06:26:10,23.255,6.384,483421.619,2.6623991e-13
2022-02-03 06:26:20,22.615,6.356,483401.054,2.6737842e-13
2022-02-03 06:26:30,21.975,6.327,483385.519,2.6802657e-13
2022-02-03 06:26:40,21.334,6.299,483375.068,2.6932117e-13
2022-02-03 06:26:50,20.694,6.270,483369.756,2.7107728e-13
2022-02-03 06:27:00,20.053,6.241,483369.634,2.7339853e-13
2022-02-03 06:27:10,19.413,6.212,483374.752,2.7524765e-13
2022-02-03 06:27:20,18.772,6.183,483385.158,2.7794771e-13
2022-02-03 06:27:30,18.132,6.153,483400.898,2.789001e-13
2022-02-03 06:27:40,17.491,6.124,483422.015,2.7965093e-13
2022-02-03 06:27:50,16.851,6.095,483448.552,2.810408e-13
2022-02-03 06:28:00,16.210,6.065,483480.548,2.8267447e-13
2022-02-03 06:28:10,15.569,6.036,483518.040,2.8344083e-13
2022-02-03 06:28:20,14.929,6.006,483561.064,2.8448233e-13
2022-02-03 06:28:30,14.288,5.976,483609.652,2.8522904e-13
2022-02-03 06:28:40,13.647,5.947,483663.836,2.8448192e-13
2022-02-03 06:28:50,13.006,5.917,483723.642,2.8492449e-13
2022-02-03 06:29:00,12.366,5.887,483789.098,2.8394093e-13
2022-02-03 06:29:10,11.725,5.857,483860.227,2.8124423e-13
2022-02-03 06:29:20,11.084,5.827,483937.051,2.7974791e-13
2022-02-03 06:29:30,10.443,5.797,484019.587,2.789804e-13
2022-02-03 06:29:40,9.803,5.767,484107.854,2.7874147e-13
2022-02-03 06:29:50,9.162,5.737,484201.865,2.7890408e-13
2022-02-03 06:30:00,8.521,5.707,484301.633,2.7856043e-13
2022-02-03 06:30:10,7.880,5.676,484407.167,2.7773868e-13
2022-02-03 06:30:20,7.240,5.646,484518.476,2.7743267e-13
2022-02-03 06:30:30,6.599,5.616,484635.565,2.7655733e-13
2022-02-03 06:30:40,5.958,5.585,484758.438,2.7570058e-13
2022-02-03 06:30:50,5.317,5.555,484887.095,2.7395438e-13
2022-02-03 06:31:00,4.677,5.525,485021.535,2.7023979e-13
2022-02-03 06:31:10,4.036,5.494,485161.755,2.6903403e-13
2022-02-03 06:31:20,3.395,5.464,485307.748,2.660659e-13
2022-02-03 06:31:30,2.754,5.433,485459.505,2.6425275e-13
2022-02-03 06:31:40,2.114,5.403,485617.017,2.6196782e-13
2022-02-03 06:31:50,1.473,5.372,485780.269,2.6080536e-13
2022-02-03 06:32:00,0.833,5.342,485949.245,2.5810925e-13
2022-02-03 06:32:10,0.192,5.312,486123.926,2.5714069e-13
2022-02-03 06:32:20,-0.448,5.281,486304.292,2.5470346e-13
2022-02-03 06:32:30,-1.089,5.251,486490.320,2.5326584e-13
2022-02-03 06:32:40,-1.729,5.220,486681.984,2.5137089e-13
2022-02-03 06:32:50,-2.370,5.190,486879.256,2.4961956e-13
2022-02-03 06:33:00,-3.010,5.159,487082.106,2.4957301e-13
2022-02-03 06:33:10,-3.650,5.129,487290.501,2.4921054e-13
2022-02-03 06:33:20,-4.291,5.098,487504.406,2.4924731e-13
2022-02-03 06:33:30,-4.931,5.068,487723.785,2.5006443e-13
2022-02-03 06:33:40,-5.571,5.038,487948.597,2.5158578e-13
2022-02-03 06:33:50,-6.211,5.007,488178.800,2.5161788e-13
2022-02-03 06:34:00,-6.851,4.977,488414.351,2.5157334e-13
2022-02-03 06:34:10,-7.491,4.947,488655.201,2.5226442e-13
2022-02-03 06:34:20,-8.131,4.916,488901.301,2.5255949e-13
2022-02-03 06:34:30,-8.771,4.886,489152.600,2.5265854e-13
2022-02-03 06:34:40,-9.411,4.856,489409.044,2.5220783e-13
