UTC,x,y,z,xv,yv,zv,accx,accy,accz,nc_accx,nc_accy,nc_accz,Computed Density,Unnamed: 14,latitude,longitude,altitude,AccelerometerDensity,NRLMSISE-00
2023-04-23 21:47:12,3545790.7874788046,-338157.94730037113,-5874505.099414018,6502.893359814126,-358.54992048985775,3938.1457576824114,,,,4.9081366526593235e-08,-2.7119786916163235e-08,1.8944112678553893e-07,9.128281447532677e-13,,-58.80069414295326,176.3952358871073,507468.28994978906,3.2068861e-12,1.2237369e-12
2023-04-23 21:47:27,3642841.158459313,-343489.35873083724,-5814623.927216661,6436.859741906997,-352.28864344780897,4045.825358058446,,,,-2.2232084617712644e-08,-1.4849857343790518e-08,1.7883976610733049e-07,4.97799062970456e-13,,-57.85174855528387,176.39269051477444,507247.7854289455,2.886836e-12,1.2258859e-12
2023-04-23 21:47:42,3738887.6902512303,-348726.1200835408,-5753135.894199286,6369.048156073486,-345.92991049524835,4152.39383597678,,,,1.1889663475983523e-08,2.5603815290153875e-08,1.2090859335955886e-07,4.831790948343194e-13,,-56.90260621094809,176.38706585427028,507022.24305376306,2.7756192e-12,1.2282996e-12
2023-04-23 21:47:57,3833903.803558584,-353866.777548836,-5690057.815042683,6299.476843540843,-339.4754528936004,4257.821752585835,,,,4.0464488648694896e-08,1.3931726328131333e-08,8.09588867056732e-08,5.048733314419218e-13,,-55.95326626995287,176.3786215879852,506791.8621504925,2.6103185e-12,1.2309605e-12
2023-04-23 21:48:12,3927863.290998253,-358909.91334124573,-5625407.089244362,6228.164685651686,-332.9270342983902,4362.080049339134,,,,8.7314849572806e-08,1.2609109201200397e-08,1.69000585970025e-07,1.0834732880205746e-12,,-55.00372785110961,176.36758938615282,506557.0200853448,2.5402514e-12,1.2338752e-12
2023-04-23 21:48:27,4020740.135518646,-363854.1274141302,-5559201.405859146,6155.130883460498,-326.28643303252574,4465.139863573409,,,,1.8693159020699568e-08,-2.0018227409046577e-08,1.598153511750411e-07,7.08980311170303e-13,,-54.05399005135217,176.3541766135756,506317.9246800561,2.392261e-12,1.2370528e-12
2023-04-23 21:48:42,4112508.709481423,-368698.05465203023,-5491459.027354391,6080.395276753859,-319.55545369434486,4566.972735853122,,,,-5.212668341414428e-08,-5.2979748366155384e-08,1.2504077595565377e-07,2.305490042122915e-13,,-53.10405200894197,176.3385694616636,506074.9607064964,2.3175203e-12,1.2405106e-12
2023-04-23 21:48:57,4203143.585217324,-373440.34802627034,-5422198.499746963,6003.978022349965,-312.7359142249884,4667.550414239482,,,,-8.513978855262394e-09,-3.1694240232305055e-08,3.1418553092521506e-08,8.956370326070686e-14,,-52.153912895912,176.32093559105436,505828.34268840146,2.1760009e-12,1.2442201e-12
2023-04-23 21:49:12,4292619.745520153,-378079.6979241285,-5351438.929839225,5925.8999064613245,-305.8296596613819,4766.845073552935,,,,1.468839396778776e-07,-9.419356911122281e-08,6.051721523903097e-08,1.0067539315112424e-12,,-51.20357195970638,176.30142638745858,505578.46291588974,2.1100522e-12,1.2482094e-12
2023-04-23 21:49:27,4380912.3826892385,-382614.8133227103,-5279199.701495929,5846.182029001014,-298.8385513450949,4864.829107005467,,,,1.268796827602614e-07,-5.895352972462575e-08,1.0364919145189333e-07,1.071256931340254e-12,,-50.25302852220622,176.28017891140783,505325.5427517047,1.9999034e-12,1.25249e-12
2023-04-23 21:49:42,4467997.116582939,-387044.44014247647,-5205500.746045893,5764.846115290022,-291.764488740492,4961.475354615999,,,,-6.543758424015779e-08,-5.395635049865173e-10,3.140834321513353e-07,1.0028398763002396e-12,,-49.302282028008165,176.25731757680137,505069.97982877184,1.9611972e-12,1.2570437e-12
2023-04-23 21:49:57,4553849.785770598,-391367.3432828535,-5130362.26521436,5681.914199326222,-284.6093904747618,5056.756890362458,,,,-6.768795124401096e-08,-3.456389896516754e-09,1.3925102670953038e-07,2.724888987795737e-13,,-48.35133202771197,176.2329555847658,504812.0000915862,1.913655e-12,1.2619063e-12
2023-04-23 21:50:12,4638446.676106441,-395582.3266157748,-5053804.994848214,5597.408924407081,-277.3752137035969,5150.6472772519555,,,,-9.617252327842608e-08,1.3756745409487792e-08,-1.6565840699200862e-07,-1.1829295000243229e-12,,-47.40017821547104,176.20719616917674,504552.00671247055,1.8996911e-12,1.2670678e-12
2023-04-23 21:50:27,4721764.301275847,-399688.2137742912,-4975849.933966108,5511.353228492129,-270.0639325166424,5243.120325020439,,,,9.734085093526801e-08,-2.2253685394435507e-08,-8.819794405923177e-08,6.715597205445448e-14,,-46.44882041405939,176.18013368435706,504290.230363332,1.8811136e-12,1.2725311e-12
2023-04-23 21:50:42,4803779.639003906,-403683.8684634166,-4896518.600152107,5423.7706188895045,-262.67755021084986,5334.150341290077,,,,4.251224643425644e-07,-8.911496307550949e-08,1.161767411161918e-07,2.497632776394334e-12,,-45.4972586120387,176.15185454976114,504027.07703085215,1.8788077e-12,1.2783124e-12
2023-04-23 21:50:57,4884469.90361929,-407568.1744789636,-4815832.766598698,5334.6848919003005,-255.2180859077894,5423.71188333984,,,,1.772640247921231e-07,-4.7399516533985775e-08,1.1063911298236917e-07,1.3196381776355265e-12,,-44.545492943594944,176.12243808523104,503762.7792460029,1.8866697e-12,1.2844171e-12
2023-04-23 21:51:12,4963812.791825253,-411340.0559079784,-4733814.710366624,5244.120430448813,-247.68759282020144,5511.780009189697,,,,-1.8593734996130706e-07,-2.3651249625444848e-08,3.1478533113471485e-07,6.505486111557273e-13,,-43.593523721888545,176.09195724275995,503497.7453525931,1.8899038e-12,1.2908245e-12
2023-04-23 21:51:27,5041786.245583134,-414998.4574335741,-4650486.9565965915,5152.101906828324,-240.0881416737222,5598.330045141185,,,,2.7494094112512357e-08,-7.46163819620449e-08,-2.534841225809714e-08,1.4749436596389662e-14,,-42.641351420113246,176.06047924288671,503232.20962651086,1.8928176e-12,1.2975593e-12
2023-04-23 21:51:42,5118368.70551201,-418542.365831898,-4565872.518880883,5058.654564184909,-232.4218391544044,5683.337889881116,,,,5.110517431461403e-08,-5.1675042245236114e-08,-3.2935099092412656e-07,-1.357580710984532e-12,,-41.68897670818902,176.02806613334823,502966.5815239725,1.8970249e-12,1.3046198e-12
2023-04-23 21:51:57,5193538.865839495,-421970.78902441944,-4479994.6503098905,4963.803913459623,-224.6908064837117,5766.779729821391,,,,2.5192449637501113e-07,-9.902324693555897e-08,-2.3817725569585946e-08,9.605687371765434e-13,,-40.736400422759445,175.9947752955823,502701.095212913,1.9002395e-12,1.3119973e-12
2023-04-23 21:52:12,5267275.936569595,-425282.7774208633,-4392877.073514847,4867.5759659206515,-216.89718706433683,5848.632329889007,,,,4.253434431333858e-07,-4.3950454609031915e-08,5.51192043118931e-08,2.0329458295858285e-12,,-39.783623586324126,175.96065988835113,502436.1584059184,1.8968803e-12,1.3196762e-12
2023-04-23 21:52:27,5339559.389140419,-428477.4028258127,-4304543.742092756,4769.996984818073,-209.04313239164352,5928.872736702721,,,,1.634314417131577e-07,-2.7009899428165344e-08,4.163003985979685e-08,8.733890383860528e-13,,-38.830647394735095,175.9257692442958,502172.00249954854,1.8981924e-12,1.3276705e-12
2023-04-23 21:52:42,5410369.224950102,-431553.7801350285,-4215019.063962833,4671.093741002392,-201.13080415045124,6007.47854513323,,,,1.7770904037206497e-07,-5.8720650564225714e-08,5.0989357625041976e-08,9.716366064926424e-13,,-37.87747325519302,175.89014922022605,501909.03185801907,1.9058201e-12,1.3359675e-12
2023-04-23 21:52:57,5479685.714459717,-434511.04599837225,-4124327.6697022542,4570.893262747773,-193.1623698404647,6084.427631359995,,,,2.92359922937635e-07,-8.687621622094355e-09,-7.173898453061156e-08,7.61959674518339e-13,,-36.92410275517288,175.85384251295517,501647.4737124773,1.9217666e-12,1.3445433e-12
2023-04-23 21:53:12,5547489.67442207,-437348.3809909318,-4032494.626197791,4469.423100422504,-185.1400100314747,6159.698448545637,,,,2.861586851921061e-07,-5.689250492935116e-08,1.1758821916174612e-07,1.7039254195607153e-12,,-35.97053768820689,175.81688893872055,501387.7282115432,1.9305279e-12,1.3533935e-12
2023-04-23 21:53:27,5613762.198224935,-440064.987532903,-3939545.2142356657,4366.711059694747,-177.0659158886669,6233.269748455384,,,,2.714913520662776e-07,2.087412587226112e-08,8.329411116392293e-08,1.438998315184911e-12,,-35.01678003119437,175.7793256901715,501130.0176425392,1.9505216e-12,1.3624936e-12
2023-04-23 21:53:42,5678484.939504246,-442660.1114996891,-3845505.133890318,4262.78544533801,-168.94230788872065,6305.120900281782,,,,1.616645946000972e-07,9.075242701772625e-08,2.91813266883878e-08,7.254984663600438e-13,,-34.06283198003287,175.74118756938358,500874.7365776257,1.9544915e-12,1.371824e-12
2023-04-23 21:53:57,5741639.836167375,-445133.02094079833,-3750400.289954576,4157.6748027389285,-160.77142123530717,6375.231589743209,,,,3.789078402149926e-07,3.901365408509605e-08,-1.212195108735159e-07,6.722765007269138e-13,,-33.108695912598385,175.70250718579942,500622.1011287693,1.961015e-12,1.3813607e-12
2023-04-23 21:54:12,5803209.402959271,-447483.0291469512,-3654256.986806614,4051.408140631284,-152.5555207285724,6443.582151234069,,,,5.116090777690374e-07,-1.1418355150283332e-08,-1.2440542995761916e-07,1.0750121664946853e-12,,-32.154374406635156,175.66331513683843,500372.5006115466,1.9658718e-12,1.3911026e-12
2023-04-23 21:54:27,5863176.445845697,-449709.47225552413,-3557101.7237517447,3944.014691229499,-144.29688312460362,6510.153245651212,,,,5.290433362503677e-07,-1.2988224562526798e-07,5.4852098863023e-08,2.0816534035742568e-12,,-31.199870219134787,175.62364017487428,500126.1449801488,1.97657e-12,1.40096e-12
2023-04-23 21:54:42,5921524.3588380795,-451811.7325493069,-3458961.3802184965,3835.5241173234294,-135.99780340677887,6574.926191225207,,,,4.143878733486872e-07,-1.7408348007563745e-07,1.712831272371318e-07,2.316289331703454e-12,,-30.2451863137034,175.58350935338174,499883.41484649584,1.9823843e-12,1.4109753e-12
2023-04-23 21:54:57,5978236.833455926,-453789.2152667713,-3359863.020877047,3725.9662932338424,-127.66058441035406,6637.882636985317,,,,3.354128885746377e-07,-1.4274626813914892e-07,1.1747908423842548e-07,1.731325377858187e-12,,-29.29032583198519,175.5429481707844,499644.5103761142,1.9895776e-12,1.4210591e-12
2023-04-23 21:55:12,6033298.1632053815,-455641.3713237054,-3259834.071240971,3615.371508829743,-119.28754215080605,6699.004897821842,,,,3.420158538602891e-07,-5.7861329172403955e-08,1.2665957260793448e-07,1.7685263791125732e-12,,-28.335292117036232,175.50198069891263,499409.802899617,1.9904799e-12,1.4312082e-12
2023-04-23 21:55:27,6086692.945632174,-457367.6747003296,-3158902.1319352584,3503.770256906108,-110.88099882383388,6758.275626014151,,,,3.956806668981017e-07,1.837519103542462e-08,1.5277678011571538e-07,2.0430899254513097e-12,,-27.380088683991,175.4606296942345,499179.4826306786,1.9874715e-12,1.44138e-12
2023-04-23 21:55:42,6138406.392453694,-458967.64595727826,-3057095.1431871783,3391.1934264135707,-102.44328816580663,6815.678157536815,,,,2.8492361892062945e-07,1.9709324061700784e-08,2.5387729651882296e-07,2.278268462863206e-12,,-26.424719236618333,175.41891669958548,498953.909950525,1.9833065e-12,1.4515469e-12
2023-04-23 21:55:57,6188424.025168483,-460440.8291464713,-2954441.2101273458,3277.6720970187025,-93.97675035245815,6871.196175364473,,,,3.442797931185737e-07,2.704723323088132e-08,1.5795327401590953e-07,1.8690518540540645e-12,,-25.469187646173523,175.37686213889523,498733.26324841025,1.9743294e-12,1.461647e-12
2023-04-23 21:56:12,6236731.990227998,-461786.8157045568,-2850968.757897491,3163.237715096181,-85.48373977631312,6924.814066776833,,,,3.872841061181021e-07,3.78335767159399e-08,-8.041196331021183e-08,5.610923568892679e-13,,-24.513497976418048,175.3344854000553,498517.8904306826,1.9741724e-12,1.4716742e-12
2023-04-23 21:56:27,6283316.749301687,-463005.2206223049,-2746706.365958451,3047.9219012279555,-76.96661749998356,6976.516569772819,,,,5.460495335896098e-07,-9.336176276519835e-11,3.8341652519591214e-08,1.6318456401175525e-12,,-23.557654451368467,175.29180491984272,498307.9564190773,1.9820747e-12,1.4815564e-12
2023-04-23 21:56:42,6328165.399978056,-464095.7057222456,-2641682.911036369,2931.7566061169528,-68.42775704964137,7026.289120923243,,,,7.744424985745013e-07,1.4674359394284409e-08,2.084812891212096e-07,3.1552003009036984e-12,,-22.601661466277275,175.24883826037083,498103.79452868504,1.9832449e-12,1.4912978e-12
2023-04-23 21:56:57,6371265.360285767,-465057.95652754634,-2535927.4137948207,2814.773947935173,-59.86953530042195,7074.117504158676,,,,5.286787887470723e-07,-5.01755759163558e-08,2.5668916192600477e-07,2.794413112798106e-12,,-21.645523570483917,175.2056021733857,497905.5545367828,1.9754034e-12,1.5008552e-12
2023-04-23 21:57:12,6412604.69409507,-465891.7065321624,-2429469.1733818026,2697.0063846099274,-51.29433005975429,7119.988194276928,,,,3.541759694414282e-07,-1.244546504741706e-07,4.1811446704898003e-07,3.328670545444588e-12,,-20.68924549635316,175.16211265792734,497713.5550797557,1.9674823e-12,1.5101821e-12
2023-04-23 21:57:27,6452171.790627978,-466596.7130793876,-2322337.622438661,2578.4865435631077,-42.70452006027401,7163.888022996762,,,,4.361140462094682e-07,-5.6695482641977435e-08,1.857636484636771e-07,2.0764428478176706e-12,,-19.7328321246955,175.1183850224765,497527.93063708424,1.9540099e-12,1.5192647e-12
2023-04-23 21:57:42,6489955.694671977,-467172.7809390822,-2214562.4490957092,2459.247390439614,-34.10248680314928,7205.804558853568,,,,3.2892698431652434e-07,7.820710745676251e-09,2.0874412953730825e-07,1.9541236398038905e-12,,-18.776288499573383,175.07443394090097,497348.983825647,1.9491825e-12,1.5280471e-12
2023-04-23 21:57:57,6525945.7813853305,-467619.73865457694,-2106173.463701572,2339.322046705705,-25.4906149862104,7245.725746845814,,,,4.238922279853341e-07,7.102216670329399e-08,3.037013498463637e-07,2.695492054214547e-12,,-17.81961980057498,175.030273501107,497176.8327988068,1.9403689e-12,1.5365457e-12
2023-04-23 21:58:12,6560132.091843902,-467937.4624365202,-1997200.7099891368,2218.7439188900744,-16.871299325403307,7283.640301007686,,,,3.852469010467985e-07,9.006747858641972e-08,2.950007251811826e-07,2.536195657397152e-12,,-16.86283135622608,174.98591725231273,497011.76507519913,1.9386182e-12,1.5447219e-12
2023-04-23 21:58:27,6592505.001921178,-468125.8524638829,-1887674.3427697471,2097.5465475003907,-8.2469383782002,7319.537319799451,,,,3.972452891076728e-07,9.061351113892613e-09,2.543783002018074e-07,2.276751607189217e-12,,-15.905928621036146,174.94137824570933,496853.8834262901,1.940599e-12,1.5525438e-12
2023-04-23 21:58:42,6623055.560763509,-468184.8571216083,-1777624.7277843,1975.7637238978157,0.3800639499375621,7353.406670349991,,,,4.319913031736178e-07,-4.2391992249868344e-08,3.484069241999066e-07,2.88530830089786e-12,,-14.94891718985806,174.89666907277743,496703.4591646976,1.9425419e-12,1.5600174e-12
2023-04-23 21:58:57,6651775.155918677,-468114.448912042,-1667082.3301205542,1853.4293595466784,9.00730250626078,7385.23860866577,,,,4.944603784196033e-07,-7.042419725156179e-08,3.195186737414702e-07,2.7668454362299367e-12,,-13.991802770650816,174.85180190363383,496560.57806421653,1.9515491e-12,1.5671285e-12
2023-04-23 21:59:12,6678655.855267332,-467914.6486011656,-1556077.8013241638,1730.577595470515,17.6323724968581,7415.024177594949,,,,2.4247632346430237e-07,-4.8110630923581255e-08,3.614057122458547e-07,2.617632668726537e-12,,-13.034591186756126,174.80678852156024,496425.4936793876,1.9553228e-12,1.5738583e-12
2023-04-23 21:59:27,6703690.068488812,-467585.5008860395,-1444641.880403643,1607.2426741246095,26.25287038447568,7442.754818597004,,,,3.818715832437647e-07,-4.7404733805045396e-08,3.320829919939428e-07,2.605111028800271e-12,,-12.077288360171046,174.76164035867393,496298.2735828953,1.9568271e-12,1.5802125e-12
2023-04-23 21:59:42,6726870.892124368,-467127.0979244042,-1332805.4697610491,1483.4590141320482,34.86639729965193,7468.422780734963,,,,4.206411574614322e-07,-6.865924684351654e-08,1.1328746762906405e-07,1.2394283600801249e-12,,-11.119900315564909,174.7163685317743,496179.153163,1.953873e-12,1.5861725e-12
2023-04-23 21:59:57,6748191.767320376,-466539.5559041282,-1220599.547448679,1359.2611097988322,43.47055677831649,7492.020710277993,,,,4.891420513075673e-07,-6.231908200593494e-08,3.183481407376121e-07,2.5736955213460024e-12,,-10.162433163222593,174.670983866332,496068.18135127984,1.9360779e-12,1.5917697e-12
2023-04-23 22:00:12,6767646.826781821,-465823.03967291146,-1108055.2307262458,1234.6835819948224,52.06295731017182,7513.542034716254,,,,5.767860589145357e-07,-7.154948866716637e-08,4.306356016225976e-07,3.331116905573144e-12,,-9.204893096852908,174.6254969192395,495965.57395866554,1.9239004e-12,1.5970032e-12
2023-04-23 22:00:27,6785230.54973211,-464977.7379938507,-995203.7006751692,1109.7611152687505,60.64120914230584,7532.980567370328,,,,3.91528406140651e-07,-5.56495560743997e-08,4.117683063409317e-07,2.9839790027367325e-12,,-8.247286383070724,174.57991801139303,495871.3595006691,1.8985247e-12,1.6018392e-12
2023-04-23 22:00:42,6800938.109909714,-464003.8866317968,-882076.2544562897,984.5285223209934,69.20292459757607,7550.33088366144,,,,2.955956581729424e-07,-1.9042661669743666e-08,4.327544984583654e-07,3.0043910582665636e-12,,-7.289619362677885,174.53425725971076,495785.7316262943,1.8843561e-12,1.6063617e-12
2023-04-23 22:00:57,6814765.029406176,-462901.7451372556,-768704.2414563834,859.0206772500609,77.74571794339855,7565.5879451573965,,,,3.850404652894213e-07,-2.844803304036248e-08,3.512767302593645e-07,2.5220490294521946e-12,,-6.331898437102168,174.48852459566788,495708.69623544544,1.8542581e-12,1.6105235e-12
2023-04-23 22:01:12,6826707.529210236,-461671.6212015997,-655119.1038865539,733.2725715953516,86.26720914965473,7578.747495911692,,,,3.619125195086781e-07,-3.8289822312798094e-08,3.721216406127326e-07,2.6032314393944864e-12,,-5.37413006872478,174.4427297844579,495640.4250001408,1.8418032e-12,1.6143575e-12
2023-04-23 22:01:27,6836762.180479672,-460313.8464578702,-541352.3245451933,607.3192473508864,94.76502201022208,7589.80567330735,,,,3.5191324876393537e-07,-5.5105586871384566e-08,4.1643812054292795e-07,2.845523819434883e-12,,-4.416320768117105,174.3968824504472,495580.90182021377,1.8202885e-12,1.6178837e-12
2023-04-23 22:01:42,6844926.256151188,-458828.80016491574,-427435.4557555228,481.19583088828193,103.23678991249682,7598.759405559847,,,,2.9817328517367514e-07,-7.907179644384146e-08,4.212773923040203e-07,2.817906514902269e-12,,-3.4584770953412396,174.35099209933688,495530.2762275516,1.8102098e-12,1.6211275e-12
2023-04-23 22:01:57,6851197.380586498,-457216.8850712557,-313400.07860153157,354.9374846696534,111.68015078575137,7605.606016926662,,,,3.29243309948879e-07,-6.49809109853905e-08,3.87410735658289e-07,2.58110521253682e-12,,-2.5006056451208027,174.30506814264774,495488.5097731699,1.7920518e-12,1.6241133e-12
2023-04-23 22:02:12,6855573.88206843,-455478.5502582841,-199277.8196854549,228.57943114151223,120.09275113324364,7610.343625000856,,,,3.348271420122728e-07,-3.902301737301883e-08,4.262679396405123e-07,2.800532185817203e-12,,-1.5427130447956554,174.25911992459112,495455.7295071159,1.7833359e-12,1.6268453e-12
2023-04-23 22:02:27,6858054.441168084,-453614.2683372505,-85100.32245723641,102.15691663266942,128.4722421011937,7612.970745565468,,,,3.5129221309659897e-07,-4.2797111632353335e-08,4.435243479844475e-07,2.87745231593237e-12,,-0.5848059422186737,174.21315673566988,495431.8744105905,1.7664963e-12,1.6293382e-12
2023-04-23 22:02:42,6858638.44368852,-451624.5597059516,29100.747760590384,-24.294776983262828,136.81628483368428,7613.486693827891,,,,2.541758359342339e-07,-3.344446464215167e-08,4.731496744056485e-07,3.0333464635879794e-12,,0.3731089955972292,174.1671878257388,495417.04908500426,1.7593704e-12,1.6314347e-12
2023-04-23 22:02:57,6857325.6282724235,-449509.9682270037,143293.72080733278,-150.74035763759883,145.12254664632866,7611.891186503653,,,,2.927382531936473e-07,-3.9370045112896435e-08,4.318861417107467e-07,2.734520135332258e-12,,1.331025095826256,174.12122243114288,495411.17011425376,1.7435123e-12,1.6330616e-12
2023-04-23 22:03:12,6854116.439689018,-447271.08383575536,257446.9290422504,-277.14452802616086,153.38870954299958,7608.184746916483,,,,2.393499833885926e-07,-3.613695853665888e-08,4.101465606587418e-07,2.574872178737128e-12,,2.2889356856673513,174.07526979971365,495414.3200764617,1.7347169e-12,1.6345487e-12
2023-04-23 22:03:27,6849011.6756201405,-444908.5194516304,371528.7121532418,-403.4719974310047,161.6124633126106,7602.36830154042,,,,2.930417117852358e-07,-3.185810726336058e-08,4.7081832593720563e-07,2.919027588270107e-12,,3.246834102143993,174.02933920891402,495426.39360200433,1.7196862e-12,1.635913e-12
2023-04-23 22:03:42,6842012.839271551,-442422.9338576214,485507.43662280834,-529.6875067146092,169.79151419597673,7594.443582842555,,,,2.466825215208246e-07,-3.206353005325013e-08,4.6451466140240427e-07,2.864714276556723e-12,,4.204713700313002,173.98343998664745,495447.45124181546,1.7124411e-12,1.6371901e-12
2023-04-23 22:03:57,6833121.786277718,-439815.0088242014,599351.488209613,-655.7558194506007,177.92357714106623,7584.412723783262,,,,2.037852269154428e-07,-4.546195941923514e-08,4.767497119306796e-07,2.934428256312371e-12,,5.1625678589210695,173.93758152980877,495477.3656493459,1.7004033e-12,1.63841e-12
2023-04-23 22:04:12,6822341.07646402,-437085.4722081978,713029.3029823633,-781.6417584767647,186.0063854725582,7572.278653303076,,,,1.7238116356566024e-07,-4.4624021922068386e-08,4.846021283144708e-07,2.978685883014349e-12,,6.120389986603395,173.89177332160298,495516.1754700988,1.6938749e-12,1.6395923e-12
2023-04-23 22:04:27,6809673.621227533,-434235.0744837108,826509.3482102461,-907.3101813415273,194.03768213433924,7558.044698118381,,,,2.078790100057404e-07,-3.2566774832432095e-08,4.5748620181029764e-07,2.7561142444685137e-12,,7.078173529436413,173.84602495778788,495563.7315508551,1.6794678e-12,1.6407616e-12
2023-04-23 22:04:42,6795123.034061213,-431264.6105075778,939760.1656543204,-1032.7260251717153,202.0152301704142,7541.714980068772,,,,1.8136865520546053e-07,-2.3126004999873828e-08,4.884411572980696e-07,2.9495349145794697e-12,,8.035911981223032,173.8003461736948,495620.0508428421,1.6740799e-12,1.6419391e-12
2023-04-23 22:04:57,6778693.278812444,-428174.8974324011,1052750.3403929202,-1157.8542740842588,209.93680310897383,7523.294019692827,,,,2.457956504997583e-07,-3.679480331530982e-08,4.943391831435662e-07,2.894937960448459e-12,,8.993598888599092,173.75474686238172,495684.96277083154,1.6693926e-12,1.6431363e-12
2023-04-23 22:05:12,6760389.018650425,-424966.7972111056,1165448.5562816046,-1282.660020578096,217.80019631483248,7502.78713720184,,,,1.5575291101299626e-07,-4.032050882063487e-08,5.087052896701749e-07,3.048098417682609e-12,,9.951227864663926,173.70923709425506,495758.4633970375,1.668746e-12,1.644366e-12
2023-04-23 22:05:27,6740215.265437763,-421641.1937688951,1277823.552368361,-1407.108420689761,225.6032166514506,7480.200052280166,,,,1.9844219600884117e-07,-3.2494921642367565e-08,5.318320275282673e-07,3.118896796383005e-12,,10.90879258864317,173.66382714540035,495840.3615800715,1.6733753e-12,1.6456761e-12
2023-04-23 22:05:42,6718177.726488862,-418199.0141197665,1389844.1896936635,-1531.1647762241612,233.34369514024957,7455.539282831695,,,,1.3375010254890185e-07,-3.047543561951471e-08,4.623290372762767e-07,2.7331450072787106e-12,,11.866286817111831,173.61852752786996,495930.63286903035,1.6786154e-12,1.6470561e-12
2023-04-23 22:05:57,6694282.455648469,-414641.2068839453,1501479.3963955746,-1654.7944708939572,241.01947482484331,7428.811742118638,,,,1.7081580594435766e-07,-2.3192015419226664e-08,5.181060231951307e-07,3.0085168685220106e-12,,12.823704386716107,173.57334901160627,496029.0658949694,1.6958277e-12,1.6485255e-12
2023-04-23 22:06:12,6668536.197430941,-410968.7640177771,1612698.2470100175,-1777.9630702744605,248.62842267965544,7400.025126616947,,,,1.850973010419921e-07,-1.7278290131983454e-08,5.039911423754262e-07,2.869772362111715e-12,,13.78103923304197,173.5283026487632,496135.6163797593,1.704059e-12,1.6501156e-12
2023-04-23 22:06:27,6640946.040281393,-407182.69881712,1723469.8949537678,-1900.6362358376184,256.16841799566333,7369.187519891616,,,,1.358859922362399e-07,-2.1998779686782658e-08,5.442346107109586e-07,3.1659462908704336e-12,,14.738285384923458,173.4833998056237,496250.0535140712,1.7338069e-12,1.6518228e-12
2023-04-23 22:06:42,6611519.75769836,-403284.06659976376,1833763.6627691344,-2022.7798307792975,263.6373653992519,7336.307770650099,,,,1.1165141167168713e-07,8.93823265402105e-09,5.910334843761689e-07,3.475195148758848e-12,,15.695436979276522,173.43865219555423,496372.3136363327,1.7543961e-12,1.6536684e-12
2023-04-23 22:06:57,6580265.463870353,-399273.94349879795,1943548.963376604,-2144.3598225484902,271.0331835441285,7301.395109891118,,,,1.204909612084748e-07,-3.1884623830080723e-09,5.457997360736044e-07,3.148754565616116e-12,,16.652488258193248,173.39407191075068,496502.1466792348,1.806356e-12,1.6556542e-12
2023-04-23 22:07:12,6547191.950692364,-395153.446886582,2052795.4020838407,-2265.342393882779,278.35382185788444,7264.459532636003,,,,1.1599432525599696e-08,-4.8166128308047014e-08,5.540352425725814e-07,3.367650450704056e-12,,17.609433589158733,173.3496714572775,496639.4691307772,1.8346046e-12,1.6577482e-12
2023-04-23 22:07:27,6512308.347698058,-390923.71461788943,2161472.6860959353,-2385.693843467047,285.59724509214027,7225.511416577626,,,,5.8525264634567975e-08,-5.1218584817824826e-08,5.580281281503119e-07,3.277404853195752e-12,,18.56626745653008,173.3054637913268,496784.0118986316,1.8905337e-12,1.6600367e-12
2023-04-23 22:07:42,6475624.457269348,-386585.92523788114,2269550.7378205177,-2505.3807184867974,292.76144852074964,7184.561906072442,,,,-8.04720734493003e-10,-4.8356008919281386e-08,5.042494866103198e-07,3.051661032248779e-12,,19.522984476841152,173.26146235797734,496935.67500212474,1.9209279e-12,1.66245e-12
2023-04-23 22:07:57,6437150.415622587,-382141.2772331752,2376999.5930315778,-2624.3696996604567,299.8444420383183,7141.622525500675,,,,6.38341992598157e-08,-2.8426647424861784e-08,5.516615266820679e-07,3.1815275243832737e-12,,20.47957939466561,173.21768113506144,497094.1733872437,1.9809375e-12,1.6649738e-12
2023-04-23 22:08:12,6396897.0214636605,-377591.00816583086,2483789.5257660067,-2742.627753337512,306.8442635002303,7096.705552674016,,,,5.0149751906758424e-08,1.7911879202081591e-09,5.614659190911198e-07,3.2526165226470665e-12,,21.43604710902493,173.1741346818973,497259.3893589464,2.0086445e-12,1.667648e-12
2023-04-23 22:08:27,6354875.402910166,-372936.3751275745,2589890.934583048,-2860.121995570586,313.75896597787386,7049.823637896708,,,,4.410968834633877e-08,-3.6879106435350195e-08,6.199563942210773e-07,3.578604495956659e-12,,22.392382658011886,173.13083818414722,497431.020540676,2.0577151e-12,1.6704181e-12
2023-04-23 22:08:42,6311097.343237033,-368178.6742533609,2695274.477868445,-2976.8198555937624,320.58663544587836,7000.9901680117255,,,,-6.808958108450724e-08,-5.4197177246084756e-08,5.463764565227791e-07,3.390407855100035e-12,,23.348581236140483,173.08780750273846,497608.93349044747,2.0844143e-12,1.6733248e-12
2023-04-23 22:08:57,6265574.950782197,-363319.22075024585,2799910.9497454525,-3092.6889261969213,327.32537546706914,6950.218893092783,,,,-6.320522771829928e-08,-5.231166355645912e-08,5.708579333685293e-07,3.5052586040103368e-12,,24.30463818698795,173.0450592337975,497792.810964406,2.1340292e-12,1.6762798e-12
