,Epoch,x,y,z,xv,yv,zv,accx,accy,accz,JB08 Density,DTM2000 Density,NRLMSISE00 Density,Accelerometer Density,Computed Density
1855,2023-05-05 07:44:12,5199367.965036601,-563868.9400594962,-4468185.680457302,4932.363864519114,-355.5165358018408,5776.997701503581,-1.2776561717625423e-06,-1.0584271425017013e-05,1.1150722149403742e-07,4.506353526182214e-13,7.109383367664712e-13,6.778162354033112e-13,-1.6089340006730463e-12,-1.1275911856848314e-12
1856,2023-05-05 07:44:27,5272634.752723814,-569123.8680273029,-4380918.2947429195,4836.318020087717,-345.12451775565194,5858.3854269388075,-1.2754111520585741e-06,-1.0584328954095223e-05,1.0730833704894653e-07,4.5428433480289223e-13,7.154509076596862e-13,6.842382119123415e-13,-1.601931911850309e-12,-9.234943374384445e-13
1857,2023-05-05 07:44:42,5344450.812248948,-574222.1969209368,-4292442.165796893,4738.933421988698,-334.6366829528615,5938.1634834799615,-1.2730816454695285e-06,-1.0584515229313914e-05,1.0294288208221365e-07,4.579902615313719e-13,7.200687145678133e-13,6.908504995413614e-13,-1.5958974170366846e-12,-9.623984599470978e-13
1858,2023-05-05 07:44:57,5414796.193900195,-579162.5035218191,-4202781.550772118,4640.236520228796,-324.05588595747395,6016.309583717914,-1.2707090293588531e-06,-1.0584557984109396e-05,9.83548022082446e-08,4.61750674885442e-13,7.247972986780679e-13,6.976412281672815e-13,-1.5914077114821848e-12,-8.2883358861696e-13
1859,2023-05-05 07:45:12,5483651.481746796,-583943.4225519596,-4111961.146657046,4540.254252774848,-313.3850161891389,6092.802018832337,-1.268168544457086e-06,-1.0584548168510554e-05,9.391493731575214e-08,4.655616861751891e-13,7.296403883293608e-13,7.045964837965129e-13,-1.5860831046341047e-12,-8.651531124172481e-13
1860,2023-05-05 07:45:27,5550997.530433347,-588563.6177498068,-4020005.866071739,4439.013797899072,-302.6269808502613,6167.619371811229,-1.2655855476678107e-06,-1.0584715698121589e-05,8.975685481691656e-08,4.69420594172315e-13,7.346039032942126e-13,7.117042582040112e-13,-1.5796443517117713e-12,-1.0556371035900748e-12
1861,2023-05-05 07:45:42,5616815.743124808,-593021.8109789763,-3926941.0443271943,4336.542807135129,-291.78472341861846,6240.740814287057,-1.26297767951552e-06,-1.0585051594248049e-05,8.582945121557353e-08,4.733232391402569e-13,7.396919230445314e-13,7.189506234250508e-13,-1.5723874306737108e-12,-9.333843998905784e-13
1862,2023-05-05 07:45:57,5681087.800727289,-597316.7535410436,-3832792.2236052575,4232.869166022902,-280.86120549058427,6312.145815605962,-1.2604796091209763e-06,-1.0584531958397781e-05,8.232216353457345e-08,4.772666675509704e-13,7.449107396515978e-13,7.26323761941357e-13,-1.563989209352547e-12,-1.0274595157337025e-12
1863,2023-05-05 07:46:12,5743795.9465911435,-601447.2563642568,-3737585.350880247,4128.021222865748,-269.859424861547,6381.814447324332,-1.2570164564605176e-06,-1.0594930108215059e-05,7.796728265016531e-08,4.812464416972468e-13,7.502647543418707e-13,7.338100472547833e-13,-1.554728753123291e-12,-6.135840449880853e-13
1864,2023-05-05 07:46:27,5804922.708624885,-605412.1604371116,-3641346.570754264,4022.0275552177072,-258.7823964214142,6449.727087473192,-1.254825969614034e-06,-1.0580823190498196e-05,7.567980739133019e-08,4.852593512880218e-13,7.557605789318275e-13,7.413981524154437e-13,-1.544763675882756e-12,-9.810496549653141e-13
1865,2023-05-05 07:46:42,5864451.1905254405,-609210.3673624196,-3544102.4135480504,3914.917194872101,-247.63316723915625,6515.86473777189,-1.2518341958038697e-06,-1.0582610300315022e-05,7.184074581332637e-08,4.893006795688875e-13,7.614028600969609e-13,7.490750337446519e-13,-1.5373494233384912e-12,-9.210263791954113e-13
1866,2023-05-05 07:46:57,5922364.787372132,-612840.8093409898,-3445879.5979106273,3806.719395582006,-236.4147990392504,6580.208718263486,-1.2490852451279776e-06,-1.0582516301329882e-05,6.785358836095765e-08,4.933669561021194e-13,7.671984216129883e-13,7.568301066958003e-13,-1.5325063280628503e-12,-9.825735917732409e-13
1867,2023-05-05 07:47:12,5978647.483985461,-616302.4803513037,-3346705.2100854767,3697.4638447002862,-225.13037998913796,6642.740998597518,-1.2463798024728604e-06,-1.0582625924208246e-05,6.377374050769231e-08,4.97453166579331e-13,7.73151995372901e-13,7.646511103950423e-13,-1.5287964432074845e-12,-9.20624687979854e-13
1868,2023-05-05 07:47:27,6033283.5631197095,-619594.4053580824,-3246606.515051552,3587.1804398473973,-213.78301095979228,6703.443877379819,-1.243554705734656e-06,-1.0582713073571984e-05,6.005327505321964e-08,5.01555561398603e-13,7.792704290827599e-13,7.725283710773653e-13,-1.5231948775054112e-12,-8.011805826093623e-13
1869,2023-05-05 07:47:42,6086257.909523092,-622715.6714933325,-3145611.1251352215,3475.8994861144092,-202.3758171933485,6762.300319434911,-1.2406780406676009e-06,-1.0582941537686644e-05,5.674755123820868e-08,5.056688227038063e-13,7.855583432931965e-13,7.804505668218349e-13,-1.5155295638974773e-12,-6.282207054613133e-13
1870,2023-05-05 07:47:57,6137555.7119536735,-625665.397045797,-3043746.821281687,3363.651486439952,-190.91193616282044,6819.293626625959,-1.2378188811301562e-06,-1.0583067660261512e-05,5.3652177381568513e-08,5.097889161898652e-13,7.920223896538913e-13,7.884090599294491e-13,-1.5071730914926499e-12,-7.62596777178608e-13
1871,2023-05-05 07:48:12,6187162.773214956,-628442.7627638773,-2941041.7115640645,3250.4673276822805,-179.39452989357372,6874.407782751967,-1.235067444019772e-06,-1.0583250548644327e-05,5.0451333933188794e-08,5.139102063814423e-13,7.986668198482076e-13,7.963935497960284e-13,-1.500150019900048e-12,-8.283992411442186e-13
1872,2023-05-05 07:48:27,6235065.205884617,-631046.9811922965,-2837524.062440713,3136.3780821402315,-167.8267722245283,6927.627116129471,-1.232431595143637e-06,-1.0583389171096662e-05,4.6952887469291256e-08,5.180283544977016e-13,8.054978051330046e-13,8.043964809533773e-13,-1.495605411065617e-12,-6.669419463267966e-13
1873,2023-05-05 07:48:42,6281249.747591594,-633477.3296014041,-2733222.4467830444,3021.415179955335,-156.21185969647092,6978.936651209269,-1.2298399863580324e-06,-1.058347009318798e-05,4.3196999322738065e-08,5.221373818982739e-13,8.125189181950036e-13,8.124085889788373e-13,-1.4931192362002434e-12,-3.319320707744912e-13
1874,2023-05-05 07:48:57,6325703.451037274,-635733.117237707,-2628165.585475805,2905.6102242545794,-144.55299933725738,7028.3217640042685,-1.2269791313343792e-06,-1.0583735974424067e-05,3.967931215650951e-08,5.26232610525082e-13,8.197355188632786e-13,8.204233855811297e-13,-1.4889469477258942e-12,-4.4160540509367764e-13
1875,2023-05-05 07:49:12,6368414.004161581,-637813.7165267153,-2522382.4850440305,2788.9951522640604,-132.85341742115236,7075.768540641539,-1.2239408829987896e-06,-1.0583223148142646e-05,3.678406758807069e-08,5.303076714873099e-13,8.271501497906223e-13,8.28432604226257e-13,-1.4811584793989413e-12,-4.5004145415092373e-13
1876,2023-05-05 07:49:27,6409369.415110246,-639718.5321952654,-2415902.289319179,2671.6020617130807,-121.11634784916544,7121.263426308333,-1.2201578690346986e-06,-1.0590973369031401e-05,3.3754179343484843e-08,5.343574751546968e-13,8.347669882336936e-13,8.364307586098638e-13,-1.4720620601507173e-12,-3.8665291761870474e-13
1877,2023-05-05 07:49:42,6448558.337613655,-641447.0349964936,-2308754.405718117,2553.463358244633,-109.34503578287796,7164.793592318461,-1.2173575021472473e-06,-1.0591795495008886e-05,3.1333527612867565e-08,5.383751425810734e-13,8.425871429699137e-13,8.444104820668909e-13,-1.4627704216670808e-12,-4.298270471328054e-13
1878,2023-05-05 07:49:57,6485969.750163517,-642998.7281638457,-2200968.3681067177,2434.611593702332,-97.54273074089176,7206.346574630999,-1.214110394302163e-06,-1.0587250521095266e-05,2.873705034623521e-08,5.423549831478125e-13,8.506131919251702e-13,8.523671757910501e-13,-1.4544276950118068e-12,-1.6588517927851016e-13
1879,2023-05-05 07:50:12,6521593.284712145,-644373.178825704,-2092573.9525614865,2315.079596818549,-85.71268840931893,7245.910641659514,-1.2101831004165316e-06,-1.05880452810223e-05,2.5723917518151272e-08,5.462892942778692e-13,8.58844400150149e-13,8.602942696005245e-13,-1.4472649737674915e-12,-5.13312617751684e-13
1880,2023-05-05 07:50:27,6555418.902040669,-645569.9866316516,-1983601.0506808956,2194.9003288218696,-73.85816852771464,7283.474427061438,-1.2062338890897522e-06,-1.0588299901717778e-05,2.2617282306845547e-08,5.501711291044171e-13,8.672813302808889e-13,8.681879422896712e-13,-1.441286184764284e-12,-3.0223172797150065e-13
1881,2023-05-05 07:50:42,6587437.22478485,-646588.8174211392,-1874079.773940669,2074.10700403695,-61.98244088189566,7319.027293015215,-1.2023416566297078e-06,-1.0588699476695057e-05,1.97269907949805e-08,5.539901702690957e-13,8.759209604253123e-13,8.760422894033066e-13,-1.43466731390603e-12,1.5524162686289238e-13
1882,2023-05-05 07:50:57,6617639.208399746,-647429.3698846205,-1764040.3383346114,1952.732961465648,-50.08878217211692,7352.558966961559,-1.1985980128327514e-06,-1.0589034481192974e-05,1.6956421166289556e-08,5.577428578251092e-13,8.847613883595916e-13,8.838541313230746e-13,-1.4281343848774954e-12,-5.898171002643485e-14
1883,2023-05-05 07:51:12,6646016.477762964,-648091.4079266945,-1653513.158051612,1830.8117857225584,-38.18048671012406,7384.059908869301,-1.1948469462061498e-06,-1.0589383043867758e-05,1.4243028621621942e-08,5.61430365520199e-13,8.937968557121852e-13,8.91618100630542e-13,-1.4217717622784197e-12,7.015272822841555e-13
1884,2023-05-05 07:51:27,6672560.994219852,-648574.7283048149,-1542528.7407941853,1708.3771813566764,-26.260857436320123,7413.520952647053,-1.1911434352141422e-06,-1.0589659013282055e-05,1.1620278765779605e-08,5.650538475479014e-13,9.030225531495612e-13,8.993315378348273e-13,-1.4154448395248883e-12,-2.5785078114596693e-14
1885,2023-05-05 07:51:42,6697265.395564181,-648879.1939737117,-1431117.7701242664,1585.463087041851,-14.333214194246985,7440.933695434436,-1.187451379900033e-06,-1.0590020434681952e-05,9.092234548920358e-09,5.686121693512828e-13,9.124295487931957e-13,9.069895002464208e-13,-1.4090494095033353e-12,8.237773449914284e-14
1886,2023-05-05 07:51:57,6720122.659422127,-649004.7011980299,-1319311.0116882217,1462.103547980199,-2.40088208934322,7466.290123498144,-1.1838275283688218e-06,-1.0590177151095038e-05,6.573340028923572e-09,5.721054757417604e-13,9.220097064201066e-13,9.14589748051641e-13,-1.4031857178803702e-12,8.753819076333623e-14
1887,2023-05-05 07:52:12,6741126.446301075,-648951.2132848019,-1207139.3836107196,1338.3328013620496,9.532809628504676,7489.583016382197,-1.180385341591741e-06,-1.0590462506134914e-05,4.186920414819633e-09,5.7553208937873e-13,9.317505216603742e-13,9.221276797162437e-13,-1.3971702752622402e-12,-1.9090431864832372e-13
1888,2023-05-05 07:52:27,6760270.759388333,-648718.7267732039,-1094633.874116665,1214.185168129825,21.464531759167865,7510.805550688016,-1.1770380552210286e-06,-1.0590634802594637e-05,2.11229616133445e-09,5.788918600156776e-13,9.41640166378686e-13,9.296014098573643e-13,-1.3897035587332546e-12,3.404388494953979e-13
1889,2023-05-05 07:52:42,6777550.2897097105,-648307.3040886009,-981825.599353599,1089.6951122461223,33.39095944599604,7529.951697969277,-1.1736553427478057e-06,-1.0590893189540515e-05,2.3172108427239692e-10,5.821829314111239e-13,9.516622481394502e-13,9.37006644876811e-13,-1.381367932031654e-12,5.97207764143994e-13
1890,2023-05-05 07:52:57,6792960.073236448,-647717.0409038606,-868745.7338482962,964.8971597062648,45.30877074456191,7547.015826286425,-1.170084007841259e-06,-1.0591188179166576e-05,-1.5241334239746294e-09,5.854050795209753e-13,9.61800977893393e-13,9.443418359333781e-13,-1.3724806860683257e-12,7.31157949126602e-13
1891,2023-05-05 07:53:12,6806495.837883026,-646948.0999956736,-755425.5577218247,839.8259416162999,57.2146510158516,7561.993094774714,-1.1662039119858399e-06,-1.0591462600760453e-05,-3.3317933364967455e-09,5.885564145387525e-13,9.72035849873888e-13,9.516029873964158e-13,-1.3641364803672798e-12,-6.033888715255062e-13
1892,2023-05-05 07:53:27,6818153.658095476,-646000.6772797956,-641896.3976227987,714.5161331273512,69.10528984175093,7574.879053547161,-1.1619409711433736e-06,-1.0591778666969937e-05,-5.310526398038587e-09,5.916367460965329e-13,9.82346957777231e-13,9.587888947150213e-13,-1.3571551513559266e-12,-9.274232697535727e-14
1893,2023-05-05 07:53:42,6827930.302502757,-644875.0341244222,-528189.6607157215,589.0024804601215,80.97738638233112,7585.670025553076,-1.1575589909120711e-06,-1.0592206516848937e-05,-7.4081641274619615e-09,5.946442501720904e-13,9.92709624023425e-13,9.65895906552456e-13,-1.3514638198967486e-12,6.096135543018253e-13
1894,2023-05-05 07:53:57,6835822.8873047205,-643571.4648593644,-414336.78896686994,463.3197665553667,92.82764512827308,7594.362715825267,-1.1530415991088889e-06,-1.0592519317780852e-05,-9.572445282931246e-09,5.975788523089659e-13,1.0030998495917021e-12,9.72923217300054e-13,-1.3467421175865816e-12,9.690180177824512e-13
1895,2023-05-05 07:54:12,6841829.224801838,-642090.3302084577,-300369.2830337216,337.5028501644738,104.65278231451131,7600.954584894226,-1.1485204843583899e-06,-1.0592960153889951e-05,-1.1755516704303502e-08,6.00438855290634e-13,1.0134888842747882e-12,9.798675657804908e-13,-1.342777650311315e-12,1.7237788644467057e-12
1896,2023-05-05 07:54:27,6845947.476109009,-640432.0236729025,-186318.6670208155,211.58662619304073,116.44952151187648,7605.44347852476,-1.1440486012134093e-06,-1.0593291219623869e-05,-1.4185075292442087e-08,6.032243471008316e-13,1.0238488266560166e-12,9.86728584408415e-13,-1.3410220260878572e-12,3.5485752211149737e-13
1897,2023-05-05 07:54:42,6848176.501498222,-638597.0034693357,-72216.50012973268,85.60605835287572,128.2146038905314,7607.828027921209,-1.1394668704077495e-06,-1.0593609063646372e-05,-1.6733455470583445e-08,6.059337841742152e-13,1.034147129643815e-12,9.935034197914762e-13,-1.3406274570094559e-12,-3.300324055783083e-13
1898,2023-05-05 07:54:57,6848515.510923506,-636585.7603454276,41905.64670598525,-40.40386885918955,139.9447791872488,7608.107259106538,-1.1348960512914025e-06,-1.0593965264104027e-05,-1.9157015852873116e-08,6.085674373004158e-13,1.0443523782270885e-12,1.000192153660725e-12,-1.3400547726037148e-12,5.322584395313192e-13
1899,2023-05-05 07:55:12,6846964.413909961,-634398.8504575465,156016.19072199598,-166.40815661243806,151.6368138059088,7606.2809919387055,-1.130284314424367e-06,-1.0594313139259686e-05,-2.1555695804442317e-08,6.111239486497593e-13,1.0544287645869913e-12,1.0067923695637809e-12,-1.3399376827829288e-12,4.4928388768061467e-13
1900,2023-05-05 07:55:27,6843523.469877606,-632036.8623871962,270083.5493209967,-292.3718031091378,163.28747992349005,7602.34943718564,-1.1256053646446662e-06,-1.0594700860376195e-05,-2.3843125930262362e-08,6.136038018303042e-13,1.06434202476915e-12,1.013304619923138e-12,-1.339737967127776e-12,9.088453614737104e-13
1901,2023-05-05 07:55:42,6838193.638255064,-629500.4490077185,384076.1524046433,-418.25980901738114,174.89355614225775,7596.313575420203,-1.1209874789183483e-06,-1.0595039439733776e-05,-2.603619229015909e-08,6.160058459862816e-13,1.0740538754280085e-12,1.019726924963115e-12,-1.3395217806040325e-12,2.0974511804389536e-12
1902,2023-05-05 07:55:57,6830976.228584314,-626790.295240269,497962.4416013717,-544.0371755675526,186.45182437173003,7588.174777428587,-1.116305288021502e-06,-1.0595406289557452e-05,-2.8154260149723193e-08,6.183307905496849e-13,1.0835281091653957e-12,1.0260602847911456e-12,-1.339454721544601e-12,9.759061754770633e-13
1903,2023-05-05 07:56:12,6821873.250852148,-623907.149905418,611710.8929477779,-669.6689037733778,197.95907332514935,7577.935205045393,-1.1115129988022118e-06,-1.0595800009489003e-05,-3.026047646968224e-08,6.205776953066343e-13,1.0927249912872629e-12,1.0323031067657842e-12,-1.3399814517035035e-12,1.4864296269678689e-12
1904,2023-05-05 07:56:27,6810887.064841241,-620851.7939985766,725290.0061927272,-795.1200063170395,209.41209796831188,7565.597424135866,-1.1065891131702728e-06,-1.0596216782983178e-05,-3.230568305899141e-08,6.227474974803934e-13,1.1016075191183706e-12,1.0384567740005772e-12,-1.3408281128621346e-12,1.242342080567347e-12
1905,2023-05-05 07:56:42,6798020.729072957,-617625.0733151033,838668.3415260018,-920.3555427712018,220.80771147350325,7551.164825639469,-1.1015617514001634e-06,-1.0596616579036993e-05,-3.426025848017108e-08,6.24839477210363e-13,1.110135791926452e-12,1.0445200156858497e-12,-1.3418115001451417e-12,4.5064282644750963e-13
1906,2023-05-05 07:56:57,6783277.651178786,-614227.8654533585,951814.4951020848,-1045.3406119794952,232.14273764575887,7534.641209148181,-1.0965220384706893e-06,-1.0597249918094344e-05,-3.5773642856121106e-08,6.268548040385337e-13,1.1182733976124726e-12,1.0504945124559442e-12,-1.3406921442408271e-12,1.1996735265281605e-12
1907,2023-05-05 07:57:12,6766661.936492016,-610661.1104237589,1064697.1464933506,-1170.0404229789365,243.41402461462263,7516.031183789893,-1.0917468972228063e-06,-1.059631793092986e-05,-3.7123246795858955e-08,6.287929715811071e-13,1.1259817373291846e-12,1.056379200100345e-12,-1.3386148669468459e-12,1.4588345317317137e-12
1908,2023-05-05 07:57:27,6748178.038029224,-606925.7795974994,1177285.0232519165,-1294.4202459974822,254.61843285817147,7495.339757024391,-1.085096485762345e-06,-1.061362122781391e-05,-3.666880575832804e-08,6.306553755221754e-13,1.1332265376471324e-12,1.0621759334345754e-12,-1.3316267853861313e-12,1.9397014772785925e-12
1909,2023-05-05 07:57:42,6727831.101838345,-603022.9073768333,1289546.9614309862,-1418.4454858334752,265.75284792410537,7472.572720103152,-1.0810688313789816e-06,-1.0610143031165884e-05,-3.845545237543584e-08,6.324417377529191e-13,1.1399721525070276e-12,1.06788375722292e-12,-1.332402123870192e-12,1.9919685192087114e-12
1910,2023-05-05 07:57:57,6705626.619411305,-598953.5593506827,1401451.8570204645,-1542.081620033396,276.8141680074818,7447.7362555672735,-1.0782547421096288e-06,-1.059784932919922e-05,-4.103981405781925e-08,6.341536947051554e-13,1.1461881345644205e-12,1.073504598104786e-12,-1.3349166033821444e-12,1.6337329484716986e-12
1911,2023-05-05 07:58:12,6681570.770984642,-594718.862823587,1512968.7372559763,-1665.2942825659195,287.7993168231615,7420.837327324622,-1.0737765171658313e-06,-1.0599607103632065e-05,-4.205803500607799e-08,6.357912031237562e-13,1.1518434843676357e-12,1.0790374919244705e-12,-1.3332184639517617e-12,1.1540295363216865e-12
1912,2023-05-05 07:58:27,6655670.080000921,-590319.9757613222,1624066.7008705228,-1788.049193935905,298.7052318464477,7391.88328602134,-1.0696144900595027e-06,-1.0598545003485988e-05,-4.297580235879529e-08,6.373561413373164e-13,1.1569132485804626e-12,1.0844843114905304e-12,-1.330257415655685e-12,1.7694905156868642e-12
1913,2023-05-05 07:58:42,6627931.753982202,-585758.1170589931,1734715.0013408782,-1910.3122643707652,309.5288800746041,7360.882247889933,-1.0636460080602366e-06,-1.061057964989843e-05,-4.210573818672168e-08,6.388486952413486e-13,1.1613726945967509e-12,1.0898439497502496e-12,-1.3229147212870453e-12,1.710685982093615e-12
1914,2023-05-05 07:58:57,6598363.340910711,-581034.5358229232,1844882.9752230055,-2032.049500915364,320.26724445923674,7327.842707084016,-1.0600958117402689e-06,-1.0608086290259493e-05,-4.348844704886033e-08,6.40270977514099e-13,1.165203903614577e-12,1.095118094883406e-12,-1.3226178271970757e-12,1.9592590902870847e-12
1915,2023-05-05 07:59:12,6566973.066529846,-576150.5410749802,1954540.1366458435,-2153.227108161808,330.91734224735603,7292.773903855288,-1.0575809973948182e-06,-1.059970903610275e-05,-4.533295992159918e-08,6.416234048516354e-13,1.1683898699902557e-12,1.1003053883178796e-12,-1.3218952850910479e-12,2.5987433156954987e-12
1916,2023-05-05 07:59:27,6533769.494023849,-571107.4716118964,2063656.0939662256,-2273.811392711733,341.4762081142209,7255.685453406162,-1.0536660967213284e-06,-1.0599726392011248e-05,-4.598236070539406e-08,6.429083234247277e-13,1.1709210276436539e-12,1.1054072314314557e-12,-1.3188227678278893e-12,2.0202991644364097e-12
1917,2023-05-05 07:59:42,6498761.858579185,-565906.7254143165,2172200.6548795938,-2393.768871657642,351.9409121526754,7216.58772464382,-1.048703194000227e-06,-1.061151868582263e-05,-4.597654786412946e-08,6.441263690373878e-13,1.172789242673104e-12,1.110421905485472e-12,-1.3177510477287231e-12,1.7683414320196557e-12
1918,2023-05-05 07:59:57,6461959.729493443,-560549.7296613286,2280143.732673568,-2513.06617653652,362.30854150778146,7175.4914633473345,-1.044043301142941e-06,-1.061096745754134e-05,-4.595845355170403e-08,6.452801068872386e-13,1.1739942486543074e-12,1.1153504249764257e-12,-1.313041227156078e-12,1.8143259050154853e-12
1919,2023-05-05 08:00:12,6423373.3405065,-555037.9691418818,2387455.4636658644,-2631.6701861723873,372.5762161158838,7132.4081690785115,-1.0406440517163428e-06,-1.0604868721475757e-05,-4.794952216292711e-08,6.463703815452796e-13,1.1745375329960138e-12,1.1201906302972649e-12,-1.3164928867895696e-12,2.0388788227460884e-12
1920,2023-05-05 08:00:27,6383013.255892617,-549372.9573584527,2494106.101080419,-2749.5479096798085,382.7410733240099,7087.349715440833,-1.0363577110684953e-06,-1.0606350005530433e-05,-4.8224573777804954e-08,6.473999623435863e-13,1.1744286346444218e-12,1.1249430748198249e-12,-1.3142183892880895e-12,2.2004792907970687e-12
1921,2023-05-05 08:00:42,6340890.697621318,-543556.2650577661,2600066.1427359534,-2866.666630048496,392.8002873306311,7040.328718421698,-1.0329693629568655e-06,-1.0605130681606135e-05,-4.9057787014329465e-08,6.483698768597265e-13,1.1736789108486673e-12,1.1296050787821352e-12,-1.3127021088958081e-12,2.575983499262738e-12
1922,2023-05-05 08:00:57,6297017.214239288,-537589.4911105403,2705306.214410604,-2982.9937738578133,402.7510540008428,6991.358165099923,-1.0299556286356246e-06,-1.0606661290880882e-05,-4.966453620797283e-08,6.492830723395843e-13,1.1723076936246468e-12,1.1341766670897758e-12,-1.3100596722785921e-12,2.1860024764965563e-12
1923,2023-05-05 08:01:12,6251405.002906628,-531474.2896392193,2809797.209125379,-3098.4970681706013,412.59061901479146,6940.451784536091,-1.0277630380766043e-06,-1.0603479252193823e-05,-5.046835173648087e-08,6.501407452292063e-13,1.1703359659065318e-12,1.138654603197396e-12,-1.3049960419556016e-12,1.858397603909138e-12
1924,2023-05-05 08:01:27,6204066.58248582,-525212.342210672,2913510.1590135517,-3213.1443998808477,422.316252278351,6887.623673304341,-1.0252060455462267e-06,-1.0609825184911263e-05,-5.0516045603702e-08,6.509460087387784e-13,1.167792349961628e-12,1.1430383611439299e-12,-1.299852413486657e-12,2.0942931739200036e-12
1925,2023-05-05 08:01:42,6155015.11003549,-518805.3849177429,3016416.3854145813,-3326.903994723675,431.9252707852544,6832.888656051286,-1.023843852909622e-06,-1.0600550185271342e-05,-5.2190660372429704e-08,6.517002211116043e-13,1.1647067157703712e-12,1.1473241421554017e-12,-1.2953126723957323e-12,2.1160419205373273e-12
1926,2023-05-05 08:01:57,6104264.059534048,-512255.1805806213,3118487.3596791467,-3439.744254658137,441.4150116741061,6776.2619154360955,-1.0218301819928437e-06,-1.060183968931504e-05,-5.309701188077792e-08,6.52406648408073e-13,1.16111598589466e-12,1.1515108621265252e-12,-1.2917897244630244e-12,2.5200681248321626e-12
1927,2023-05-05 08:02:12,6051827.534442899,-505563.54440289806,3219694.8639966194,-3551.633947697868,450.7828455751352,6717.759338095674,-1.0194695503221482e-06,-1.0601891072086559e-05,-5.4206005628920184e-08,6.530667754616869e-13,1.157057678576021e-12,1.1555941231536956e-12,-1.2899489472805157e-12,2.1350899119911877e-12
1928,2023-05-05 08:02:27,5997719.949557163,-498732.3177940041,3320010.841135505,-3662.542030290163,460.02616096006545,6657.3971572105675,-1.0164816424049063e-06,-1.060206073071549e-05,-5.5402358727900526e-08,6.536839895945672e-13,1.1525755860990434e-12,1.1595722574478825e-12,-1.2905652754124082e-12,2.080581448905529e-12
1929,2023-05-05 08:02:42,5941956.335523836,-491763.39460332657,3419407.565342149,-3772.4378465623577,469.14238417497575,6595.192288158096,-1.0134805041271586e-06,-1.060232031952721e-05,-5.6483336299950717e-08,6.542599106874303e-13,1.1477133474487135e-12,1.1634403133218236e-12,-1.2906976763107935e-12,2.2546382422207084e-12
1930,2023-05-05 08:02:57,5884552.028470698,-484658.6942987053,3517857.4817206375,-3881.29093927458,478.1289643391514,6531.161982318025,-1.0103510997509126e-06,-1.0602612358699944e-05,-5.737364403917186e-08,6.547980538947729e-13,1.1425199527543705e-12,1.1671960863781493e-12,-1.2902979373403048e-12,2.7212307277404107e-12
1931,2023-05-05 08:03:12,5825522.970596814,-477420.18638183456,3615333.38732817,-3989.0712580380896,486.98340379034846,6465.324152883085,-1.006306043211551e-06,-1.0602850594814682e-05,-5.832987470656287e-08,6.55300139996015e-13,1.1370433223732242e-12,1.1708340565746584e-12,-1.2934447268539572e-12,1.8073277126895413e-12
1932,2023-05-05 08:03:27,5764885.403682631,-470049.86517637834,3711808.259850864,-4095.7489587549503,495.7032330984887,6397.697037667525,-1.0019240260334877e-06,-1.0603196874867384e-05,-5.899491339175555e-08,6.557697768646708e-13,1.131335730609833e-12,1.1743514717086784e-12,-1.2964970837507135e-12,1.7475009324192797e-12
1933,2023-05-05 08:03:42,5702656.161762842,-462549.7742600271,3807255.447537381,-4201.294615639325,504.2860425436887,6328.299511158683,-9.974345417027902e-07,-1.0603488658876345e-05,-5.916135452948477e-08,6.562087891481909e-13,1.1254474917212808e-12,1.1777423022585717e-12,-1.2975918974913002e-12,2.3159112001731476e-12
1934,2023-05-05 08:03:57,5638852.371967783,-454921.98111759574,3901648.488982791,-4305.679011096971,512.7294531638677,6257.150764912651,-9.928697367939943e-07,-1.0603687334031425e-05,-5.901983772716411e-08,6.566208819736624e-13,1.1194322715724977e-12,1.1810033175712993e-12,-1.297711851231638e-12,2.652861729437957e-12
1935,2023-05-05 08:04:12,5573491.741556132,-447168.59960837173,3994961.3136052494,-4408.873341987946,521.0311493179609,6184.270622087463,-9.88131656298302e-07,-1.0604000462759343e-05,-5.8697368736970185e-08,6.570079582084886e-13,1.1133408645489234e-12,1.1841280092982042e-12,-1.2980431570542104e-12,3.4283469257918674e-12
1936,2023-05-05 08:04:27,5506592.264834468,-439291.76664387144,4087168.050738343,-4510.849019238098,529.1888457270344,6109.679225736223,-9.833492619983226e-07,-1.0604205321937336e-05,-5.826376970670102e-08,6.573737871308605e-13,1.107226456331404e-12,1.1871126983011042e-12,-1.2984291880871273e-12,2.0075678434516498e-12
1937,2023-05-05 08:04:42,5438172.5041726455,-431293.66497005464,4178243.238554325,-4611.577895582155,537.2003152396582,6033.397366890397,-9.789694800805085e-07,-1.06045278484814e-05,-5.73580354373875e-08,6.577203209550685e-13,1.101138536494755e-12,1.1899504504011425e-12,-1.2954073015133472e-12,1.0164736695500916e-12
1938,2023-05-05 08:04:57,5368251.302094236,-423176.4994804385,4268161.624606726,-4711.03205629208,545.0633568077617,5955.446153985188,-9.750305685161164e-07,-1.060468147401481e-05,-5.593107913586563e-08,6.580513694451254e-13,1.0951281337588965e-12,1.192637216330078e-12,-1.288429684439735e-12,1.781910981082043e-12
1939,2023-05-05 08:05:12,5296848.053674387,-414942.51782432734,4356898.38513556,-4809.184074979878,552.7758156692064,5875.847317092385,-9.71163890816947e-07,-1.0604883835435509e-05,-5.45620075244435e-08,6.583689227365137e-13,1.0892418901731892e-12,1.1951657565062297e-12,-1.2819652879928485e-12,2.858810751889591e-12
