UTC,Computed Density,JB08 Density,DTM2000 Density,NRLMSISE00 Density,x,y,z,xv,yv,zv,accx,accy,accz
2023-05-06 00:57:42,5.402833029596397e-13,3.3055350144457364e-13,6.820024947335775e-13,6.417746458166436e-13,3348641.318086881,-424750.9110091049,-5991800.502634214,6605.701082533166,-559.0803201521941,3721.6024401294453,-2.2069532867874386e-08,-1.5238512007798022e-08,2.0695970004425135e-07
2023-05-06 00:57:57,-5.439327776730227e-13,3.321554850520678e-13,6.855173059011097e-13,6.455039372715651e-13,3447262.427554337,-433078.4128377405,-5935153.862721107,6543.480074586716,-551.2279139371398,3831.10783747547,-1.2627333401127316e-07,7.106411348267727e-09,4.969532874099514e-08
2023-05-06 00:58:12,-6.431384386079718e-13,3.3384446953624953e-13,6.888918834425179e-13,6.493010954089629e-13,3544936.7203149963,-441286.9894866813,-5876872.517653398,6479.458853281769,-543.223654009246,3939.563107258067,-1.6491030674359308e-07,1.8496446263505106e-08,8.16863456876149e-08
2023-05-06 00:58:27,-3.865752329320762e-13,3.3562004830781063e-13,6.921262695620718e-13,6.531639700095914e-13,3641637.277508196,-449374.3736110087,-5816972.368773968,6413.654561436488,-535.0696953610027,4046.9384973450005,-7.695087589354443e-08,-1.433496654712485e-09,9.44883460363144e-09
2023-05-06 00:58:42,-4.742653151434224e-13,3.3748079528721954e-13,6.952201502413936e-13,6.570882754228732e-13,3737337.530607648,-457338.34232920036,-5755469.908651275,6346.085000858523,-526.7682499380439,4153.204624568375,-9.742505646670452e-08,4.2522163568037286e-09,1.5118187590701382e-08
2023-05-06 00:58:57,-4.0511212383589085e-13,3.3942619912428213e-13,6.981764335216808e-13,6.610709804790302e-13,3832011.0908031887,-465176.69495481154,-5692381.922644034,6276.768297300494,-518.3215570731444,4258.3322961818085,-8.72253158590297e-08,2.4691466649073845e-09,1.6977399042161778e-08
2023-05-06 00:59:12,-3.494729448485177e-13,3.414547161151295e-13,7.009975842923218e-13,6.651069917049221e-13,3925631.937814762,-472887.2751183128,-5627725.776046427,6205.723213305424,-509.731908694503,4362.29271216066,-7.808882429571895e-08,3.1534981292935527e-09,1.7217343994957446e-08
2023-05-06 00:59:27,-4.766896299663789e-13,3.4356572411161936e-13,7.036892205783416e-13,6.691926077112796e-13,4018174.2404589006,-480467.9494460986,-5561519.121138652,6132.968827112446,-501.00162266694014,4465.057272734115,-8.348463076401913e-08,8.878892843178221e-09,-9.861865990501428e-09
2023-05-06 00:59:42,-3.4213406933665927e-13,3.4575754830700573e-13,7.06256378238455e-13,6.733221706054482e-13,4109612.5554083944,-487916.6322313431,-5493780.1782095,6058.524842954732,-492.1330680063491,4566.597786424988,-7.802493939834676e-08,4.672607412103957e-09,1.587301134975405e-08
2023-05-06 00:59:57,-5.387475907641514e-13,3.4802944173891235e-13,7.087071369355478e-13,6.774915949666259e-13,4199921.637902042,-495231.261692465,-5424527.44836546,5982.411276111003,-483.12863925086117,4666.886271332805,-8.128254602723928e-08,4.276455189966555e-09,-3.1084877782916465e-08
2023-05-06 01:00:12,-4.780372975433795e-13,3.5037958636616366e-13,7.110488302682312e-13,6.816949893732778e-13,4289076.649586428,-502409.82408208074,-5353779.987975185,5904.648760048097,-473.99078187648985,4765.895175570324,-9.593350647207899e-08,1.3745803939535506e-08,2.2277628630718027e-09
2023-05-06 01:00:27,-5.615170020602694e-13,3.528070983074624e-13,7.132916974889236e-13,6.859282525096062e-13,4377052.960026571,-509450.3301616849,-5281557.127829664,5825.25823421226,-464.72196635638346,4863.59716881251,-6.861463930363243e-08,1.3838735490878662e-08,-5.2225868962807453e-08
2023-05-06 01:00:42,-6.176012565540297e-13,3.5530999717208156e-13,7.154450371736531e-13,6.901856478322652e-13,4463826.364053438,-516350.84069408436,-5207878.741147055,5744.261243779221,-455.3247122143501,4959.965376969921,-9.002027390181411e-08,1.1206061745205886e-08,-4.1147046658807085e-08
2023-05-06 01:00:57,-5.814870488802863e-13,3.5788724466639013e-13,7.175209009669033e-13,6.944634748745451e-13,4549372.873426609,-523109.4418026133,-5132764.968693106,5661.679632127934,-445.8015629851237,5054.973159799059,-6.131583063506696e-08,3.4924046987683255e-09,-6.626121340502777e-08
2023-05-06 01:01:12,-6.105574320800212e-13,3.605366899758516e-13,7.195302160221632e-13,6.987566035133755e-13,4633668.9423541315,-529724.2710514013,-5056236.478996773,5577.535829720742,-436.1551091964849,5148.59435620459,-7.198495222127121e-08,4.34898306256315e-09,-6.110266337344683e-08
2023-05-06 01:01:27,-6.339201695434637e-13,3.6325713393243027e-13,7.214865064707045e-13,7.030621973453638e-13,4716691.250720205,-536193.4919478779,-4978314.200900481,5491.852556207834,-426.3879644774316,5240.803049168336,-5.128214386473928e-08,1.0458113930411628e-08,-8.763014758272902e-08
2023-05-06 01:01:42,-6.154798411079591e-13,3.660462398270761e-13,7.234019749264376e-13,7.073761797096161e-13,4798416.938665122,-542515.3203318799,-4899019.57673731,5404.653100907419,-416.50278786878283,5331.573818832549,-5.3808047795200764e-08,1.2164660390112658e-08,-8.025952347168186e-08
2023-05-06 01:01:57,-6.893011764533413e-13,3.689026316477789e-13,7.252912675634856e-13,7.116970123539091e-13,4878823.380606287,-548687.9988096495,-4818374.301833163,5315.961034147556,-406.50226078790615,5420.881498275045,-4.1232492087317496e-08,5.70520619636028e-09,-1.0866074884319232e-07
2023-05-06 01:02:12,-6.59756132479789e-13,3.7182377318773314e-13,7.271675282960191e-13,7.160220875925253e-13,4957888.427813446,-554709.8247206467,-4736400.569994586,5225.800480627716,-396.38910874654,5508.70143515544,-4.3863519927356265e-08,1.3637529883148147e-08,-9.826620672725994e-08
2023-05-06 01:02:27,-7.44148258570922e-13,3.748081005748113e-13,7.290462073298639e-13,7.203515499839635e-13,5035590.174167584,-560579.1227480401,-4653120.820153211,5134.195838538272,-386.1660785376754,5595.009238964804,-2.4204299009511487e-08,1.1337618066598054e-08,-1.3342014426598325e-07
2023-05-06 01:02:42,-5.575782242334844e-13,3.7785286913156507e-13,7.309410932474263e-13,7.246846028347467e-13,5111907.207142286,-566294.2722166143,-4568557.973260398,5041.172045661857,-375.8359579849436,5679.781051938212,8.149808827795368e-09,1.785320424829706e-08,-1.2148756667329508e-07
2023-05-06 01:02:57,-5.961810685984527e-13,3.8095631805716527e-13,7.32868159875896e-13,7.29023356754923e-13,5186818.364964717,-571853.6803776096,-4482735.187421606,4946.754306261621,-365.4015545338226,5762.9932876769435,3.969587858421164e-08,5.127419711037362e-09,-1.5537751174576897e-07
2023-05-06 01:03:12,-2.8950550510372485e-13,3.8411547836472425e-13,7.348415683771455e-13,7.333690292166431e-13,5260302.995283761,-577255.8115464738,-4395676.087338963,4850.968350930599,-354.8657130865346,5844.622912503126,-4.5733356657251534e-08,3.290587524684696e-08,-1.83606321257912e-08
2023-05-06 01:03:27,-4.4664880916494913e-13,3.873283781132394e-13,7.368775656213121e-13,7.377258241148847e-13,5332340.704227822,-582499.1586160919,-4307404.526729575,4753.840167375973,-344.23129580207495,5924.647176571063,-1.468443144858611e-08,3.0388214389276413e-08,-7.516228084369914e-08
2023-05-06 01:03:42,-2.260201594997424e-12,3.905918173499946e-13,7.389904683914503e-13,7.420970278133717e-13,5402911.62242169,-587582.271724889,-4217944.808773806,4655.396245431701,-333.5011964097839,6003.043912642884,-1.1512611042263643e-07,-5.3827502455305876e-09,-3.5414469046202157e-07
2023-05-06 01:03:57,-1.3187678334060663e-12,3.9390360927940004e-13,7.411966019652577e-13,7.464889044190157e-13,5471996.146522659,-592503.7300663759,-4127321.4567990494,4555.663315617451,-322.67832454468044,6079.791244051064,4.7624456378514424e-08,4.324236191344255e-09,-2.9068882412275343e-07
2023-05-06 01:04:12,7.28123886395137e-13,3.9726031791052416e-13,7.435102579851385e-13,7.509066777939695e-13,5539575.212821657,-597262.1718088677,-4035559.4252575873,4454.6685690689965,-311.7656218941536,6154.867873801605,3.948263858077894e-07,-3.937124593011987e-08,-1.482257063756265e-07
2023-05-06 01:04:27,2.518529398026925e-13,4.0065953610281113e-13,7.459476718525767e-13,7.553584415450838e-13,5605630.030795491,-601856.2645541512,-3942683.880085868,4352.439430591862,-300.76604872946837,6228.25279186181,1.3444399638018467e-07,2.443951563346758e-08,-4.508318607321371e-08
2023-05-06 01:04:42,2.9846295831743284e-13,4.04097583367789e-13,7.485229472103615e-13,7.598510243971218e-13,5670142.363030845,-606284.7346630972,-3848720.402032096,4249.003799054557,-289.6826076050267,6299.925556370597,-1.3335716353424232e-07,8.107057614115121e-08,1.4936536274490209e-07
2023-05-06 01:04:57,-1.316631474081717e-12,4.0757182329948053e-13,7.512520733241893e-13,7.643939219233997e-13,5733094.252276252,-610546.3386558142,-3753694.7748199217,4144.389810913342,-278.5183219367411,6369.866023930327,-9.760603880692997e-09,3.025378902954401e-08,-2.3572497376278534e-07
2023-05-06 01:05:12,-2.445172594733644e-12,4.110783159155479e-13,7.541488021911662e-13,7.689950423990758e-13,5794468.30881776,-614639.8949302789,-3657633.179263009,4038.626078912612,-267.2762563034306,6438.054676825445,-1.8174975302542862e-08,3.5261046305024024e-08,-4.3443348296534623e-07
2023-05-06 01:05:27,-5.333506032444109e-13,4.1461418239990487e-13,7.572287169432237e-13,7.736646821810415e-13,5854247.430054718,-618564.2526249235,-3560561.9896924733,3931.7414391045727,-255.95949273312522,6504.472315467376,1.7718907407981987e-07,8.286635821974642e-09,-2.0328639660505132e-07
2023-05-06 01:05:42,2.1278424129897797e-13,4.181752214770017e-13,7.605050724337085e-13,7.784111803100922e-13,5912415.094302164,-622318.3219621349,-3462507.957419232,3823.7651444846124,-244.571141887792,6569.100387093347,3.4880424593097814e-07,-1.2707519592147776e-08,-1.6522042667332926e-07
2023-05-06 01:05:57,-3.6408203855890055e-13,4.2175831059595786e-13,7.639928937756419e-13,7.832449314395779e-13,5968955.073425836,-625901.0443363044,-3363498.0177048226,3714.7266555731608,-233.11432869979032,6631.920656941192,1.535215066184037e-07,2.232753593123249e-08,-1.4983983831484693e-07
2023-05-06 01:06:12,1.6094515088527461e-13,4.2535897607307967e-13,7.67704756912909e-13,7.881739468564369e-13,6023851.73257857,-629311.4247458829,-3263559.4646334653,3604.655846047637,-221.5922065491077,6692.915515425383,6.824280784911707e-08,7.556454295620796e-08,-5.900710142725529e-09
2023-05-06 01:06:27,-9.814976073143313e-13,4.289738377821865e-13,7.716549292281644e-13,7.932079340587359e-13,6077089.736816172,-632548.4998033018,-3162719.7666779533,3493.582797637502,-210.00794221129357,6752.067674450383,1.0061307431641353e-07,4.9876549668148584e-08,-2.2179502989772004e-07
2023-05-06 01:06:42,-1.2093004645966938e-12,4.325981333326645e-13,7.758550846483656e-13,7.983537828683939e-13,6128654.357519206,-635611.3689728528,-3061006.731042698,3381.538011123399,-198.36472759651434,6809.3605067040035,1.0107862635777565e-07,1.1601933191940361e-08,-2.5916125290237346e-07
2023-05-06 01:06:57,-6.570783278586777e-13,4.362282060475629e-13,7.803184878907258e-13,8.03619730812958e-13,6178531.171923854,-638499.1635735873,-2958448.329595527,3268.5521878511045,-186.66576599701773,6864.777723642792,2.6182301127164465e-07,3.2633634683421064e-09,-2.3737465459916507e-07
2023-05-06 01:07:12,-1.4506195484901427e-13,4.398589841796356e-13,7.850556410836137e-13,8.090107959607364e-13,6226706.374364007,-641211.0794917336,-2855072.8541263184,3154.656412375738,-174.91428109876074,6918.3037310148675,2.2709329527970112e-07,-3.48588337084621e-08,-1.2913673907988255e-07
2023-05-06 01:07:27,-5.010108928361238e-13,4.4348650826288673e-13,7.900785102982889e-13,8.14533042715953e-13,6273166.470924352,-643746.3450772306,-2750908.7505069575,3039.8819527868477,-163.1135089229918,6969.92328597471,2.31771670300418e-07,2.7789635592689876e-08,-1.8518416577961716e-07
2023-05-06 01:07:42,-1.0135459255315808e-12,4.4710535737421443e-13,7.953960883853483e-13,8.201889688215855e-13,6317898.59759509,-646104.2539676856,-2645984.7610153174,2924.2604281023264,-151.26671443841704,7019.621857010619,1.133448810364257e-07,9.262593614334236e-08,-2.1548849460373276e-07
2023-05-06 01:07:57,-7.706745347040617e-13,4.507112148547489e-13,8.010186744821874e-13,8.259818947376001e-13,6360890.207333011,-648284.1324545477,-2540329.7713900045,2807.823622620478,-139.37717581810782,7067.385272599429,2.685915214684087e-07,6.857806766902286e-09,-2.3519622338596946e-07
2023-05-06 01:08:12,-1.0156898631458088e-12,4.5429824555674804e-13,8.069533672261713e-13,8.3191133895245e-13,6402129.391055765,-650285.3721569683,-2433972.944806586,2690.603630832906,-127.4481951051378,7113.200089838275,3.5936156805860264e-07,9.316547977533673e-09,-3.042201077718687e-07
2023-05-06 01:08:27,-2.831568346596138e-13,4.578616756417025e-13,8.132083869317258e-13,8.379775270622996e-13,6441604.56132004,-652107.3977169455,-2326943.577163366,2572.63269433616,-115.48308227782515,7157.053228277502,3.85265527036438e-07,-1.5356674820665717e-08,-1.854598621342518e-07
2023-05-06 01:08:42,1.2882847248466187e-13,4.613950797788174e-13,8.197884732270595e-13,8.441767426653387e-13,6479304.779277818,-653749.7005401608,-2219271.217812646,2453.9433329532994,-103.48515518546274,7198.932328660032,3.600116862401137e-07,-2.7286942039239648e-08,-1.0206785239219585e-07
2023-05-06 01:08:57,-3.088109694918796e-13,4.648929177715392e-13,8.266992734800029e-13,8.505059800152989e-13,6515219.431966881,-655211.8052207181,-2110985.537840855,2334.568202979644,-91.45773512886241,7238.825392493881,3.1492839802638173e-07,-1.4035396622702478e-08,-1.521498793621845e-07
2023-05-06 01:09:12,-1.0029848101044916e-12,4.683475502083956e-13,8.339426681875025e-13,8.569583017931328e-13,6549338.561372939,-656493.3023427268,-2002116.4418169255,2214.540228373066,-79.40414934393732,7276.721143154876,3.4733085740867864e-07,-4.222866456515817e-08,-2.689025477842222e-07
2023-05-06 01:09:27,-6.245434911728686e-13,4.71751028322791e-13,8.415212102349785e-13,8.635276107526007e-13,6581652.539351662,-657593.8157721398,-1892693.9452938682,2093.8924624457445,-67.32772888641621,7312.608665736109,4.6081952298493434e-07,-3.4030881446156513e-08,-2.3319582886927037e-07
2023-05-06 01:09:42,1.8111818866750936e-12,4.750992925085158e-13,8.494333384162878e-13,8.70203972991853e-13,6612152.402290655,-658513.0365122817,-1782748.2742784943,1972.6582082645527,-55.23181415618852,7346.477770331864,6.806748444887489e-07,-1.5360824945354068e-08,1.0784140025421607e-07
2023-05-06 01:09:57,1.6145804337383233e-12,4.783949181641122e-13,8.576779150387639e-13,8.769785403654354e-13,6640829.520218037,-659250.6890757646,-1672309.7546792126,1850.8708935472755,-43.119749932089285,7378.318635969169,5.733333754420755e-07,-2.029409595927234e-08,1.1412414924194536e-07
2023-05-06 01:10:12,1.904100101802888e-13,4.816376150834112e-13,8.662493679851382e-13,8.83838872062138e-13,6667675.933192056,-659806.5648749806,-1561408.9015570262,1728.564194860642,-30.994889164574904,7408.122192404743,-1.6516187528736737e-07,3.063257991708923e-08,6.907758232088668e-08
2023-05-06 01:10:27,-8.48129155177383e-13,4.848278902701933e-13,8.751423051801526e-13,8.90773959879251e-13,6692684.01842063,-660180.4887333994,-1450076.3188801038,1605.7718944130404,-18.86058596609479,7435.879754090181,1.3918302066429078e-07,-2.678065924577311e-08,-1.6483922604670909e-07
2023-05-06 01:10:42,-3.634851455904892e-12,4.879645359691806e-13,8.843465438853997e-13,8.977694897493884e-13,6715846.831680248,-660372.3522190237,-1338342.7770926824,1482.5279481305392,-6.720190925448935,7461.583423526813,9.143112702503231e-07,-1.692626611093928e-07,-7.574091762663215e-07
2023-05-06 01:10:57,1.2070509496233464e-12,4.910475906794563e-13,8.938518676039153e-13,9.048130041771277e-13,6737157.768720771,-660382.0805034033,-1226239.1237776305,1358.8663910569103,5.422944913749021,7485.22567571285,8.727894478255394e-07,-6.681724118440258e-08,3.152825400754011e-08
2023-05-06 01:11:12,7.141972218351448e-12,4.940755849121987e-13,9.036430142718316e-13,9.11889153484336e-13,6756610.906617006,-660209.6664277446,-1113796.3485962711,1234.8214009890605,17.56546516498158,7506.79968758428,7.782566733283147e-07,5.020148452494766e-08,9.948278938409771e-07
2023-05-06 01:11:27,1.5253301849175436e-12,4.97048431565559e-13,9.137045234635542e-13,9.189849040367821e-13,6774200.664779778,-659855.1364053065,-1001045.5075805695,1110.4272498606576,29.704009354883596,7526.298994576196,8.401721807160811e-08,1.8779520827294505e-08,2.2680393363394558e-07
2023-05-06 01:11:42,-4.902654001963989e-13,4.999645753274742e-13,9.240156180636588e-13,9.260846869514023e-13,6789922.1506390385,-659318.5834679045,-888017.7801666019,985.7184433992784,41.83520600560347,7543.717864182326,-3.035074946922123e-07,-1.0262930727478192e-08,-3.683798066589361e-08
2023-05-06 01:11:57,4.583306357618726e-14,5.0282390860678e-13,9.345552212296692e-13,9.331756931187392e-13,6803770.817163563,-658600.134282526,-774744.4010362418,860.7295871316386,53.95568198055771,7559.050959209158,5.889928633706631e-07,-7.566703297268162e-08,-5.977565020742759e-08
2023-05-06 01:12:12,-3.118014596391571e-14,5.056248658498795e-13,9.452967646870885e-13,9.402429251293333e-13,6815742.811458275,-657699.9834382925,-661256.7024504358,735.4954519870906,66.06206851272195,7572.29379165559,5.643035798641449e-07,-5.972990058111805e-08,-5.956585491517785e-08
2023-05-06 01:12:27,1.7502976450720533e-12,5.083673753443229e-13,9.562133902873957e-13,9.472745553896046e-13,6825834.628401715,-656618.3592778051,-547586.0594722934,610.0508657458902,78.15099974536331,7583.442289388369,3.3153984091427446e-07,-6.627267290504335e-09,2.45761306305603e-07
2023-05-06 01:12:42,1.3851039762563608e-12,5.110499211878396e-13,9.67272720824917e-13,9.54256890988621e-13,6834043.459830735,-655355.5572354477,-433763.92079449754,484.430718189266,90.21911709335552,7592.493194553218,3.544132276545042e-07,7.243261990197425e-09,1.9250786076341342e-07
2023-05-06 01:12:57,1.0260977220814628e-12,5.136725194729557e-13,9.784422367357759e-13,9.611797518655207e-13,6840366.846694309,-653911.9062940113,-319821.7658414234,358.6699299299505,102.26306603393486,7599.443648836518,3.403742212526595e-07,-2.4246112007020315e-08,1.4347270221870545e-07
2023-05-06 01:13:12,1.488431170467703e-12,5.162337434343379e-13,9.896840047595893e-13,9.680313230924103e-13,6844803.029431598,-652287.8025381342,-205791.12333463723,232.80348290571885,114.2795010221806,7604.291577808343,3.274449884571595e-07,-6.070209424002826e-08,2.2182153797123405e-07
2023-05-06 01:13:27,1.0157697170516973e-12,5.187337304708396e-13,1.0009602520310832e-12,9.748035508582446e-13,6847350.598357496,-650483.6754712391,-91703.54059656161,106.86638694362364,126.26508098911064,7607.035302507499,3.2273127281712277e-07,-3.08129498582943e-08,1.5342740312951353e-07
2023-05-06 01:13:42,1.3228575965018277e-12,5.211711823140147e-13,1.0122280780730425e-12,9.814868937721977e-13,6848008.843799654,-648500.0211700434,22409.40994414843,-19.106297897214624,138.21647379165515,7607.673941964014,1.7142312280782335e-07,-1.4299292416808385e-08,2.0595259233105456e-07
2023-05-06 01:13:57,9.431425933311609e-13,5.235463882035952e-13,1.0234452064917208e-12,9.880757046524993e-13,6846777.406757166,-646337.3690027302,136516.1490276372,-145.0794965091634,150.13035109574162,7606.207019292836,3.0089139535505183e-07,-1.1683903067272183e-08,1.5216394375072717e-07
2023-05-06 01:14:12,4.118844572674987e-13,5.258581805088752e-13,1.0345646449976047e-12,9.94562843678165e-13,6843656.630902132,-643996.3149300544,250585.0951754797,-271.01812382260937,162.00339087737606,7602.6348759573375,2.3921930747405895e-07,1.2222161949182464e-08,7.202971180619855e-08
2023-05-06 01:14:27,1.080698097009123e-12,5.281070010061968e-13,1.045540663570084e-12,1.0009450940269493e-12,6838647.210723427,-641477.4881289601,364584.6723595293,-396.88710330708636,173.83227626605827,7596.958260950829,3.4524659220380727e-07,-3.100114542853305e-08,1.8644480603846603e-07
2023-05-06 01:14:42,6.247755316407305e-13,5.302918444630934e-13,1.0563234609929012e-12,1.007217698688246e-12,6831750.541303999,-638781.5840485776,478483.32857132284,-522.6514025507001,185.6137046951849,7589.178735037991,3.2179595343961864e-07,-1.562846263514217e-08,1.1945219657860662e-07
2023-05-06 01:14:57,9.29436099408079e-13,5.324133374583886e-13,1.0668653053802016e-12,1.0133797619203412e-12,6822968.367711705,-635909.3310597437,592249.5293560224,-648.2760185679688,197.34438294168328,7579.298258292497,2.9331300765989e-07,-2.0219714569336134e-08,1.7016250286605583e-07
2023-05-06 01:15:12,1.0072175367594827e-12,5.344706552433459e-13,1.0771151715322834e-12,1.01942869170678e-12,6812303.134359967,-632861.5229479317,705851.7864536064,-773.7260219604948,209.0210408527056,7567.319576252669,4.0013086710644075e-07,-4.981833034989336e-08,1.9906872972264011e-07
2023-05-06 01:15:27,1.2812416844852884e-12,5.364646216844594e-13,1.0870250418865166e-12,1.0253656125012056e-12,6799757.634834765,-629638.98618485,819258.6409719192,-898.9665212012077,220.64041967186685,7553.245824226364,3.498120548783845e-07,-3.6431592187469164e-08,2.426837426572348e-07
2023-05-06 01:15:42,1.8590826317552045e-12,5.38394601031148e-13,1.096544504295788e-12,1.0311897274742925e-12,6785335.360066746,-626242.6125725061,932438.7052954494,-1023.9627026612688,232.1992831584075,7537.080911134953,2.441291613308749e-07,-3.576439255859043e-08,3.2538668826020967e-07
2023-05-06 01:15:57,1.1688803682714835e-12,5.402616197633985e-13,1.1056271878485468e-12,1.0369037564683291e-12,6769040.148925673,-622673.326220254,1045360.6329533109,-1148.6797957622161,243.69440581960578,7518.82913561978,2.849712839037011e-07,-3.353519617554923e-08,2.2792448750585947e-07
2023-05-06 01:16:12,1.0241624438656863e-12,5.420652405872816e-13,1.1142253163135687e-12,1.0425082431589172e-12,6750876.534693097,-618932.115136534,1157993.1707764748,-1273.0831242288696,255.12258263926577,7498.495581588651,2.3361992695924982e-07,-8.518624472486636e-09,2.0100918041165983e-07
2023-05-06 01:16:27,1.3718692783759455e-12,5.43806699987844e-13,1.1222962322885418e-12,1.0480070205691648e-12,6730849.397033161,-615019.999320377,1270305.1183357823,-1397.138069000235,266.480620450318,7476.085726366952,3.260768046686735e-07,-4.421047838931713e-08,2.788569672951269e-07
2023-05-06 01:16:42,1.3095284349700353e-12,5.454857579572246e-13,1.1297968715368964e-12,1.0534014631718168e-12,6708964.306728592,-610938.0628340896,1382265.3928596978,-1520.810145568763,277.7653530056739,7451.605835683933,3.106596135893369e-07,-4.906967054907341e-08,2.7240699296271487e-07
2023-05-06 01:16:57,1.5324356846326362e-12,5.471038560323104e-13,1.1366903430581198e-12,1.0586960008477865e-12,6685227.1790474765,-606687.421277115,1493842.9761799604,-1644.0649439377985,288.97362895370094,7425.062565898439,2.889582422227477e-07,-4.617330962020105e-08,3.091778839614534e-07
2023-05-06 01:17:12,1.9729786941159016e-12,5.486609506907099e-13,1.142940315241995e-12,1.0638923395343507e-12,6659644.616080735,-602269.2523341682,1605006.9908837813,-1766.868217600809,300.1023296046119,7396.46334748385,2.1645730008401642e-07,-6.927674700563102e-08,3.6931554148189605e-07
2023-05-06 01:17:27,1.883647413137796e-12,5.501586884341452e-13,1.1485176005276314e-12,1.0689950281082656e-12,6632223.561807069,-597684.764808318,1715726.6357642857,-1889.1858075930452,311.1483521656812,7365.81599723883,2.2691207846037287e-07,-5.860473661911669e-08,3.6242075918124783e-07
2023-05-06 01:17:42,1.2927932494121689e-12,5.515972276824606e-13,1.1533944391322916e-12,1.0740056630438665e-12,6602971.640933454,-592935.2298907777,1825971.2736827782,-2010.983741626774,322.10862477058436,7333.129103148601,1.678965872997651e-07,-2.124106446288465e-08,2.549650353067534e-07
2023-05-06 01:17:57,1.493955312730735e-12,5.529784196191645e-13,1.157551021159246e-12,1.0789284958185922e-12,6571896.817419308,-588021.9494959112,1935710.3553411677,-2132.228149095919,332.98009182873454,7298.411635729131,2.408967336720025e-07,-3.815409976848372e-08,3.135176367408121e-07
2023-05-06 01:18:12,1.82215544384892e-12,5.543026038475798e-13,1.1609696193817378e-12,1.0837645985471177e-12,6539007.73150553,-582946.2860425403,2044913.5187355995,-2252.8853794440197,343.7597319260941,7261.673324432762,2.8297925958042924e-07,-6.491792203799918e-08,3.8677775782147705e-07
2023-05-06 01:18:27,2.2883564640376465e-12,5.555718166015098e-13,1.163641048775088e-12,1.0885175555588341e-12,6504313.359395277,-577709.6319553477,2153550.5009734523,-2372.921896134612,354.4445417849152,7222.924274234148,1.7439422439480268e-07,-7.3249145970955e-08,4.3479442313199e-07
2023-05-06 01:18:42,2.4462665016972912e-12,5.56786591409884e-13,1.1655586952338493e-12,1.0931876468534233e-12,6467823.344859251,-572313.439178003,2261591.248312805,-2492.3043986615958,365.0315564960596,7182.175333260863,3.760000577557321e-08,-6.60760733905974e-08,4.186295057273526e-07
2023-05-06 01:18:57,1.8499844884440626e-12,5.579491606881739e-13,1.1667248117144547e-12,1.0977775651716304e-12,6429547.663928718,-566759.1892515538,2369005.8173246616,-2610.999709901705,375.5178300318708,7139.4377211795445,1.1283095613379146e-07,-4.0737392015266494e-08,3.492347193656542e-07
2023-05-06 01:19:12,1.717116254633649e-12,5.590602295143616e-13,1.167144377175364e-12,1.1022865577679206e-12,6389496.954109659,-561048.4225875707,2475764.496681043,-2728.9749102326236,385.90045352201105,7094.723400660226,9.930413735759203e-08,-3.6291783467312655e-08,3.258142897699656e-07
2023-05-06 01:19:27,2.2349919317886106e-12,5.601221992784001e-13,1.166831259997567e-12,1.106716220330881e-12,6347682.181403035,-555182.7085809576,2581837.6965887304,-2846.1972169989494,396.17653732456955,7048.044703170754,8.742902934955055e-08,-6.67503676776704e-08,4.1336536726888085e-07
2023-05-06 01:19:42,2.2605903185362273e-12,5.611359404774149e-13,1.1658019636429589e-12,1.1110646402375471e-12,6304114.964315011,-549163.6736894278,2687196.0812925436,-2962.634137911984,406.3432315540222,6999.41469236684,3.978529594661495e-08,-5.337383979231447e-08,4.0123843580985863e-07
2023-05-06 01:19:57,2.048860039048647e-12,5.621040178236106e-13,1.16408160469878e-12,1.115332228708124e-12,6258807.245567962,-542992.9727768665,2791810.4474099143,-3078.2533306681107,416.39770740257563,6948.846794610199,2.5834712147343453e-08,-4.2744831674212946e-08,3.6210669307479293e-07
2023-05-06 01:20:12,2.272824871318182e-12,5.630274482341439e-13,1.1616975372696696e-12,1.1195158361142755e-12,6211771.612243887,-536672.3172690393,2895651.867010684,-3193.022762537327,426.337180616969,6896.355154898771,-3.597244102593322e-08,-2.9488594233129106e-08,3.743761456398431e-07
2023-05-06 01:20:27,2.1419935932822444e-12,5.639089402571722e-13,1.1586851702801287e-12,1.1236146432250113e-12,6163020.970891617,-530203.446296305,2998691.55539677,-3306.910561524673,436.15889015515955,6841.954276628956,-2.164749535182864e-08,-4.5327268827222156e-08,3.620924671210446e-07
2023-05-06 01:20:42,1.9405941258774636e-12,5.647496522796209e-13,1.1550815277082318e-12,1.1276242719007187e-12,6112568.861567648,-523588.15324551426,3100901.025345983,-3419.885189001735,445.8601232654412,6785.659378154826,-9.757830987666694e-08,-7.289697268042516e-08,2.9344705332334797e-07
2023-05-06 01:20:57,1.855520647294652e-12,5.655524290988101e-13,1.1509308843091859e-12,1.13154270188477e-12,6060429.138735759,-516828.2584932913,3202251.943656267,-3531.9152810990554,455.4381912879315,6727.486032233057,-2.994491765662133e-08,-5.493517185595209e-08,3.136497741529354e-07
2023-05-06 01:21:12,1.5651114120201084e-12,5.663185451423745e-13,1.14627827119556e-12,1.1353643461167057e-12,6006616.280981198,-509925.63611886,3302716.29573022,-3642.9698396164604,464.8904536397048,6667.450514273128,-1.721804121501691e-08,-3.806095927316733e-08,2.7036525018786506e-07
